icao_id,faa_id,name,lat,lon,elevation_m,state,country,market_group,has_metar,has_taf
KSBY,SBY,Salisbury/Ocean City,38.3409,-75.51324,14.0,MD,US,MD,True,True
KSCA,SCA,Sidney,40.241402,-84.150902,1044.0,OH,US,OH,False,False
KSCB,SCB,Scribner Arpt,41.61,-96.63,404.0,NE,US,NE,False,False
KSCD,SCD,Sylacauga Muni,33.17322,-86.29329,164.0,AL,US,AL,True,False
KSCF,,South Marsh 286,29.116,-91.871,22.0,LA,US,LA,True,False
KSCH,SCH,Schenectady Cnty,42.84988,-73.93011,100.0,NY,US,NY,True,False
KSCK,SCK,Stockton Metro,37.88998,-121.22639,8.0,CA,US,CA,True,True
KSCR,SCR,Siler City Muni,35.70582,-79.50514,182.0,NC,US,NC,True,False
KSCX,SCX,Oneida/Scott Muni,36.4553,-84.584,462.0,TN,US,TN,True,False
KSDA,SDA,Shenandoah Muni,40.75329,-95.4112,293.0,IA,US,IA,True,False
KSDB,SDB,Sandberg,34.7433,-118.7252,1377.0,CA,US,CA,True,False
KSDC,SDC,Williamson-Sodus Arpt,43.23553,-77.12006,127.0,NY,US,NY,True,False
KSDF,SDF,Louisville Intl,38.17739,-85.73075,146.0,KY,US,KY,True,True
KSDL,SDL,Scottsdale Muni,33.61235,-111.92317,438.0,AZ,US,AZ,True,True
KSDM,SDM,San Diego/Brown Fld,32.57583,-116.99392,161.0,CA,US,CA,True,False
KSDY,SDY,Sidney/Richland Muni,47.70291,-104.19512,600.0,MT,US,MT,True,True
KSEA,SEA,Seattle-Tacoma Intl,47.44467,-122.31442,115.0,WA,US,WA,True,True
KSEE,SEE,San Diego/Gillespie Fld,32.82733,-116.97374,113.0,CA,US,CA,True,False
KSEF,SEF,Sebring Rgnl,27.45529,-81.34151,17.0,FL,US,FL,True,False
KSEG,SEG,Selinsgrove/Penn Valley Arpt,40.81929,-76.86583,136.0,PA,US,PA,True,False
KSEM,SEM,Selma/Craig Fld,32.33672,-86.98364,48.0,AL,US,AL,True,False
KSEP,SEP,Stephenville/Clark Rgnl,32.21503,-98.17933,399.0,TX,US,TX,True,False
KSEQ,SEQ,Seguin/Randolph AUX,29.566,-97.908,160.0,TX,US,TX,True,False
KSER,SER,Seymour/Freeman Muni,38.919,-85.904,175.0,IN,US,IN,False,False
KSET,SET,St Charles/Smartt Arpt,38.93044,-90.43291,133.0,MO,US,MO,True,False
KSEW,,Seattle/NOAA,47.687,-122.255,8.0,WA,US,WA,False,False
KSEZ,SEZ,Sedona Arpt,34.84674,-111.78842,1455.0,AZ,US,AZ,True,True
KSFB,SFB,Sanford Intl,28.77952,-81.24355,16.0,FL,US,FL,True,True
KSFF,SFF,Spokane/Felts Fld,47.68575,-117.32142,593.0,WA,US,WA,True,True
KSFM,SFM,Sanford Rgnl,43.38756,-70.71539,70.0,ME,US,ME,True,False
KSFO,SFO,San Francisco Intl,37.61961,-122.36561,2.0,CA,US,CA,True,True
KSFQ,SFQ,Suffolk Muni,36.68255,-76.60132,19.0,VA,US,VA,True,False
KSFY,SFY,Savanna/Tri-Township Arpt,42.04544,-90.11011,188.0,IL,US,IL,True,False
KSFZ,SFZ,Pawtucket/N Central State Arpt,41.91682,-71.49239,129.0,RI,US,RI,True,False
KSGE,,Sage,41.79,-110.51,2371.0,WY,US,WY,True,False
KSGF,SGF,Springfield Muni,37.23982,-93.38995,387.0,MO,US,MO,True,True
KSGH,SGH,Springfield Muni,39.83581,-83.84425,318.0,OH,US,OH,True,False
KSGJ,SGJ,St Augustine Arpt,29.9592,-81.34105,2.0,FL,US,FL,True,True
KSGR,SGR,Houston/Sugar Land Rgnl,29.61971,-95.65748,22.0,TX,US,TX,True,True
KSGS,SGS,South St Paul Muni,44.86005,-93.03205,250.0,MN,US,MN,True,False
KSGT,SGT,Stuttgart Muni,34.59983,-91.57633,67.0,AR,US,AR,True,False
KSGU,SGU,Saint George Muni,37.04441,-113.50342,877.0,UT,US,UT,True,True
KSHC,,Shute Creek,41.93,-109.97,2058.0,WY,US,WY,True,False
KSHD,SHD,Staunton/Shenandoah Valley Rgnl,38.26014,-78.90133,360.0,VA,US,VA,True,False
KSHL,SHL,Sheldon Muni,43.20821,-95.83537,430.0,IA,US,IA,True,False
KSHM,,Schriever AFB,38.8,-104.52,1900.0,CO,US,CO,True,False
KSHN,SHN,Shelton/Sanderson Fld,47.23843,-123.14151,84.0,WA,US,WA,True,False
KSHP,,Sheppard AFB,33.967,-98.483,314.0,TX,US,TX,False,True
KSHR,SHR,Sheridan Cnty Arpt,44.76031,-106.97413,1212.0,WY,US,WY,True,True
KSHV,SHV,Shreveport Rgnl,32.44729,-93.82439,70.0,LA,US,LA,True,True
KSIB,,Sibley Peak,42.44,-105.03,1511.0,WY,US,WY,True,False
KSIF,SIF,Eden/Shiloh Arpt,36.44075,-79.85437,206.0,NC,US,NC,True,False
KSIK,SIK,Sikeston Arpt,36.90274,-89.55775,95.0,MO,US,MO,True,False
KSIL,,Slidell,30.25,-89.767,2.0,LA,US,LA,False,False
KSIV,SIV,Sullivan Cnty Arpt,39.115,-87.448,164.0,IN,US,IN,False,False
KSIY,SIY,Montague/Siskiyou Cnty,41.77373,-122.46826,807.0,CA,US,CA,True,False
KSJC,SJC,San Jose Intl Arpt,37.35938,-121.92444,13.0,CA,US,CA,True,True
KSJN,SJN,St Johns Ind Arpt,34.51839,-109.38006,1747.0,AZ,US,AZ,True,False
KSJS,SJS,Prestonburg/Big Sandy Rgnl,37.74891,-82.64134,359.0,KY,US,KY,True,True
KSJT,SJT,San Angelo/Mathis Fld,31.35171,-100.49477,582.0,TX,US,TX,True,True
KSJX,SJX,Beaver Island Arpt,45.69285,-85.56624,202.0,MI,US,MI,True,False
KSKA,SKA,Spokane/Fairchild AFB,47.612,-117.679,754.0,WA,US,WA,True,True
KSKC,,Waukesha,43.03,-88.23,284.0,WI,US,WI,False,False
KSKF,SKF,Lackland AFB/Kelly Fld,29.392,-98.581,214.0,TX,US,TX,True,True
KSKI,SKI,Sac City-Sac Ci,42.379,-94.98,381.0,IA,US,IA,False,False
KSKL,,Skyline,41.13,-106.57,2468.0,WY,US,WY,True,False
KSKX,SKX,Taos Rgnl,36.45837,-105.67519,2163.0,NM,US,NM,True,False
KSKY,,Sandusky-Griffi,41.43,-82.65,9999.0,OH,US,OH,False,False
KSLB,SLB,Storm Lake Muni,42.59724,-95.23992,450.0,IA,US,IA,True,False
KSLC,SLC,Salt Lake City Intl,40.7707,-111.96503,1286.0,UT,US,UT,True,True
KSLE,SLE,Salem Muni,44.90489,-123.00104,63.0,OR,US,OR,True,True
KSLG,SLG,Siloam Springs/Smith Fld,36.19414,-94.488,361.0,AR,US,AR,True,False
KSLH,SLH,Cheboygan Cnty Arpt,45.6523,-84.52021,193.0,MI,US,MI,True,False
KSLI,SLI,Los Alamitos AAF,33.796,-118.042,8.0,CA,US,CA,True,True
KSLK,SLK,Saranac Lake/Adirondack Rgnl,44.3928,-74.20286,502.0,NY,US,NY,True,True
KSLN,SLN,Salina Rgnl,38.77999,-97.64456,377.0,KS,US,KS,True,True
KSLO,SLO,Salem/Leckrone Arpt,38.64462,-88.96121,173.0,IL,US,IL,True,False
KSLR,SLR,Sulphur Springs Muni,33.16149,-95.61888,144.0,TX,US,TX,True,False
KSLW,,Smithville/Woos,40.88,-81.83,357.0,OH,US,OH,False,False
KSMD,SMD,Fort Wayne/Smith Fld,41.14397,-85.14916,252.0,IN,US,IN,True,False
KSME,SME,Somerset/Lake Cumberland Rgnl,37.05286,-84.6141,279.0,KY,US,KY,True,True
KSMF,SMF,Sacramento Intl,38.70069,-121.59479,7.0,CA,US,CA,True,True
KSMN,SMN,Salmon/Lemhi Cnty,45.12828,-113.88329,1228.0,ID,US,ID,True,True
KSMO,SMO,Santa Monica Muni,34.02099,-118.44713,56.0,CA,US,CA,True,True
KSMP,SMP,Stampede Pass,47.27643,-121.33826,1206.0,WA,US,WA,True,False
KSMQ,SMQ,Somerville/Somerset Arpt,40.62407,-74.669,30.0,NJ,US,NJ,True,False
KSMS,SMS,Sumter Muni,34.0003,-80.35819,53.0,SC,US,SC,True,False
KSMX,SMX,Santa Maria/Hancock Fld,34.89403,-120.45216,73.0,CA,US,CA,True,True
KSNA,SNA,Santa Ana/Wayne Arpt,33.67976,-117.86745,14.0,CA,US,CA,True,True
KSNC,SNC,Chester Arpt,41.383,-72.506,114.0,CT,US,CT,True,False
KSNH,SNH,Savannah/Hardin Cnty,35.17311,-88.21456,142.0,TN,US,TN,True,False
KSNK,SNK,Snyder/Winston Fld,32.69168,-100.95052,738.0,TX,US,TX,True,False
KSNL,SNL,Shawnee Rgnl,35.36109,-96.94452,327.0,OK,US,OK,True,False
KSNS,SNS,Salinas Muni,36.66352,-121.60929,20.0,CA,US,CA,True,True
KSNT,,Stanley/Sawtooth Ranger Stn,44.17079,-114.92686,1980.0,ID,US,ID,True,False
KSNY,SNY,Sidney/Carr Fld,41.09928,-102.98641,1307.0,NE,US,NE,True,True
KSOA,SOA,Sonora Muni,30.58531,-100.65062,654.0,TX,US,TX,True,True
KSOP,SOP,Southern Pines/Moore Cnty,35.23708,-79.39212,135.0,NC,US,NC,True,False
KSOW,SOW,Show Low Muni,34.26862,-110.00194,1954.0,AZ,US,AZ,True,False
KSOY,,Sioux Center Muni,43.134,-96.187,441.0,IA,US,IA,False,False
KSPA,SPA,Spartanburg/Downtown Arpt,34.91057,-81.9589,242.0,SC,US,SC,True,False
KSPB,SPB,Scappoose Ind Arpk,45.76907,-122.86367,15.0,OR,US,OR,True,False
KSPD,,Springfield/Comanche Nat Grassland,37.28344,-102.61378,1340.0,CO,US,CO,True,False
KSPF,SPF,Spearfish/Clyde Fld,44.48114,-103.78794,1191.0,SD,US,SD,True,False
KSPG,SPG,St Petersburg/Whitted Arpt,27.76846,-82.62569,1.0,FL,US,FL,True,False
KSPH,SPH,Springhill Arpt,32.984,-93.409,66.0,LA,US,LA,False,False
KSPI,SPI,Springfield/Lincoln Capital Arpt,39.8453,-89.684,179.0,IL,US,IL,True,True
KSPK,SPK,Spanish Fork Muni,40.14966,-111.677,1381.0,UT,US,UT,True,False
KSPL,,South Padre Isl,26.072,-97.163,4.0,TX,US,TX,True,False
KSPR,,Ship Shoal 178,28.599,-91.206,26.0,LA,US,LA,True,False
KSPS,SPS,Wichita Falls Rgnl,33.97855,-98.49297,310.0,TX,US,TX,True,True
KSPW,SPW,Spencer Muni,43.16823,-95.21011,407.0,IA,US,IA,True,False
KSPX,,Houston-Houston,29.51,-95.05,9999.0,TX,US,TX,False,False
KSPZ,SPZ,Silver Spr,39.40299987792969,-119.2509994506836,4269.0,NV,US,NV,False,False
KSQE,,Ship Shoals 354,28.083,-90.819,29.0,LA,US,LA,True,False
KSQI,SQI,Sterling-Rock Falls Arpt,41.74321,-89.66547,196.0,IL,US,IL,True,False
KSQL,SQL,San Carlos Arpt,37.51192,-122.24829,1.0,CA,US,CA,True,False
KSRB,SRB,Sparta/Upper Cumberland Rgnl,36.05287,-85.53598,303.0,TN,US,TN,True,True
KSRC,SRC,Searcy Muni,35.21343,-91.73926,80.0,AR,US,AR,True,False
KSRE,SRE,Seminole Muni,35.271,-96.675,306.0,OK,US,OK,True,False
KSRF,,Hamilton,38.07,-122.5,1.0,CA,US,CA,False,False
KSRQ,SRQ,Sarasota-Bradenton Intl,27.40147,-82.55965,5.0,FL,US,FL,True,True
KSRR,SRR,Ruidoso Rgnl,33.46674,-105.52781,2063.0,NM,US,NM,True,False
KSSC,SSC,Shaw AFB,33.978,-80.466,71.0,SC,US,SC,True,True
KSSF,SSF,San Antonio/Stinson Muni,29.33896,-98.47198,175.0,TX,US,TX,True,True
KSSI,SSI,Brunswick/McKinnon St Simons Arpt,31.15271,-81.39052,6.0,GA,US,GA,True,True
KSSM,,Sault Ste Marie,46.47,-84.37,221.0,MI,US,MI,True,False
KSSQ,SSQ,Shell Lake Muni,45.731,-91.921,375.0,WI,US,WI,False,False
KSSU,,White Sulphur S,37.77,-80.33,549.0,WV,US,WV,True,False
KSTC,STC,St Cloud Rgnl,45.54415,-94.05165,302.0,MN,US,MN,True,True
KSTE,STE,Stevens Point Muni,44.54374,-89.53469,335.0,WI,US,WI,True,False
KSTF,STF,Starkville/Bryan Arpt,33.43257,-88.8506,99.0,MS,US,MS,True,False
KSTJ,STJ,St Joseph/Rosecrans Mem,39.76829,-94.90953,247.0,MO,US,MO,True,True
KSTK,STK,Sterling Muni,40.61332,-103.26109,1228.0,CO,US,CO,True,False
KSTL,STL,St Louis/Lambert Intl,38.75245,-90.37341,163.0,MO,US,MO,True,True
KSTO,,Sacramento,38.503,-121.498,5.0,CA,US,CA,False,False
KSTP,STP,Saint Paul/Downtown Arpt,44.93235,-93.05586,213.0,MN,US,MN,True,True
KSTQ,,Streator,41.13,-88.8,9999.0,IL,US,IL,False,False
KSTS,STS,Santa Rosa/Schulz Arpt,38.5037,-122.811,35.0,CA,US,CA,True,True
KSTZ,,South Timbalier,28.16,-90.67,25.0,LA,US,LA,True,False
KSUA,SUA,Stuart/Witham Fld,27.18154,-80.22522,4.0,FL,US,FL,True,True
KSUD,SUD,Stroud Muni,35.789,-96.656,275.0,OK,US,OK,False,False
KSUE,SUE,Sturgeon Bay/Door Cnty,44.847,-87.425,215.0,WI,US,WI,True,False
KSUN,SUN,Hailey/Friedman Mem,43.49691,-114.29235,1619.0,ID,US,ID,True,True
KSUO,SUO,Rosebud/Sioux Tribal Arpt,43.259,-100.862,830.0,SD,US,SD,True,False
KSUS,SUS,St Louis/Spirit of St Louis Arpt,38.65753,-90.65575,140.0,MO,US,MO,True,True
KSUT,SUT,Southport/Cape Fear Rgnl,33.9292,-78.07223,6.0,NC,US,NC,True,False
KSUU,SUU,Fairfield/Travis AFB,38.25,-121.938,9.0,CA,US,CA,True,True
KSUW,SUW,Superior/Bong Arpt,46.68332,-92.09256,205.0,WI,US,WI,True,False
KSUX,SUX,Sioux City/Day Fld,42.39169,-96.37948,332.0,IA,US,IA,True,True
KSUZ,SUZ,Benton/Saline Cnty,34.5862,-92.4802,114.0,AR,US,AR,True,False
KSVC,SVC,Silver City/Grant Cnty,32.63097,-108.14659,1638.0,NM,US,NM,True,False
KSVE,SVE,Susanville Muni,40.37599,-120.57422,1263.0,CA,US,CA,True,False
KSVH,SVH,Statesville Muni,35.76352,-80.94729,286.0,NC,US,NC,True,False
KSVN,SVN,Savannah/Hunter AAF,32.011,-81.131,13.0,GA,US,GA,True,True
KSVR,SVR,Salt Lake City/South Valley Rgnl,40.61961,-111.99019,1404.0,UT,US,UT,True,False
KSWF,SWF,Newburgh/Stewart Intl,41.50447,-74.09988,139.0,NY,US,NY,True,True
KSWI,SWI,Sherman Muni,33.624,-96.586,227.0,TX,US,TX,False,False
KSWO,SWO,Stillwater Muni,36.16238,-97.0832,293.0,OK,US,OK,True,True
KSWT,SWT,Seward Muni,40.865,-97.109,459.0,NE,US,NE,False,False
KSWW,SWW,Sweetwater/Avenger Fld,32.46883,-100.46686,718.0,TX,US,TX,True,False
KSXK,SXK,Maurice/Sioux Cnty Rgnl,42.98946,-96.16451,430.0,IA,US,IA,True,False
KSXL,SXL,Summersville Arpt,38.231,-80.871,555.0,WV,US,WV,False,False
KSXS,SXS,Schell AFP,31.364,-85.846,120.0,AL,US,AL,True,False
KSXT,SXT,Sexton Summit,42.6,-123.366,1151.0,OR,US,OR,True,False
KSXU,SXU,Santa Rosa/Route 66 Arpt,34.9355,-104.63661,1465.0,NM,US,NM,True,False
KSYF,SYF,St Francis/Cheyenne Cnty,39.75832,-101.79273,1041.0,KS,US,KS,True,False
KSYI,SYI,Shelbyville/Bomar Fld,35.5594,-86.4406,244.0,TN,US,TN,True,False
KSYM,SYM,Morehead-Rowan Cnty,38.21989,-83.58352,307.0,KY,US,KY,True,True
KSYN,SYN,Stanton Arpt,44.474,-93.014,280.0,MN,US,MN,True,False
KSYR,SYR,Syracuse/Hancock Intl,43.1111,-76.10384,125.0,NY,US,NY,True,True
KSYV,SYV,Sylvester Arpt,31.557,-83.894,123.0,GA,US,GA,False,False
KSZL,SZL,Whiteman AFB,38.736,-93.55,259.0,MO,US,MO,True,True
KSZN,,Santa Cruz Isl,34.02,-119.75,10.0,CA,US,CA,False,False
KSZP,SZP,Santa Paula Arpt,34.347,-119.062,76.0,CA,US,CA,False,False
KSZT,SZT,Sandpoint Arpt,48.2945,-116.56747,649.0,ID,US,ID,True,False
KSZY,SZY,Selmer/Sibley Arpt,35.20644,-88.50119,184.0,TN,US,TN,True,False
KT02,,Houston-Clover,29.52,-95.24,13.0,TX,US,TX,False,False
KT20,T20,Gonzales Muni,29.53015,-97.46298,107.0,TX,US,TX,True,False
KT35,T35,Cameron Muni,30.87892,-96.97044,122.0,TX,US,TX,True,False
KT41,T41,La Porte Muni,29.67094,-95.06436,8.0,TX,US,TX,True,False
KT46,,South Brazos A7,28.02,-95.87,23.0,TX,US,TX,False,False
KT62,,Tooele,40.32,-112.3,1628.0,UT,US,UT,True,False
KT65,,Welasco/Mid Valley Arpt,26.182,-97.974,21.0,TX,US,TX,True,False
KT69,T69,Sinton/Thomas Arpt,28.04183,-97.54102,15.0,TX,US,TX,True,False
KT70,,Laughlin AFB/Aux 1,29.117,-100.473,296.0,TX,US,TX,True,False
KT74,T74,Taylor Muni,30.57038,-97.44475,169.0,TX,US,TX,True,False
KT78,T78,Liberty Muni,30.07543,-94.69961,21.0,TX,US,TX,True,False
KT82,T82,Fredericksburg/Gillespie Cnty,30.23896,-98.90403,509.0,TX,US,TX,True,False
KT89,T89,Lajitas Intl,29.2774,-103.69121,801.0,TX,US,TX,True,False
KTAD,TAD,Trinidad/Stokes Arpt,37.26178,-104.33185,1751.0,CO,US,CO,True,False
KTAN,TAN,Taunton Muni,41.87562,-71.02083,8.0,MA,US,MA,True,False
KTAZ,TAZ,Taylorville Muni,39.53504,-89.32941,188.0,IL,US,IL,True,False
KTBN,TBN,Waynesville-St Robert Rgnl,37.74447,-92.14471,349.0,MO,US,MO,True,True
KTBR,TBR,Statesboro Muni,32.48,-81.738,54.0,GA,US,GA,True,False
KTBW,,Tampa Bay/NEXRAD,27.705,-82.402,12.0,FL,US,FL,False,False
KTBX,TBX,Thermopolis/Boysen Pk,43.46441,-108.23816,2230.0,WY,US,WY,True,False
KTCC,TCC,Tucumcari Muni,35.18052,-103.60144,1233.0,NM,US,NM,True,True
KTCL,TCL,Tuscaloosa Rgnl,33.21216,-87.61555,48.0,AL,US,AL,True,True
KTCM,TCM,Tacoma/McChord AFB,47.149,-122.475,87.0,WA,US,WA,True,True
KTCS,TCS,Truth or Consequence Muni,33.23686,-107.26848,1471.0,NM,US,NM,True,True
KTCY,TCY,Tracy Muni,37.69194,-121.44417,51.0,CA,US,CA,True,False
KTDF,TDF,Roxboro/Person Cnty,36.28405,-78.98842,180.0,NC,US,NC,True,False
KTDO,TDO,Toledo/Lewis Cnty,46.476,-122.816,106.0,WA,US,WA,True,False
KTDR,,Tyndall/Drone,30.038,-85.528,4.0,FL,US,FL,True,False
KTDW,TDW,Amarillo/Tradewind Arpt,35.168,-101.826,1116.0,TX,US,TX,False,False
KTDZ,TDZ,Toledo Executive Arpt,41.56327,-83.47671,189.0,OH,US,OH,True,False
KTEB,TEB,Teterboro Arpt,40.85898,-74.05617,3.0,NJ,US,NJ,True,True
KTEL,TEL,Tell City/Perry Cnty,38.019,-86.692,201.0,IN,US,IN,False,False
KTEW,TEW,Mason/Jewett Fld,42.56356,-84.42225,281.0,MI,US,MI,True,False
KTEX,TEX,Telluride Rgnl,37.954,-107.909,2760.0,CO,US,CO,True,True
KTFP,TFP,Ingleside Rgnl,27.91318,-97.21321,5.0,TX,US,TX,True,False
KTFX,,Great Falls/NEXRAD,47.46,-111.385,1133.0,MT,US,MT,False,False
KTGC,TGC,Trenton/Gibson Cnty,35.932,-88.849,109.0,TN,US,TN,False,False
KTGI,TGI,Tangier Island Arpt,37.82786,-75.99643,1.0,VA,US,VA,True,False
KTHA,THA,Tullahoma Rgnl,35.38039,-86.24187,333.0,TN,US,TN,True,False
KTHM,THM,Thompson Falls Arpt,47.574,-115.282,751.0,MT,US,MT,True,False
KTHV,THV,York Arpt,39.91942,-76.87685,141.0,PA,US,PA,True,False
KTIF,TIF,Thedford/Thomas Cnty,41.96458,-100.56868,888.0,NE,US,NE,True,False
KTIK,TIK,Tinker AFB,35.415,-97.386,387.0,OK,US,OK,True,True
KTIP,TIP,Rantoul/Chanute AFB,40.291,-88.146,224.0,IL,US,IL,True,False
KTIW,TIW,Tacoma Narrows Arpt,47.26744,-122.57624,89.0,WA,US,WA,True,False
KTIX,TIX,Titusville/Space Coast Rgnl,28.508,-80.798,10.0,FL,US,FL,True,True
KTKC,TKC,Tracy Muni,44.25,-95.612,408.0,MN,US,MN,True,False
KTKI,TKI,McKinney Muni,33.18283,-96.58989,173.0,TX,US,TX,True,False
KTKK,,Weno Island-Chu,7.46,151.84,9999.0,FM,US,FM,False,False
KTKO,TKO,Mankato Arpt,39.803,-98.221,567.0,KS,US,KS,False,False
KTKV,TKV,Tomahawk Rgnl,45.469,-89.805,449.0,WI,US,WI,True,False
KTKX,TKX,Kennett Arpt,36.22256,-90.0367,73.0,MO,US,MO,True,False
KTLH,TLH,Tallahassee Intl,30.39354,-84.35135,17.0,FL,US,FL,True,True
KTLR,TLR,Tulare/Mefford Fld,36.156,-119.326,81.0,CA,US,CA,False,False
KTLX,,Oklahoma City/NEXRAD,35.333,-97.278,371.0,OK,US,OK,False,False
KTMA,TMA,Tifton/Myers Arpt,31.42293,-83.48592,105.0,GA,US,GA,True,False
KTMB,TMB,Miami Exec Arpt,25.64227,-80.43468,2.0,FL,US,FL,True,True
KTME,TME,Houston/Executive Arpt,29.806,-95.903,49.0,TX,US,TX,True,False
KTMH,,Twenty Mile Hil,43.12,-106.34,1755.0,WY,US,WY,True,False
KTMK,TMK,Tillamook Arpt,45.42096,-123.81441,8.0,OR,US,OR,True,False
KTMT,TMT,Austin Arpt,39.46434,-117.19716,1748.0,NV,US,NV,True,False
KTNB,TNB,Boone/Watauga Med Cntr,36.1988,-81.6515,958.0,NC,US,NC,True,False
KTNP,TNP,Twentynine Palms Arpt,34.133,-115.944,558.0,CA,US,CA,False,False
KTNT,TNT,Miami/Dade-Coller Arpt,25.86,-80.91,3.0,FL,US,FL,False,False
KTNU,TNU,Newton Muni,41.67011,-93.01904,287.0,IA,US,IA,True,False
KTNX,TNX,Tonopah Test Range,37.8,-116.78,1683.0,NV,US,NV,False,False
KTOA,TOA,Torrance Muni,33.803,-118.336,30.0,CA,US,CA,True,False
KTOB,TOB,Dodge Center Arpt,44.02024,-92.82951,394.0,MN,US,MN,True,False
KTOC,TOC,Toccoa/Lefourneau Fld,34.58797,-83.2974,292.0,GA,US,GA,True,False
KTOI,TOI,Troy Muni,31.85742,-86.01026,120.0,AL,US,AL,True,True
KTOL,TOL,Toledo/Express Arpt,41.58705,-83.80538,206.0,OH,US,OH,True,True
KTOP,TOP,Topeka/Billard Muni,39.07245,-95.62602,268.0,KS,US,KS,True,True
KTOR,TOR,Torrington Muni,42.06132,-104.15847,1285.0,WY,US,WY,True,False
KTPA,TPA,Tampa Intl Arpt,27.96332,-82.53999,2.0,FL,US,FL,True,True
KTPF,TPF,Tampa/Knight Arpt,27.91525,-82.45177,1.0,FL,US,FL,True,False
KTPH,TPH,Tonopah Arpt,38.05049,-117.09063,1647.0,NV,US,NV,True,True
KTPL,TPL,Temple/Miller Rgnl,31.157,-97.40937,206.0,TX,US,TX,True,False
KTQE,TQE,Tekamah Muni,41.76304,-96.17974,312.0,NE,US,NE,True,False
KTQH,TQH,Tahlequah Muni,35.93037,-95.00255,265.0,OK,US,OK,True,False
KTQK,TQK,Scott City Muni,38.47822,-100.88223,906.0,KS,US,KS,True,False
KTQS,TQS,Vandenberg SFB/South,34.63296,-120.61747,34.0,CA,US,CA,True,False
KTQV,TQV,Durham/Duke Child Hosp,36.007,-78.937,230.0,NC,US,NC,True,False
KTRI,TRI,Bristol/Tri-Cities Arpt,36.47966,-82.3989,456.0,TN,US,TN,True,True
KTRK,TRK,Truckee/Tahoe Arpt,39.31544,-120.13712,1800.0,CA,US,CA,True,True
KTRL,TRL,Terrell Muni,32.71312,-96.26875,144.0,TX,US,TX,True,False
KTRM,TRM,Thermal Arpt,33.63166,-116.16411,-39.0,CA,US,CA,True,True
KTRX,TRX,Trenton Muni,40.083,-93.591,231.0,MO,US,MO,False,False
KTSO,TSO,Carrollton/Carroll Cnty,40.562,-81.078,355.0,OH,US,OH,False,False
KTSP,TSP,Tehachapi Muni,35.13867,-118.44235,1209.0,CA,US,CA,True,False
KTTA,TTA,Sanford/Lee Cnty,35.57624,-79.10351,71.0,NC,US,NC,True,False
KTTD,TTD,Portland/Troutdale Arpt,45.55098,-122.40984,8.0,OR,US,OR,True,True
KTTF,TTF,Monroe/Custer Arpt,41.9371,-83.43324,186.0,MI,US,MI,True,False
KTTN,TTN,Trenton/Mercer Arpt,40.27681,-74.81587,58.0,NJ,US,NJ,True,True
KTTS,TTS,NASA Shuttle Landing Arpt,28.59875,-80.68155,1.0,FL,US,FL,True,True
KTUL,TUL,Tulsa Intl Arpt,36.19854,-95.87825,196.0,OK,US,OK,True,True
KTUP,TUP,Tupelo Rgnl,34.26224,-88.77127,107.0,MS,US,MS,True,True
KTUS,TUS,Tucson Intl Arpt,32.13153,-110.95637,776.0,AZ,US,AZ,True,True
KTVB,TVB,Cabool Muni,37.132,-92.084,372.0,MO,US,MO,False,False
KTVC,TVC,Traverse City/Cherry Capital Arpt,44.73903,-85.56942,188.0,MI,US,MI,True,True
KTVF,TVF,Thief River Rgnl,48.05967,-96.17875,339.0,MN,US,MN,True,True
KTVI,TVI,Thomasville Rgnl,30.9026,-83.88264,74.0,GA,US,GA,True,False
KTVK,TVK,Centerville Muni,40.6832,-92.89837,311.0,IA,US,IA,True,False
KTVL,TVL,Lake Tahoe Arpt,38.89838,-119.99618,1907.0,CA,US,CA,True,True
KTVR,TVR,Vicksburg/Tallulah Rgnl,32.34806,-91.02994,25.0,LA,US,LA,True,False
KTVY,TVY,Tooele Valley Arpt,40.6127,-112.35365,1310.0,UT,US,UT,True,False
KTWF,TWF,Twin Falls/Joslin Fld,42.47848,-114.47745,1269.0,ID,US,ID,True,True
KTWM,TWM,Two Harbors/Helgeson Arpt,47.0192,-91.7447,331.0,MN,US,MN,True,False
KTWT,TWT,Sturgis Muni,37.54318,-87.95679,113.0,KY,US,KY,True,False
KTWX,,Topeka,38.997,-96.233,518.0,KS,US,KS,False,False
KTXK,TXK,Texarkana Rgnl,33.45605,-93.98776,118.0,AR,US,AR,True,True
KTXW,TXW,Weslaco/Mid Valley Arpt,26.18239,-97.97423,21.0,TX,US,TX,True,False
KTYL,TYL,Taylor Arpt,34.4577,-110.11181,1748.0,AZ,US,AZ,True,False
KTYQ,TYQ,Indianapolis Exec,40.03453,-86.24881,279.0,IN,US,IN,True,False
KTYR,TYR,Tyler/Pounds Fld,32.3587,-95.404,161.0,TX,US,TX,True,True
KTYS,TYS,Knoxville/Tyson Arpt,35.81799,-83.98572,300.0,TN,US,TN,True,True
KTZR,TZR,Columbus/Bolton Fld,39.89878,-83.1357,275.0,OH,US,OH,True,False
KTZV,TZV,Tompkinsville/Monroe Cnty,36.72985,-85.65283,316.0,KY,US,KY,True,False
KU11,,Rexburg-Madison,43.83,-111.81,1481.0,ID,US,ID,False,False
KU14,U14,Nephi Muni,39.73811,-111.87255,1531.0,UT,US,UT,True,False
KU15,,Challis ,44.52,-114.22,1546.0,ID,US,ID,False,False
KU16,,Eagle Range,41.059,-113.083,1292.0,UT,US,UT,False,False
