corridor,segment,TOD,DOW,Month,TI_score,SI_multiplier,LI_multiplier,CTS_score,CTS_toggle_%
South Florida->Denver,Super Midsize Jet,00:00-06:59,Wednesday,Jan,1,1.15,1.2,1.38,-10.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Wednesday,Jan,2,1.15,1.2,2.76,0.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Wednesday,Jan,10,1.15,1.2,13.799999999999999,15.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Wednesday,Jan,6,1.15,1.2,8.28,10.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Wednesday,Jan,2,1.15,1.2,2.76,0.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Wednesday,Jan,1,1.15,1.2,1.38,-10.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Thursday,Jan,1,1.15,1.2,1.38,-10.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Thursday,Jan,3,1.15,1.2,4.14,5.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Thursday,Jan,10,1.15,1.2,13.799999999999999,15.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Thursday,Jan,6,1.15,1.2,8.28,10.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Thursday,Jan,1,1.15,1.2,1.38,-10.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Thursday,Jan,1,1.15,1.2,1.38,-10.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Friday,Jan,1,1.15,1.2,1.38,-10.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Friday,Jan,4,1.15,1.2,5.52,5.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Friday,Jan,10,1.15,1.2,13.799999999999999,15.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Friday,Jan,7,1.15,1.2,9.659999999999998,15.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Friday,Jan,1,1.15,1.2,1.38,-10.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Friday,Jan,1,1.15,1.2,1.38,-10.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Saturday,Jan,1,1.15,1.2,1.38,-10.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Saturday,Jan,4,1.15,1.2,5.52,5.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Saturday,Jan,10,1.15,1.2,13.799999999999999,15.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Saturday,Jan,7,1.15,1.2,9.659999999999998,15.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Saturday,Jan,1,1.15,1.2,1.38,-10.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Saturday,Jan,1,1.15,1.2,1.38,-10.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Sunday,Jan,1,1.15,1.2,1.38,-10.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Sunday,Jan,3,1.15,1.2,4.14,5.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Sunday,Jan,10,1.15,1.2,13.799999999999999,15.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Sunday,Jan,7,1.15,1.2,9.659999999999998,15.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Sunday,Jan,4,1.15,1.2,5.52,5.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Sunday,Jan,1,1.15,1.2,1.38,-10.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Monday,Jul,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Monday,Jul,2,1.0,1.2,2.4,-5.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Monday,Jul,10,1.0,1.2,12.0,15.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Monday,Jul,7,1.0,1.2,8.4,10.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Monday,Jul,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Monday,Jul,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Tuesday,Jul,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Tuesday,Jul,3,1.0,1.2,3.5999999999999996,0.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Tuesday,Jul,10,1.0,1.2,12.0,15.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Tuesday,Jul,6,1.0,1.2,7.199999999999999,10.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Tuesday,Jul,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Tuesday,Jul,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Wednesday,Jul,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Wednesday,Jul,2,1.0,1.2,2.4,-5.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Wednesday,Jul,10,1.0,1.2,12.0,15.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Wednesday,Jul,6,1.0,1.2,7.199999999999999,10.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Wednesday,Jul,2,1.0,1.2,2.4,-5.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Wednesday,Jul,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Thursday,Jul,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Thursday,Jul,3,1.0,1.2,3.5999999999999996,0.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Thursday,Jul,10,1.0,1.2,12.0,15.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Thursday,Jul,6,1.0,1.2,7.199999999999999,10.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Thursday,Jul,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Thursday,Jul,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Friday,Jul,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Friday,Jul,4,1.0,1.2,4.8,5.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Friday,Jul,10,1.0,1.2,12.0,15.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Friday,Jul,7,1.0,1.2,8.4,10.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Friday,Jul,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Friday,Jul,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Saturday,Jul,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Saturday,Jul,4,1.0,1.2,4.8,5.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Saturday,Jul,10,1.0,1.2,12.0,15.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Saturday,Jul,7,1.0,1.2,8.4,10.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Saturday,Jul,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Saturday,Jul,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Sunday,Jul,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Sunday,Jul,3,1.0,1.2,3.5999999999999996,0.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Sunday,Jul,10,1.0,1.2,12.0,15.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Sunday,Jul,7,1.0,1.2,8.4,10.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Sunday,Jul,4,1.0,1.2,4.8,5.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Sunday,Jul,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Monday,Jun,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Monday,Jun,2,1.0,1.2,2.4,-5.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Monday,Jun,10,1.0,1.2,12.0,15.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Monday,Jun,7,1.0,1.2,8.4,10.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Monday,Jun,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Monday,Jun,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Tuesday,Jun,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Tuesday,Jun,3,1.0,1.2,3.5999999999999996,0.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Tuesday,Jun,10,1.0,1.2,12.0,15.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Tuesday,Jun,6,1.0,1.2,7.199999999999999,10.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Tuesday,Jun,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Tuesday,Jun,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Wednesday,Jun,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Wednesday,Jun,2,1.0,1.2,2.4,-5.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Wednesday,Jun,10,1.0,1.2,12.0,15.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Wednesday,Jun,6,1.0,1.2,7.199999999999999,10.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Wednesday,Jun,2,1.0,1.2,2.4,-5.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Wednesday,Jun,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Thursday,Jun,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Thursday,Jun,3,1.0,1.2,3.5999999999999996,0.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Thursday,Jun,10,1.0,1.2,12.0,15.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Thursday,Jun,6,1.0,1.2,7.199999999999999,10.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Thursday,Jun,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Thursday,Jun,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Friday,Jun,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Friday,Jun,4,1.0,1.2,4.8,5.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Friday,Jun,10,1.0,1.2,12.0,15.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Friday,Jun,7,1.0,1.2,8.4,10.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Friday,Jun,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Friday,Jun,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Saturday,Jun,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Saturday,Jun,4,1.0,1.2,4.8,5.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Saturday,Jun,10,1.0,1.2,12.0,15.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Saturday,Jun,7,1.0,1.2,8.4,10.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Saturday,Jun,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Saturday,Jun,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Sunday,Jun,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Sunday,Jun,3,1.0,1.2,3.5999999999999996,0.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Sunday,Jun,10,1.0,1.2,12.0,15.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Sunday,Jun,7,1.0,1.2,8.4,10.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Sunday,Jun,4,1.0,1.2,4.8,5.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Sunday,Jun,1,1.0,1.2,1.2,-10.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Monday,Mar,1,1.5,1.2,1.7999999999999998,-5.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Monday,Mar,2,1.5,1.2,3.5999999999999996,0.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Monday,Mar,10,1.5,1.2,18.0,15.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Monday,Mar,7,1.5,1.2,12.6,15.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Monday,Mar,1,1.5,1.2,1.7999999999999998,-5.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Monday,Mar,1,1.5,1.2,1.7999999999999998,-5.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Tuesday,Mar,1,1.5,1.2,1.7999999999999998,-5.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Tuesday,Mar,3,1.5,1.2,5.3999999999999995,5.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Tuesday,Mar,10,1.5,1.2,18.0,15.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Tuesday,Mar,6,1.5,1.2,10.799999999999999,15.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Tuesday,Mar,1,1.5,1.2,1.7999999999999998,-5.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Tuesday,Mar,1,1.5,1.2,1.7999999999999998,-5.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Wednesday,Mar,1,1.5,1.2,1.7999999999999998,-5.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Wednesday,Mar,2,1.5,1.2,3.5999999999999996,0.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Wednesday,Mar,10,1.5,1.2,18.0,15.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Wednesday,Mar,6,1.5,1.2,10.799999999999999,15.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Wednesday,Mar,2,1.5,1.2,3.5999999999999996,0.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Wednesday,Mar,1,1.5,1.2,1.7999999999999998,-5.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Thursday,Mar,1,1.5,1.2,1.7999999999999998,-5.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Thursday,Mar,3,1.5,1.2,5.3999999999999995,5.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Thursday,Mar,10,1.5,1.2,18.0,15.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Thursday,Mar,6,1.5,1.2,10.799999999999999,15.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Thursday,Mar,1,1.5,1.2,1.7999999999999998,-5.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Thursday,Mar,1,1.5,1.2,1.7999999999999998,-5.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Friday,Mar,1,1.5,1.2,1.7999999999999998,-5.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Friday,Mar,4,1.5,1.2,7.199999999999999,10.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Friday,Mar,10,1.5,1.2,18.0,15.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Friday,Mar,7,1.5,1.2,12.6,15.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Friday,Mar,1,1.5,1.2,1.7999999999999998,-5.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Friday,Mar,1,1.5,1.2,1.7999999999999998,-5.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Saturday,Mar,1,1.5,1.2,1.7999999999999998,-5.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Saturday,Mar,4,1.5,1.2,7.199999999999999,10.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Saturday,Mar,10,1.5,1.2,18.0,15.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Saturday,Mar,7,1.5,1.2,12.6,15.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Saturday,Mar,1,1.5,1.2,1.7999999999999998,-5.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Saturday,Mar,1,1.5,1.2,1.7999999999999998,-5.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Sunday,Mar,1,1.5,1.2,1.7999999999999998,-5.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Sunday,Mar,3,1.5,1.2,5.3999999999999995,5.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Sunday,Mar,10,1.5,1.2,18.0,15.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Sunday,Mar,7,1.5,1.2,12.6,15.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Sunday,Mar,4,1.5,1.2,7.199999999999999,10.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Sunday,Mar,1,1.5,1.2,1.7999999999999998,-5.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Monday,May,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Monday,May,2,0.75,1.2,1.7999999999999998,-5.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Monday,May,10,0.75,1.2,9.0,10.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Monday,May,7,0.75,1.2,6.3,10.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Monday,May,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Monday,May,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Tuesday,May,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Tuesday,May,3,0.75,1.2,2.6999999999999997,0.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Tuesday,May,10,0.75,1.2,9.0,10.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Tuesday,May,6,0.75,1.2,5.3999999999999995,5.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Tuesday,May,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Tuesday,May,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Wednesday,May,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Wednesday,May,2,0.75,1.2,1.7999999999999998,-5.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Wednesday,May,10,0.75,1.2,9.0,10.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Wednesday,May,6,0.75,1.2,5.3999999999999995,5.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Wednesday,May,2,0.75,1.2,1.7999999999999998,-5.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Wednesday,May,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Thursday,May,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Thursday,May,3,0.75,1.2,2.6999999999999997,0.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Thursday,May,10,0.75,1.2,9.0,10.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Thursday,May,6,0.75,1.2,5.3999999999999995,5.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Thursday,May,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Thursday,May,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Friday,May,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Friday,May,4,0.75,1.2,3.5999999999999996,0.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Friday,May,10,0.75,1.2,9.0,10.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Friday,May,7,0.75,1.2,6.3,10.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Friday,May,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Friday,May,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Saturday,May,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Saturday,May,4,0.75,1.2,3.5999999999999996,0.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Saturday,May,10,0.75,1.2,9.0,10.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Saturday,May,7,0.75,1.2,6.3,10.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Saturday,May,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Saturday,May,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Sunday,May,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Sunday,May,3,0.75,1.2,2.6999999999999997,0.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Sunday,May,10,0.75,1.2,9.0,10.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Sunday,May,7,0.75,1.2,6.3,10.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Sunday,May,4,0.75,1.2,3.5999999999999996,0.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Sunday,May,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Monday,Nov,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Monday,Nov,2,0.75,1.2,1.7999999999999998,-5.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Monday,Nov,10,0.75,1.2,9.0,10.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Monday,Nov,7,0.75,1.2,6.3,10.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Monday,Nov,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Monday,Nov,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Tuesday,Nov,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Tuesday,Nov,3,0.75,1.2,2.6999999999999997,0.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Tuesday,Nov,10,0.75,1.2,9.0,10.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Tuesday,Nov,6,0.75,1.2,5.3999999999999995,5.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Tuesday,Nov,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Tuesday,Nov,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Wednesday,Nov,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Wednesday,Nov,2,0.75,1.2,1.7999999999999998,-5.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Wednesday,Nov,10,0.75,1.2,9.0,10.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Wednesday,Nov,6,0.75,1.2,5.3999999999999995,5.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Wednesday,Nov,2,0.75,1.2,1.7999999999999998,-5.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Wednesday,Nov,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Thursday,Nov,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Thursday,Nov,3,0.75,1.2,2.6999999999999997,0.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Thursday,Nov,10,0.75,1.2,9.0,10.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Thursday,Nov,6,0.75,1.2,5.3999999999999995,5.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Thursday,Nov,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Thursday,Nov,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Friday,Nov,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Friday,Nov,4,0.75,1.2,3.5999999999999996,0.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Friday,Nov,10,0.75,1.2,9.0,10.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Friday,Nov,7,0.75,1.2,6.3,10.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Friday,Nov,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Friday,Nov,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Saturday,Nov,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Saturday,Nov,4,0.75,1.2,3.5999999999999996,0.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Saturday,Nov,10,0.75,1.2,9.0,10.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Saturday,Nov,7,0.75,1.2,6.3,10.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Saturday,Nov,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Saturday,Nov,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Sunday,Nov,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Sunday,Nov,3,0.75,1.2,2.6999999999999997,0.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Sunday,Nov,10,0.75,1.2,9.0,10.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Sunday,Nov,7,0.75,1.2,6.3,10.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Sunday,Nov,4,0.75,1.2,3.5999999999999996,0.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Sunday,Nov,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Monday,Oct,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,07:00-08:59,Monday,Oct,2,0.75,1.2,1.7999999999999998,-5.0
South Florida->Denver,Super Midsize Jet,09:00-12:59,Monday,Oct,10,0.75,1.2,9.0,10.0
South Florida->Denver,Super Midsize Jet,13:00-15:59,Monday,Oct,7,0.75,1.2,6.3,10.0
South Florida->Denver,Super Midsize Jet,16:00-18:59,Monday,Oct,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,19:00-23:59,Monday,Oct,1,0.75,1.2,0.8999999999999999,-15.0
South Florida->Denver,Super Midsize Jet,00:00-06:59,Tuesday,Oct,1,0.75,1.2,0.8999999999999999,-15.0
