cluster_label,corridor,month,density_pct,seasonality_index,slab,intensity
multi-peak-directional,Nashville -> North Florida,Jul,0.07894736842105263,0.0095,6% - 9%,2.0
multi-peak-directional,Nashville -> Philadelphia,Jul,0.06329113924050633,0.0076,6% - 9%,2.0
multi-peak-directional,Nashville -> Phoenix Valley,Jul,0.07017543859649122,0.0084,6% - 9%,2.0
multi-peak-directional,Nashville -> San Antonio,Jul,0.08139534883720931,0.0098,6% - 9%,2.0
winter-spring-peak,Nashville -> South Florida,Jul,0.04017857142857143,0.0048,4% - 6%,1.0
winter-spring-peak,Nashville -> St. Louis,Jul,0.0,0.0,,
multi-peak-directional,New York City -> Atlanta,Jul,0.05367231638418079,0.0064,4% - 6%,1.0
core-utilization,New York City -> Boston,Jul,0.043478260869565216,0.0052,4% - 6%,1.0
multi-peak-directional,New York City -> Charlotte,Jul,0.06119402985074627,0.0073,6% - 9%,2.0
core-utilization,New York City -> Chicago,Jul,0.08014571948998178,0.0096,6% - 9%,2.0
core-utilization,New York City -> Dallas,Jul,0.0787037037037037,0.0094,6% - 9%,2.0
multi-peak-directional,New York City -> Denver,Jul,0.075,0.009,6% - 9%,2.0
multi-peak-directional,New York City -> Detroit,Jul,0.08169014084507042,0.0098,6% - 9%,2.0
core-utilization,New York City -> Houston,Jul,0.06976744186046512,0.0084,6% - 9%,2.0
multi-peak-directional,New York City -> Minneapolis,Jul,0.08275862068965517,0.0099,6% - 9%,2.0
multi-peak-directional,New York City -> Nashville,Jul,0.04128440366972477,0.005,4% - 6%,1.0
multi-peak-directional,New York City -> North Florida,Jul,0.05206738131699847,0.0062,4% - 6%,1.0
winter-spring-peak,New York City -> Pittsburgh,Jul,0.1,0.012,9% - 12%,3.0
core-utilization,New York City -> San Antonio,Jul,0.024390243902439025,0.0029,< 4%,0.0
winter-spring-peak,New York City -> South Florida,Jul,0.029745808545159545,0.0036,< 4%,0.0
core-utilization,New York City -> St. Louis,Jul,0.06857142857142857,0.0082,6% - 9%,2.0
winter-spring-peak,North Florida -> Atlanta,Jul,0.06,0.0072,4% - 6%,1.0
multi-peak-directional,North Florida -> Boston,Jul,0.09191176470588236,0.011,9% - 12%,3.0
winter-spring-peak,North Florida -> Charlotte,Jul,0.12698412698412698,0.0152,12% - 15%,4.0
multi-peak-directional,North Florida -> Chicago,Jul,0.04365904365904366,0.0052,4% - 6%,1.0
winter-spring-peak,North Florida -> DMV,Jul,0.03353658536585366,0.004,< 4%,0.0
multi-peak-directional,North Florida -> Dallas,Jul,0.07118055555555555,0.0085,6% - 9%,2.0
summer-peak,North Florida -> Denver,Jul,0.13253012048192772,0.0159,12% - 15%,4.0
multi-peak-directional,North Florida -> Detroit,Jul,0.05622489959839357,0.0067,4% - 6%,1.0
winter-spring-peak,North Florida -> Houston,Jul,0.04199475065616798,0.005,4% - 6%,1.0
multi-peak-directional,North Florida -> Minneapolis,Jul,0.07216494845360824,0.0087,6% - 9%,2.0
winter-spring-peak,North Florida -> Nashville,Jul,0.04377104377104377,0.0053,4% - 6%,1.0
multi-peak-directional,North Florida -> New York City,Jul,0.05434782608695652,0.0065,4% - 6%,1.0
multi-peak-directional,North Florida -> Philadelphia,Jul,0.048484848484848485,0.0058,4% - 6%,1.0
multi-peak-directional,North Florida -> Pittsburgh,Jul,0.06578947368421052,0.0079,6% - 9%,2.0
winter-spring-peak,North Florida -> San Antonio,Jul,0.04608294930875576,0.0055,4% - 6%,1.0
multi-peak-directional,North Florida -> St. Louis,Jul,0.057441253263707574,0.0069,4% - 6%,1.0
multi-peak-directional,Philadelphia -> Atlanta,Jul,0.07692307692307693,0.0092,6% - 9%,2.0
winter-spring-peak,Philadelphia -> Charlotte,Jul,0.07446808510638298,0.0089,6% - 9%,2.0
multi-peak-directional,Philadelphia -> Chicago,Jul,0.05791505791505792,0.0069,4% - 6%,1.0
multi-peak-directional,Philadelphia -> Dallas,Jul,0.05,0.006,4% - 6%,1.0
summer-peak,Philadelphia -> Denver,Jul,0.34782608695652173,0.0417,> 15%,5.0
multi-peak-directional,Philadelphia -> Detroit,Jul,0.1276595744680851,0.0153,12% - 15%,4.0
multi-peak-directional,Philadelphia -> Houston,Jul,0.06666666666666667,0.008,6% - 9%,2.0
multi-peak-directional,Philadelphia -> Minneapolis,Jul,0.1016949152542373,0.0122,9% - 12%,3.0
multi-peak-directional,Philadelphia -> Nashville,Jul,0.05555555555555555,0.0067,4% - 6%,1.0
multi-peak-directional,Philadelphia -> North Florida,Jul,0.04433497536945813,0.0053,4% - 6%,1.0
winter-spring-peak,Philadelphia -> South Florida,Jul,0.04151624548736462,0.005,4% - 6%,1.0
core-utilization,Philadelphia -> St. Louis,Jul,0.044444444444444446,0.0053,4% - 6%,1.0
winter-spring-peak,Phoenix Valley -> Atlanta,Jul,0.08163265306122448,0.0098,6% - 9%,2.0
winter-spring-peak,Phoenix Valley -> Bay Area,Jul,0.048484848484848485,0.0058,4% - 6%,1.0
multi-peak-directional,Phoenix Valley -> Chicago,Jul,0.03680981595092025,0.0044,< 4%,0.0
winter-spring-peak,Phoenix Valley -> Dallas,Jul,0.05037783375314862,0.006,4% - 6%,1.0
winter-spring-peak,Phoenix Valley -> Denver,Jul,0.05027932960893855,0.006,4% - 6%,1.0
winter-spring-peak,Phoenix Valley -> Detroit,Jul,0.03571428571428571,0.0043,< 4%,0.0
multi-peak-directional,Phoenix Valley -> Houston,Jul,0.01775147928994083,0.0021,< 4%,0.0
multi-peak-directional,Phoenix Valley -> LA Basin,Jul,0.08196721311475409,0.0098,6% - 9%,2.0
winter-spring-peak,Phoenix Valley -> Minneapolis,Jul,0.04149377593360996,0.005,4% - 6%,1.0
multi-peak-directional,Phoenix Valley -> Nashville,Jul,0.05454545454545454,0.0065,4% - 6%,1.0
winter-spring-peak,Phoenix Valley -> North Florida,Jul,0.03125,0.0038,< 4%,0.0
multi-peak-directional,Phoenix Valley -> Pittsburgh,Jul,0.09523809523809523,0.0114,9% - 12%,3.0
winter-spring-peak,Phoenix Valley -> San Antonio,Jul,0.057971014492753624,0.007,4% - 6%,1.0
multi-peak-directional,Phoenix Valley -> Seattle,Jul,0.08843537414965986,0.0106,6% - 9%,2.0
winter-spring-peak,Phoenix Valley -> South Florida,Jul,0.021739130434782608,0.0026,< 4%,0.0
winter-spring-peak,Phoenix Valley -> St. Louis,Jul,0.05485232067510549,0.0066,4% - 6%,1.0
core-utilization,Pittsburgh -> Atlanta,Jul,0.07142857142857142,0.0086,6% - 9%,2.0
summer-peak,Pittsburgh -> Boston,Jul,0.17391304347826086,0.0209,> 15%,5.0
multi-peak-directional,Pittsburgh -> Charlotte,Jul,0.034482758620689655,0.0041,< 4%,0.0
winter-spring-peak,Pittsburgh -> Chicago,Jul,0.14285714285714285,0.0171,12% - 15%,4.0
multi-peak-directional,Pittsburgh -> Dallas,Jul,0.056910569105691054,0.0068,4% - 6%,1.0
multi-peak-directional,Pittsburgh -> Denver,Jul,0.07272727272727272,0.0087,6% - 9%,2.0
multi-peak-directional,Pittsburgh -> Houston,Jul,0.057692307692307696,0.0069,4% - 6%,1.0
summer-peak,Pittsburgh -> Minneapolis,Jul,0.1337579617834395,0.0161,12% - 15%,4.0
winter-spring-peak,Pittsburgh -> Nashville,Jul,0.02564102564102564,0.0031,< 4%,0.0
core-utilization,Pittsburgh -> New York City,Jul,0.10714285714285714,0.0129,9% - 12%,3.0
winter-spring-peak,Pittsburgh -> North Florida,Jul,0.04526748971193416,0.0054,4% - 6%,1.0
multi-peak-directional,Pittsburgh -> San Antonio,Jul,0.05555555555555555,0.0067,4% - 6%,1.0
winter-spring-peak,Pittsburgh -> South Florida,Jul,0.04903417533432392,0.0059,4% - 6%,1.0
multi-peak-directional,Pittsburgh -> St. Louis,Jul,0.08496732026143791,0.0102,6% - 9%,2.0
multi-peak-directional,San Antonio -> Atlanta,Jul,0.07766990291262135,0.0093,6% - 9%,2.0
multi-peak-directional,San Antonio -> Bay Area,Jul,0.0975609756097561,0.0117,9% - 12%,3.0
core-utilization,San Antonio -> Boston,Jul,0.045454545454545456,0.0055,4% - 6%,1.0
multi-peak-directional,San Antonio -> Charlotte,Jul,0.08108108108108109,0.0097,6% - 9%,2.0
core-utilization,San Antonio -> Chicago,Jul,0.09027777777777778,0.0108,9% - 12%,3.0
multi-peak-directional,San Antonio -> DMV,Jul,0.06451612903225806,0.0077,6% - 9%,2.0
winter-spring-peak,San Antonio -> Dallas,Jul,0.02631578947368421,0.0032,< 4%,0.0
multi-peak-directional,San Antonio -> Denver,Jul,0.09153952843273232,0.011,9% - 12%,3.0
multi-peak-directional,San Antonio -> Detroit,Jul,0.0625,0.0075,6% - 9%,2.0
multi-peak-directional,San Antonio -> Houston,Jul,0.1388888888888889,0.0167,12% - 15%,4.0
winter-spring-peak,San Antonio -> LA Basin,Jul,0.07046070460704607,0.0085,6% - 9%,2.0
multi-peak-directional,San Antonio -> Minneapolis,Jul,0.0967741935483871,0.0116,9% - 12%,3.0
multi-peak-directional,San Antonio -> Nashville,Jul,0.07547169811320754,0.0091,6% - 9%,2.0
multi-peak-directional,San Antonio -> New York City,Jul,0.025,0.003,< 4%,0.0
winter-spring-peak,San Antonio -> North Florida,Jul,0.05102040816326531,0.0061,4% - 6%,1.0
multi-peak-directional,San Antonio -> Philadelphia,Jul,0.12903225806451613,0.0155,12% - 15%,4.0
winter-spring-peak,San Antonio -> Phoenix Valley,Jul,0.03088803088803089,0.0037,< 4%,0.0
core-utilization,San Antonio -> Pittsburgh,Jul,0.03333333333333333,0.004,< 4%,0.0
core-utilization,San Antonio -> Seattle,Jul,0.09090909090909091,0.0109,9% - 12%,3.0
winter-spring-peak,San Antonio -> South Florida,Jul,0.05223880597014925,0.0063,4% - 6%,1.0
multi-peak-directional,San Antonio -> St. Louis,Jul,0.08333333333333333,0.01,6% - 9%,2.0
core-utilization,Seattle -> Atlanta,Jul,0.09523809523809523,0.0114,9% - 12%,3.0
summer-peak,Seattle -> Bay Area,Jul,0.12198581560283688,0.0146,12% - 15%,4.0
summer-peak,Seattle -> Chicago,Jul,0.1511627906976744,0.0181,> 15%,5.0
summer-peak,Seattle -> Dallas,Jul,0.1328125,0.0159,12% - 15%,4.0
summer-peak,Seattle -> Denver,Jul,0.13496932515337423,0.0162,12% - 15%,4.0
summer-peak,Seattle -> Detroit,Jul,0.12,0.0144,9% - 12%,3.0
core-utilization,Seattle -> Houston,Jul,0.08333333333333333,0.01,6% - 9%,2.0
multi-peak-directional,Seattle -> LA Basin,Jul,0.09523809523809523,0.0114,9% - 12%,3.0
summer-peak,Seattle -> Minneapolis,Jul,0.16778523489932887,0.0201,> 15%,5.0
multi-peak-directional,Seattle -> Phoenix Valley,Jul,0.07278481012658228,0.0087,6% - 9%,2.0
summer-peak,Seattle -> San Antonio,Jul,0.15555555555555556,0.0187,> 15%,5.0
summer-peak,Seattle -> St. Louis,Jul,0.14285714285714285,0.0171,12% - 15%,4.0
winter-spring-peak,South Florida -> Atlanta,Jul,0.0401673640167364,0.0048,4% - 6%,1.0
winter-spring-peak,South Florida -> Boston,Jul,0.0453257790368272,0.0054,4% - 6%,1.0
winter-spring-peak,South Florida -> Charlotte,Jul,0.05934718100890208,0.0071,4% - 6%,1.0
winter-spring-peak,South Florida -> Chicago,Jul,0.04398340248962656,0.0053,4% - 6%,1.0
winter-spring-peak,South Florida -> DMV,Jul,0.048,0.0058,4% - 6%,1.0
winter-spring-peak,South Florida -> Dallas,Jul,0.04040404040404041,0.0048,4% - 6%,1.0
multi-peak-directional,South Florida -> Denver,Jul,0.1111111111111111,0.0133,9% - 12%,3.0
winter-spring-peak,South Florida -> Detroit,Jul,0.06099290780141844,0.0073,6% - 9%,2.0
winter-spring-peak,South Florida -> Houston,Jul,0.03825136612021858,0.0046,< 4%,0.0
winter-spring-peak,South Florida -> Minneapolis,Jul,0.05084745762711865,0.0061,4% - 6%,1.0
winter-spring-peak,South Florida -> Nashville,Jul,0.046224961479198766,0.0055,4% - 6%,1.0
winter-spring-peak,South Florida -> New York City,Jul,0.029427501337613696,0.0035,< 4%,0.0
winter-spring-peak,South Florida -> North Florida,Jul,0.13793103448275862,0.0166,12% - 15%,4.0
winter-spring-peak,South Florida -> Philadelphia,Jul,0.037383177570093455,0.0045,< 4%,0.0
winter-spring-peak,South Florida -> Pittsburgh,Jul,0.04985754985754986,0.006,4% - 6%,1.0
winter-spring-peak,South Florida -> San Antonio,Jul,0.05144694533762058,0.0062,4% - 6%,1.0
winter-spring-peak,South Florida -> St. Louis,Jul,0.04470198675496689,0.0054,4% - 6%,1.0
multi-peak-directional,St. Louis -> Atlanta,Jul,0.09433962264150944,0.0113,9% - 12%,3.0
core-utilization,St. Louis -> Bay Area,Jul,0.0847457627118644,0.0102,6% - 9%,2.0
core-utilization,St. Louis -> Boston,Jul,0.08284023668639054,0.0099,6% - 9%,2.0
core-utilization,St. Louis -> Charlotte,Jul,0.0707070707070707,0.0085,6% - 9%,2.0
core-utilization,St. Louis -> Chicago,Jul,0.07894736842105263,0.0095,6% - 9%,2.0
multi-peak-directional,St. Louis -> DMV,Jul,0.042328042328042326,0.0051,4% - 6%,1.0
winter-spring-peak,St. Louis -> Dallas,Jul,0.029197080291970802,0.0035,< 4%,0.0
multi-peak-directional,St. Louis -> Denver,Jul,0.1130524152106886,0.0136,9% - 12%,3.0
core-utilization,St. Louis -> Detroit,Jul,0.06741573033707865,0.0081,6% - 9%,2.0
winter-spring-peak,St. Louis -> Houston,Jul,0.05687203791469194,0.0068,4% - 6%,1.0
multi-peak-directional,St. Louis -> LA Basin,Jul,0.04878048780487805,0.0059,4% - 6%,1.0
multi-peak-directional,St. Louis -> Minneapolis,Jul,0.10185185185185185,0.0122,9% - 12%,3.0
core-utilization,St. Louis -> New York City,Jul,0.08311688311688312,0.01,6% - 9%,2.0
multi-peak-directional,St. Louis -> North Florida,Jul,0.06291390728476821,0.0075,6% - 9%,2.0
multi-peak-directional,St. Louis -> Philadelphia,Jul,0.03296703296703297,0.004,< 4%,0.0
winter-spring-peak,St. Louis -> Phoenix Valley,Jul,0.03347280334728033,0.004,< 4%,0.0
core-utilization,St. Louis -> Pittsburgh,Jul,0.09090909090909091,0.0109,9% - 12%,3.0
winter-spring-peak,St. Louis -> San Antonio,Jul,0.05240174672489083,0.0063,4% - 6%,1.0
summer-peak,St. Louis -> Seattle,Jul,0.19444444444444445,0.0233,> 15%,5.0
winter-spring-peak,St. Louis -> South Florida,Jul,0.047619047619047616,0.0057,4% - 6%,1.0
core-utilization,Atlanta -> Boston,Aug,0.1282051282051282,0.0154,12% - 15%,4.0
multi-peak-directional,Atlanta -> Chicago,Aug,0.06930693069306931,0.0083,6% - 9%,2.0
multi-peak-directional,Atlanta -> DMV,Aug,0.027777777777777776,0.0033,< 4%,0.0
winter-spring-peak,Atlanta -> Dallas,Aug,0.04671532846715328,0.0056,4% - 6%,1.0
multi-peak-directional,Atlanta -> Denver,Aug,0.09803921568627451,0.0118,9% - 12%,3.0
summer-peak,Atlanta -> Detroit,Aug,0.11827956989247312,0.0142,9% - 12%,3.0
winter-spring-peak,Atlanta -> Houston,Aug,0.05828220858895705,0.007,4% - 6%,1.0
multi-peak-directional,Atlanta -> Minneapolis,Aug,0.10077519379844961,0.0121,9% - 12%,3.0
multi-peak-directional,Atlanta -> New York City,Aug,0.04434250764525994,0.0053,4% - 6%,1.0
multi-peak-directional,Atlanta -> North Florida,Aug,0.09302325581395349,0.0112,9% - 12%,3.0
core-utilization,Atlanta -> Philadelphia,Aug,0.0703125,0.0084,6% - 9%,2.0
summer-peak,Atlanta -> Phoenix Valley,Aug,0.0,0.0,,
core-utilization,Atlanta -> Pittsburgh,Aug,0.1,0.012,9% - 12%,3.0
multi-peak-directional,Atlanta -> San Antonio,Aug,0.09848484848484848,0.0118,9% - 12%,3.0
winter-spring-peak,Atlanta -> South Florida,Aug,0.06823821339950373,0.0082,6% - 9%,2.0
winter-spring-peak,Atlanta -> St. Louis,Aug,0.05058365758754864,0.0061,4% - 6%,1.0
core-utilization,Bay Area -> Chicago,Aug,0.11904761904761904,0.0143,9% - 12%,3.0
multi-peak-directional,Bay Area -> Dallas,Aug,0.09282700421940929,0.0111,9% - 12%,3.0
summer-peak,Bay Area -> Denver,Aug,0.11247803163444639,0.0135,9% - 12%,3.0
winter-spring-peak,Bay Area -> Houston,Aug,0.06666666666666667,0.008,6% - 9%,2.0
multi-peak-directional,Bay Area -> LA Basin,Aug,0.125,0.015,12% - 15%,4.0
core-utilization,Bay Area -> Minneapolis,Aug,0.1485148514851485,0.0178,12% - 15%,4.0
multi-peak-directional,Bay Area -> Phoenix Valley,Aug,0.07142857142857142,0.0086,6% - 9%,2.0
multi-peak-directional,Bay Area -> San Antonio,Aug,0.08653846153846154,0.0104,6% - 9%,2.0
multi-peak-directional,Bay Area -> Seattle,Aug,0.11853088480801335,0.0142,9% - 12%,3.0
core-utilization,Bay Area -> St. Louis,Aug,0.10843373493975904,0.013,9% - 12%,3.0
core-utilization,Boston -> Atlanta,Aug,0.11965811965811966,0.0144,9% - 12%,3.0
core-utilization,Boston -> Charlotte,Aug,0.0998003992015968,0.012,9% - 12%,3.0
core-utilization,Boston -> Chicago,Aug,0.11423220973782772,0.0137,9% - 12%,3.0
summer-peak,Boston -> DMV,Aug,0.11494252873563218,0.0138,9% - 12%,3.0
core-utilization,Boston -> Dallas,Aug,0.15942028985507245,0.0191,> 15%,5.0
multi-peak-directional,Boston -> Denver,Aug,0.0625,0.0075,6% - 9%,2.0
summer-peak,Boston -> Detroit,Aug,0.14803625377643503,0.0178,12% - 15%,4.0
core-utilization,Boston -> Houston,Aug,0.10638297872340426,0.0128,9% - 12%,3.0
summer-peak,Boston -> Minneapolis,Aug,0.13533834586466165,0.0162,12% - 15%,4.0
summer-peak,Boston -> Nashville,Aug,0.10628019323671498,0.0128,9% - 12%,3.0
multi-peak-directional,Boston -> North Florida,Aug,0.05220883534136546,0.0063,4% - 6%,1.0
summer-peak,Boston -> Pittsburgh,Aug,0.13333333333333333,0.016,12% - 15%,4.0
multi-peak-directional,Boston -> South Florida,Aug,0.06310013717421124,0.0076,6% - 9%,2.0
core-utilization,Boston -> St. Louis,Aug,0.12,0.0144,9% - 12%,3.0
winter-spring-peak,Charlotte -> Atlanta,Aug,0.0,0.0,,
summer-peak,Charlotte -> Boston,Aug,0.12307692307692308,0.0148,12% - 15%,4.0
multi-peak-directional,Charlotte -> Chicago,Aug,0.08355795148247978,0.01,6% - 9%,2.0
multi-peak-directional,Charlotte -> Dallas,Aug,0.08683473389355742,0.0104,6% - 9%,2.0
summer-peak,Charlotte -> Denver,Aug,0.0958904109589041,0.0115,9% - 12%,3.0
core-utilization,Charlotte -> Detroit,Aug,0.05,0.006,4% - 6%,1.0
multi-peak-directional,Charlotte -> Houston,Aug,0.10508474576271186,0.0126,9% - 12%,3.0
core-utilization,Charlotte -> Minneapolis,Aug,0.10810810810810811,0.013,9% - 12%,3.0
winter-spring-peak,Charlotte -> Nashville,Aug,0.024193548387096774,0.0029,< 4%,0.0
core-utilization,Charlotte -> New York City,Aug,0.078397212543554,0.0094,6% - 9%,2.0
winter-spring-peak,Charlotte -> North Florida,Aug,0.06896551724137931,0.0083,6% - 9%,2.0
core-utilization,Charlotte -> Philadelphia,Aug,0.029411764705882353,0.0035,< 4%,0.0
core-utilization,Charlotte -> Pittsburgh,Aug,0.10344827586206896,0.0124,9% - 12%,3.0
multi-peak-directional,Charlotte -> San Antonio,Aug,0.061224489795918366,0.0073,6% - 9%,2.0
winter-spring-peak,Charlotte -> South Florida,Aug,0.04592314901593252,0.0055,4% - 6%,1.0
multi-peak-directional,Charlotte -> St. Louis,Aug,0.06159420289855073,0.0074,6% - 9%,2.0
multi-peak-directional,Chicago -> Atlanta,Aug,0.09523809523809523,0.0114,9% - 12%,3.0
core-utilization,Chicago -> Boston,Aug,0.12790697674418605,0.0153,12% - 15%,4.0
core-utilization,Chicago -> Charlotte,Aug,0.07627118644067797,0.0092,6% - 9%,2.0
core-utilization,Chicago -> DMV,Aug,0.06451612903225806,0.0077,6% - 9%,2.0
multi-peak-directional,Chicago -> Dallas,Aug,0.056485355648535567,0.0068,4% - 6%,1.0
multi-peak-directional,Chicago -> Denver,Aug,0.10226049515608181,0.0123,9% - 12%,3.0
winter-spring-peak,Chicago -> Houston,Aug,0.034482758620689655,0.0041,< 4%,0.0
core-utilization,Chicago -> LA Basin,Aug,0.09859154929577464,0.0118,9% - 12%,3.0
summer-peak,Chicago -> Minneapolis,Aug,0.12380952380952381,0.0149,12% - 15%,4.0
multi-peak-directional,Chicago -> Nashville,Aug,0.07142857142857142,0.0086,6% - 9%,2.0
core-utilization,Chicago -> New York City,Aug,0.08949011446409989,0.0107,6% - 9%,2.0
multi-peak-directional,Chicago -> North Florida,Aug,0.07399577167019028,0.0089,6% - 9%,2.0
core-utilization,Chicago -> Philadelphia,Aug,0.14285714285714285,0.0171,12% - 15%,4.0
multi-peak-directional,Chicago -> Phoenix Valley,Aug,0.12318840579710146,0.0148,12% - 15%,4.0
multi-peak-directional,Chicago -> San Antonio,Aug,0.09580838323353294,0.0115,9% - 12%,3.0
core-utilization,Chicago -> Seattle,Aug,0.1566265060240964,0.0188,> 15%,5.0
winter-spring-peak,Chicago -> South Florida,Aug,0.03254678600488202,0.0039,< 4%,0.0
multi-peak-directional,Chicago -> St. Louis,Aug,0.06521739130434782,0.0078,6% - 9%,2.0
winter-spring-peak,DMV -> Atlanta,Aug,0.04602510460251046,0.0055,4% - 6%,1.0
core-utilization,DMV -> Boston,Aug,0.1891891891891892,0.0227,> 15%,5.0
multi-peak-directional,DMV -> Chicago,Aug,0.07368421052631578,0.0088,6% - 9%,2.0
multi-peak-directional,DMV -> Dallas,Aug,0.05555555555555555,0.0067,4% - 6%,1.0
multi-peak-directional,DMV -> Denver,Aug,0.09090909090909091,0.0109,9% - 12%,3.0
summer-peak,DMV -> Detroit,Aug,0.022222222222222223,0.0027,< 4%,0.0
multi-peak-directional,DMV -> Houston,Aug,0.07377049180327869,0.0089,6% - 9%,2.0
core-utilization,DMV -> Minneapolis,Aug,0.09558823529411764,0.0115,9% - 12%,3.0
winter-spring-peak,DMV -> Nashville,Aug,0.06806282722513089,0.0082,6% - 9%,2.0
winter-spring-peak,DMV -> North Florida,Aug,0.023872679045092837,0.0029,< 4%,0.0
core-utilization,DMV -> San Antonio,Aug,0.061224489795918366,0.0073,6% - 9%,2.0
winter-spring-peak,DMV -> South Florida,Aug,0.04484304932735426,0.0054,4% - 6%,1.0
multi-peak-directional,DMV -> St. Louis,Aug,0.058091286307053944,0.007,4% - 6%,1.0
multi-peak-directional,Dallas -> Atlanta,Aug,0.09221902017291066,0.0111,9% - 12%,3.0
multi-peak-directional,Dallas -> Bay Area,Aug,0.1095890410958904,0.0132,9% - 12%,3.0
core-utilization,Dallas -> Boston,Aug,0.12790697674418605,0.0153,12% - 15%,4.0
multi-peak-directional,Dallas -> Charlotte,Aug,0.07647058823529412,0.0092,6% - 9%,2.0
multi-peak-directional,Dallas -> Chicago,Aug,0.06345177664974619,0.0076,6% - 9%,2.0
multi-peak-directional,Dallas -> DMV,Aug,0.04864864864864865,0.0058,4% - 6%,1.0
multi-peak-directional,Dallas -> Denver,Aug,0.09830693610049153,0.0118,9% - 12%,3.0
summer-peak,Dallas -> Detroit,Aug,0.09444444444444444,0.0113,9% - 12%,3.0
summer-peak,Dallas -> Houston,Aug,0.02040816326530612,0.0024,< 4%,0.0
multi-peak-directional,Dallas -> LA Basin,Aug,0.06919060052219321,0.0083,6% - 9%,2.0
core-utilization,Dallas -> Minneapolis,Aug,0.09259259259259259,0.0111,9% - 12%,3.0
summer-peak,Dallas -> Nashville,Aug,0.10050251256281408,0.0121,9% - 12%,3.0
multi-peak-directional,Dallas -> New York City,Aug,0.05078125,0.0061,4% - 6%,1.0
multi-peak-directional,Dallas -> North Florida,Aug,0.0378619153674833,0.0045,< 4%,0.0
multi-peak-directional,Dallas -> Philadelphia,Aug,0.10909090909090909,0.0131,9% - 12%,3.0
winter-spring-peak,Dallas -> Phoenix Valley,Aug,0.05601317957166392,0.0067,4% - 6%,1.0
core-utilization,Dallas -> Pittsburgh,Aug,0.10619469026548672,0.0127,9% - 12%,3.0
winter-spring-peak,Dallas -> San Antonio,Aug,0.04838709677419355,0.0058,4% - 6%,1.0
summer-peak,Dallas -> Seattle,Aug,0.10416666666666667,0.0125,9% - 12%,3.0
winter-spring-peak,Dallas -> South Florida,Aug,0.05521472392638037,0.0066,4% - 6%,1.0
multi-peak-directional,Dallas -> St. Louis,Aug,0.08,0.0096,6% - 9%,2.0
multi-peak-directional,Denver -> Atlanta,Aug,0.10317460317460317,0.0124,9% - 12%,3.0
multi-peak-directional,Denver -> Bay Area,Aug,0.11004784688995216,0.0132,9% - 12%,3.0
summer-peak,Denver -> Boston,Aug,0.07692307692307693,0.0092,6% - 9%,2.0
multi-peak-directional,Denver -> Charlotte,Aug,0.09836065573770492,0.0118,9% - 12%,3.0
multi-peak-directional,Denver -> Chicago,Aug,0.12188365650969529,0.0146,12% - 15%,4.0
multi-peak-directional,Denver -> DMV,Aug,0.09782608695652174,0.0117,9% - 12%,3.0
summer-peak,Denver -> Dallas,Aug,0.1194620253164557,0.0143,9% - 12%,3.0
core-utilization,Denver -> Detroit,Aug,0.10294117647058823,0.0124,9% - 12%,3.0
multi-peak-directional,Denver -> Houston,Aug,0.10509554140127389,0.0126,9% - 12%,3.0
multi-peak-directional,Denver -> LA Basin,Aug,0.10585858585858586,0.0127,9% - 12%,3.0
summer-peak,Denver -> Minneapolis,Aug,0.15458937198067632,0.0186,> 15%,5.0
multi-peak-directional,Denver -> Nashville,Aug,0.09051724137931035,0.0109,9% - 12%,3.0
multi-peak-directional,Denver -> New York City,Aug,0.09411764705882353,0.0113,9% - 12%,3.0
winter-spring-peak,Denver -> North Florida,Aug,0.05194805194805195,0.0062,4% - 6%,1.0
multi-peak-directional,Denver -> Philadelphia,Aug,0.06818181818181818,0.0082,6% - 9%,2.0
winter-spring-peak,Denver -> Phoenix Valley,Aug,0.06079664570230608,0.0073,6% - 9%,2.0
multi-peak-directional,Denver -> Pittsburgh,Aug,0.11818181818181818,0.0142,9% - 12%,3.0
multi-peak-directional,Denver -> San Antonio,Aug,0.1141396933560477,0.0137,9% - 12%,3.0
summer-peak,Denver -> Seattle,Aug,0.12162162162162163,0.0146,12% - 15%,4.0
winter-spring-peak,Denver -> South Florida,Aug,0.05113636363636364,0.0061,4% - 6%,1.0
summer-peak,Denver -> St. Louis,Aug,0.11980033277870217,0.0144,9% - 12%,3.0
multi-peak-directional,Detroit -> Atlanta,Aug,0.08064516129032258,0.0097,6% - 9%,2.0
summer-peak,Detroit -> Boston,Aug,0.2,0.024,> 15%,5.0
summer-peak,Detroit -> Charlotte,Aug,0.14,0.0168,12% - 15%,4.0
summer-peak,Detroit -> DMV,Aug,0.0,0.0,,
summer-peak,Detroit -> Dallas,Aug,0.13942307692307693,0.0167,12% - 15%,4.0
summer-peak,Detroit -> Denver,Aug,0.16143497757847533,0.0194,> 15%,5.0
core-utilization,Detroit -> Houston,Aug,0.05813953488372093,0.007,4% - 6%,1.0
core-utilization,Detroit -> Minneapolis,Aug,0.10784313725490197,0.0129,9% - 12%,3.0
summer-peak,Detroit -> Nashville,Aug,0.10909090909090909,0.0131,9% - 12%,3.0
summer-peak,Detroit -> New York City,Aug,0.12903225806451613,0.0155,12% - 15%,4.0
multi-peak-directional,Detroit -> North Florida,Aug,0.084070796460177,0.0101,6% - 9%,2.0
winter-spring-peak,Detroit -> Phoenix Valley,Aug,0.05714285714285714,0.0069,4% - 6%,1.0
