corridor,from_metro,to_metro,month,mission_count,density_pct,seasonality_index,above_avg,is_peak_month,slab,intensity,cluster_label,annual_missions,wup_share_pct,avg_hours,dominant_model,dominant_model_share_pct,model_count,all_models
New York City -> Minneapolis,New York City,Minneapolis,Apr,8,5.52,0.6620689655172414,False,False,4%-6%,1,multi-peak-directional,145.0,4.14,2.794425287356322,Phenom 300,100.0,1,Phenom 300
New York City -> Minneapolis,New York City,Minneapolis,May,18,12.41,1.4896551724137932,True,True,12%-15%,4,multi-peak-directional,145.0,4.14,2.794425287356322,Phenom 300,100.0,1,Phenom 300
New York City -> Minneapolis,New York City,Minneapolis,Jun,14,9.31,1.117241379310345,True,False,9%-12%,3,multi-peak-directional,145.0,4.14,2.794425287356322,Phenom 300,100.0,1,Phenom 300
New York City -> Minneapolis,New York City,Minneapolis,Jul,12,8.28,0.993103448275862,False,False,6%-9%,2,multi-peak-directional,145.0,4.14,2.794425287356322,Phenom 300,100.0,1,Phenom 300
New York City -> Minneapolis,New York City,Minneapolis,Aug,14,9.66,1.1586206896551725,True,False,9%-12%,3,multi-peak-directional,145.0,4.14,2.794425287356322,Phenom 300,100.0,1,Phenom 300
New York City -> Minneapolis,New York City,Minneapolis,Sep,14,9.31,1.117241379310345,True,False,9%-12%,3,multi-peak-directional,145.0,4.14,2.794425287356322,Phenom 300,100.0,1,Phenom 300
New York City -> Minneapolis,New York City,Minneapolis,Oct,12,8.28,0.993103448275862,False,False,6%-9%,2,multi-peak-directional,145.0,4.14,2.794425287356322,Phenom 300,100.0,1,Phenom 300
New York City -> Minneapolis,New York City,Minneapolis,Nov,12,8.28,0.993103448275862,False,False,6%-9%,2,multi-peak-directional,145.0,4.14,2.794425287356322,Phenom 300,100.0,1,Phenom 300
New York City -> Minneapolis,New York City,Minneapolis,Dec,12,8.28,0.993103448275862,False,False,6%-9%,2,multi-peak-directional,145.0,4.14,2.794425287356322,Phenom 300,100.0,1,Phenom 300
New York City -> Nashville,New York City,Nashville,Jan,8,3.9,0.46788990825688076,False,False,< 4%,0,multi-peak-directional,218.0,4.36,2.089793577981651,Phenom 300,100.0,1,Phenom 300
New York City -> Nashville,New York City,Nashville,Feb,17,7.8,0.9357798165137615,False,False,6%-9%,2,multi-peak-directional,218.0,4.36,2.089793577981651,Phenom 300,100.0,1,Phenom 300
New York City -> Nashville,New York City,Nashville,Mar,18,8.26,0.9908256880733946,False,False,6%-9%,2,multi-peak-directional,218.0,4.36,2.089793577981651,Phenom 300,100.0,1,Phenom 300
New York City -> Nashville,New York City,Nashville,Apr,20,8.94,1.0733944954128443,True,False,6%-9%,2,multi-peak-directional,218.0,4.36,2.089793577981651,Phenom 300,100.0,1,Phenom 300
New York City -> Nashville,New York City,Nashville,May,27,12.39,1.486238532110092,True,True,12%-15%,4,multi-peak-directional,218.0,4.36,2.089793577981651,Phenom 300,100.0,1,Phenom 300
New York City -> Nashville,New York City,Nashville,Jun,18,8.03,0.9633027522935781,False,False,6%-9%,2,multi-peak-directional,218.0,4.36,2.089793577981651,Phenom 300,100.0,1,Phenom 300
New York City -> Nashville,New York City,Nashville,Jul,9,4.13,0.4954128440366973,False,False,4%-6%,1,multi-peak-directional,218.0,4.36,2.089793577981651,Phenom 300,100.0,1,Phenom 300
New York City -> Nashville,New York City,Nashville,Aug,20,8.94,1.0733944954128443,True,False,6%-9%,2,multi-peak-directional,218.0,4.36,2.089793577981651,Phenom 300,100.0,1,Phenom 300
New York City -> Nashville,New York City,Nashville,Sep,18,8.49,1.0183486238532111,True,False,6%-9%,2,multi-peak-directional,218.0,4.36,2.089793577981651,Phenom 300,100.0,1,Phenom 300
New York City -> Nashville,New York City,Nashville,Oct,21,9.63,1.1559633027522938,True,False,9%-12%,3,multi-peak-directional,218.0,4.36,2.089793577981651,Phenom 300,100.0,1,Phenom 300
New York City -> Nashville,New York City,Nashville,Nov,18,8.26,0.9908256880733946,False,False,6%-9%,2,multi-peak-directional,218.0,4.36,2.089793577981651,Phenom 300,100.0,1,Phenom 300
New York City -> Nashville,New York City,Nashville,Dec,24,11.24,1.3486238532110093,True,False,9%-12%,3,multi-peak-directional,218.0,4.36,2.089793577981651,Phenom 300,100.0,1,Phenom 300
New York City -> North Florida,New York City,North Florida,Jan,31,9.49,1.1393568147013784,True,False,9%-12%,3,multi-peak-directional,326.5,3.52,2.3462736089841756,Phenom 300,100.0,1,Phenom 300
New York City -> North Florida,New York City,North Florida,Feb,20,5.97,0.7166921898928025,False,False,4%-6%,1,multi-peak-directional,326.5,3.52,2.3462736089841756,Phenom 300,100.0,1,Phenom 300
New York City -> North Florida,New York City,North Florida,Mar,31,9.49,1.1393568147013784,True,False,9%-12%,3,multi-peak-directional,326.5,3.52,2.3462736089841756,Phenom 300,100.0,1,Phenom 300
New York City -> North Florida,New York City,North Florida,Apr,38,11.49,1.3782542113323126,True,True,9%-12%,3,multi-peak-directional,326.5,3.52,2.3462736089841756,Phenom 300,100.0,1,Phenom 300
New York City -> North Florida,New York City,North Florida,May,32,9.95,1.1944869831546707,True,False,9%-12%,3,multi-peak-directional,326.5,3.52,2.3462736089841756,Phenom 300,100.0,1,Phenom 300
New York City -> North Florida,New York City,North Florida,Jun,28,8.42,1.0107197549770293,True,False,6%-9%,2,multi-peak-directional,326.5,3.52,2.3462736089841756,Phenom 300,100.0,1,Phenom 300
New York City -> North Florida,New York City,North Florida,Jul,17,5.21,0.6248085758039817,False,False,4%-6%,1,multi-peak-directional,326.5,3.52,2.3462736089841756,Phenom 300,100.0,1,Phenom 300
New York City -> North Florida,New York City,North Florida,Aug,14,4.29,0.5145482388973966,False,False,4%-6%,1,multi-peak-directional,326.5,3.52,2.3462736089841756,Phenom 300,100.0,1,Phenom 300
New York City -> North Florida,New York City,North Florida,Sep,27,8.27,0.9923430321592649,False,False,6%-9%,2,multi-peak-directional,326.5,3.52,2.3462736089841756,Phenom 300,100.0,1,Phenom 300
New York City -> North Florida,New York City,North Florida,Oct,26,8.12,0.9739663093415009,False,False,6%-9%,2,multi-peak-directional,326.5,3.52,2.3462736089841756,Phenom 300,100.0,1,Phenom 300
New York City -> North Florida,New York City,North Florida,Nov,27,8.27,0.9923430321592649,False,False,6%-9%,2,multi-peak-directional,326.5,3.52,2.3462736089841756,Phenom 300,100.0,1,Phenom 300
New York City -> North Florida,New York City,North Florida,Dec,36,11.03,1.3231240428790199,True,False,9%-12%,3,multi-peak-directional,326.5,3.52,2.3462736089841756,Phenom 300,100.0,1,Phenom 300
North Florida -> Boston,North Florida,Boston,Jan,10,6.99,0.8382352941176471,False,False,6%-9%,2,multi-peak-directional,136.0,4.41,2.4397671568627453,Phenom 300,100.0,1,Phenom 300
North Florida -> Boston,North Florida,Boston,Feb,12,8.82,1.058823529411765,True,False,6%-9%,2,multi-peak-directional,136.0,4.41,2.4397671568627453,Phenom 300,100.0,1,Phenom 300
North Florida -> Boston,North Florida,Boston,Mar,10,7.72,0.9264705882352942,False,False,6%-9%,2,multi-peak-directional,136.0,4.41,2.4397671568627453,Phenom 300,100.0,1,Phenom 300
North Florida -> Boston,North Florida,Boston,Apr,10,7.35,0.8823529411764707,False,False,6%-9%,2,multi-peak-directional,136.0,4.41,2.4397671568627453,Phenom 300,100.0,1,Phenom 300
North Florida -> Boston,North Florida,Boston,May,17,12.5,1.5,True,True,12%-15%,4,multi-peak-directional,136.0,4.41,2.4397671568627453,Phenom 300,100.0,1,Phenom 300
North Florida -> Boston,North Florida,Boston,Jun,11,8.09,0.9705882352941178,False,False,6%-9%,2,multi-peak-directional,136.0,4.41,2.4397671568627453,Phenom 300,100.0,1,Phenom 300
North Florida -> Boston,North Florida,Boston,Jul,12,9.19,1.1029411764705883,True,False,9%-12%,3,multi-peak-directional,136.0,4.41,2.4397671568627453,Phenom 300,100.0,1,Phenom 300
North Florida -> Boston,North Florida,Boston,Aug,8,5.51,0.6617647058823529,False,False,4%-6%,1,multi-peak-directional,136.0,4.41,2.4397671568627453,Phenom 300,100.0,1,Phenom 300
North Florida -> Boston,North Florida,Boston,Sep,15,11.03,1.3235294117647058,True,False,9%-12%,3,multi-peak-directional,136.0,4.41,2.4397671568627453,Phenom 300,100.0,1,Phenom 300
North Florida -> Boston,North Florida,Boston,Oct,15,11.03,1.3235294117647058,True,False,9%-12%,3,multi-peak-directional,136.0,4.41,2.4397671568627453,Phenom 300,100.0,1,Phenom 300
North Florida -> Boston,North Florida,Boston,Nov,8,5.88,0.7058823529411765,False,False,4%-6%,1,multi-peak-directional,136.0,4.41,2.4397671568627453,Phenom 300,100.0,1,Phenom 300
North Florida -> Boston,North Florida,Boston,Dec,8,5.88,0.7058823529411765,False,False,4%-6%,1,multi-peak-directional,136.0,4.41,2.4397671568627453,Phenom 300,100.0,1,Phenom 300
North Florida -> Chicago,North Florida,Chicago,Jan,20,8.52,1.022869022869023,True,False,6%-9%,2,multi-peak-directional,240.5,2.08,2.288808038808039,Phenom 300,100.0,1,Phenom 300
North Florida -> Chicago,North Florida,Chicago,Feb,18,7.48,0.8981288981288982,False,False,6%-9%,2,multi-peak-directional,240.5,2.08,2.288808038808039,Phenom 300,100.0,1,Phenom 300
North Florida -> Chicago,North Florida,Chicago,Mar,21,8.73,1.0478170478170479,True,False,6%-9%,2,multi-peak-directional,240.5,2.08,2.288808038808039,Phenom 300,100.0,1,Phenom 300
North Florida -> Chicago,North Florida,Chicago,Apr,22,9.36,1.1226611226611227,True,False,9%-12%,3,multi-peak-directional,240.5,2.08,2.288808038808039,Phenom 300,100.0,1,Phenom 300
North Florida -> Chicago,North Florida,Chicago,May,26,10.6,1.2723492723492724,True,False,9%-12%,3,multi-peak-directional,240.5,2.08,2.288808038808039,Phenom 300,100.0,1,Phenom 300
North Florida -> Chicago,North Florida,Chicago,Jun,16,6.65,0.7983367983367984,False,False,6%-9%,2,multi-peak-directional,240.5,2.08,2.288808038808039,Phenom 300,100.0,1,Phenom 300
North Florida -> Chicago,North Florida,Chicago,Jul,10,4.37,0.5239085239085239,False,False,4%-6%,1,multi-peak-directional,240.5,2.08,2.288808038808039,Phenom 300,100.0,1,Phenom 300
North Florida -> Chicago,North Florida,Chicago,Aug,18,7.48,0.8981288981288982,False,False,6%-9%,2,multi-peak-directional,240.5,2.08,2.288808038808039,Phenom 300,100.0,1,Phenom 300
North Florida -> Chicago,North Florida,Chicago,Sep,14,5.61,0.6735966735966736,False,False,4%-6%,1,multi-peak-directional,240.5,2.08,2.288808038808039,Phenom 300,100.0,1,Phenom 300
North Florida -> Chicago,North Florida,Chicago,Oct,28,11.64,1.3970893970893972,True,True,9%-12%,3,multi-peak-directional,240.5,2.08,2.288808038808039,Phenom 300,100.0,1,Phenom 300
North Florida -> Chicago,North Florida,Chicago,Nov,23,9.56,1.1476091476091477,True,False,9%-12%,3,multi-peak-directional,240.5,2.08,2.288808038808039,Phenom 300,100.0,1,Phenom 300
North Florida -> Chicago,North Florida,Chicago,Dec,24,9.98,1.1975051975051976,True,False,9%-12%,3,multi-peak-directional,240.5,2.08,2.288808038808039,Phenom 300,100.0,1,Phenom 300
North Florida -> Dallas,North Florida,Dallas,Jan,28,9.72,1.1666666666666667,True,False,9%-12%,3,multi-peak-directional,288.0,1.74,2.4251157407407407,Phenom 300,100.0,1,Phenom 300
North Florida -> Dallas,North Florida,Dallas,Feb,20,6.94,0.8333333333333334,False,False,6%-9%,2,multi-peak-directional,288.0,1.74,2.4251157407407407,Phenom 300,100.0,1,Phenom 300
North Florida -> Dallas,North Florida,Dallas,Mar,34,11.63,1.3958333333333335,True,True,9%-12%,3,multi-peak-directional,288.0,1.74,2.4251157407407407,Phenom 300,100.0,1,Phenom 300
North Florida -> Dallas,North Florida,Dallas,Apr,25,8.68,1.0416666666666667,True,False,6%-9%,2,multi-peak-directional,288.0,1.74,2.4251157407407407,Phenom 300,100.0,1,Phenom 300
North Florida -> Dallas,North Florida,Dallas,May,24,8.51,1.0208333333333335,True,False,6%-9%,2,multi-peak-directional,288.0,1.74,2.4251157407407407,Phenom 300,100.0,1,Phenom 300
North Florida -> Dallas,North Florida,Dallas,Jun,26,9.03,1.0833333333333335,True,False,9%-12%,3,multi-peak-directional,288.0,1.74,2.4251157407407407,Phenom 300,100.0,1,Phenom 300
North Florida -> Dallas,North Florida,Dallas,Jul,20,7.12,0.8541666666666666,False,False,6%-9%,2,multi-peak-directional,288.0,1.74,2.4251157407407407,Phenom 300,100.0,1,Phenom 300
North Florida -> Dallas,North Florida,Dallas,Aug,18,6.08,0.7291666666666667,False,False,6%-9%,2,multi-peak-directional,288.0,1.74,2.4251157407407407,Phenom 300,100.0,1,Phenom 300
North Florida -> Dallas,North Florida,Dallas,Sep,21,7.29,0.8750000000000001,False,False,6%-9%,2,multi-peak-directional,288.0,1.74,2.4251157407407407,Phenom 300,100.0,1,Phenom 300
North Florida -> Dallas,North Florida,Dallas,Oct,24,8.33,1.0,False,False,6%-9%,2,multi-peak-directional,288.0,1.74,2.4251157407407407,Phenom 300,100.0,1,Phenom 300
North Florida -> Dallas,North Florida,Dallas,Nov,16,5.73,0.6875,False,False,4%-6%,1,multi-peak-directional,288.0,1.74,2.4251157407407407,Phenom 300,100.0,1,Phenom 300
North Florida -> Dallas,North Florida,Dallas,Dec,32,10.94,1.3125,True,False,9%-12%,3,multi-peak-directional,288.0,1.74,2.4251157407407407,Phenom 300,100.0,1,Phenom 300
North Florida -> Detroit,North Florida,Detroit,Jan,8,6.43,0.7710843373493975,False,False,6%-9%,2,multi-peak-directional,124.5,4.82,2.0230923694779115,Phenom 300,100.0,1,Phenom 300
North Florida -> Detroit,North Florida,Detroit,Feb,10,8.43,1.0120481927710843,True,False,6%-9%,2,multi-peak-directional,124.5,4.82,2.0230923694779115,Phenom 300,100.0,1,Phenom 300
North Florida -> Detroit,North Florida,Detroit,Mar,12,9.24,1.108433734939759,True,False,9%-12%,3,multi-peak-directional,124.5,4.82,2.0230923694779115,Phenom 300,100.0,1,Phenom 300
North Florida -> Detroit,North Florida,Detroit,Apr,12,9.64,1.1566265060240966,True,False,9%-12%,3,multi-peak-directional,124.5,4.82,2.0230923694779115,Phenom 300,100.0,1,Phenom 300
North Florida -> Detroit,North Florida,Detroit,May,13,10.44,1.2530120481927711,True,False,9%-12%,3,multi-peak-directional,124.5,4.82,2.0230923694779115,Phenom 300,100.0,1,Phenom 300
North Florida -> Detroit,North Florida,Detroit,Jun,14,11.24,1.349397590361446,True,True,9%-12%,3,multi-peak-directional,124.5,4.82,2.0230923694779115,Phenom 300,100.0,1,Phenom 300
North Florida -> Detroit,North Florida,Detroit,Jul,7,5.62,0.674698795180723,False,False,4%-6%,1,multi-peak-directional,124.5,4.82,2.0230923694779115,Phenom 300,100.0,1,Phenom 300
North Florida -> Detroit,North Florida,Detroit,Aug,8,6.02,0.7228915662650602,False,False,6%-9%,2,multi-peak-directional,124.5,4.82,2.0230923694779115,Phenom 300,100.0,1,Phenom 300
North Florida -> Detroit,North Florida,Detroit,Sep,8,6.43,0.7710843373493975,False,False,6%-9%,2,multi-peak-directional,124.5,4.82,2.0230923694779115,Phenom 300,100.0,1,Phenom 300
North Florida -> Detroit,North Florida,Detroit,Oct,12,10.04,1.2048192771084338,True,False,9%-12%,3,multi-peak-directional,124.5,4.82,2.0230923694779115,Phenom 300,100.0,1,Phenom 300
North Florida -> Detroit,North Florida,Detroit,Nov,10,7.63,0.9156626506024097,False,False,6%-9%,2,multi-peak-directional,124.5,4.82,2.0230923694779115,Phenom 300,100.0,1,Phenom 300
North Florida -> Detroit,North Florida,Detroit,Dec,11,8.84,1.0602409638554218,True,False,6%-9%,2,multi-peak-directional,124.5,4.82,2.0230923694779115,Phenom 300,100.0,1,Phenom 300
North Florida -> Minneapolis,North Florida,Minneapolis,Jan,4,7.22,0.8659793814432989,False,False,6%-9%,2,multi-peak-directional,48.5,4.12,2.809621993127148,Phenom 300,100.0,1,Phenom 300
North Florida -> Minneapolis,North Florida,Minneapolis,Feb,7,14.43,1.7319587628865978,True,True,12%-15%,4,multi-peak-directional,48.5,4.12,2.809621993127148,Phenom 300,100.0,1,Phenom 300
North Florida -> Minneapolis,North Florida,Minneapolis,Mar,6,11.34,1.3608247422680413,True,False,9%-12%,3,multi-peak-directional,48.5,4.12,2.809621993127148,Phenom 300,100.0,1,Phenom 300
North Florida -> Minneapolis,North Florida,Minneapolis,Apr,4,9.28,1.1134020618556701,True,False,9%-12%,3,multi-peak-directional,48.5,4.12,2.809621993127148,Phenom 300,100.0,1,Phenom 300
North Florida -> Minneapolis,North Florida,Minneapolis,May,4,8.25,0.9896907216494846,False,False,6%-9%,2,multi-peak-directional,48.5,4.12,2.809621993127148,Phenom 300,100.0,1,Phenom 300
North Florida -> Minneapolis,North Florida,Minneapolis,Jun,6,12.37,1.4845360824742269,True,False,12%-15%,4,multi-peak-directional,48.5,4.12,2.809621993127148,Phenom 300,100.0,1,Phenom 300
North Florida -> Minneapolis,North Florida,Minneapolis,Jul,4,7.22,0.8659793814432989,False,False,6%-9%,2,multi-peak-directional,48.5,4.12,2.809621993127148,Phenom 300,100.0,1,Phenom 300
North Florida -> Minneapolis,North Florida,Minneapolis,Aug,2,5.15,0.6185567010309279,False,False,4%-6%,1,multi-peak-directional,48.5,4.12,2.809621993127148,Phenom 300,100.0,1,Phenom 300
North Florida -> Minneapolis,North Florida,Minneapolis,Sep,2,5.15,0.6185567010309279,False,False,4%-6%,1,multi-peak-directional,48.5,4.12,2.809621993127148,Phenom 300,100.0,1,Phenom 300
North Florida -> Minneapolis,North Florida,Minneapolis,Oct,4,7.22,0.8659793814432989,False,False,6%-9%,2,multi-peak-directional,48.5,4.12,2.809621993127148,Phenom 300,100.0,1,Phenom 300
North Florida -> Minneapolis,North Florida,Minneapolis,Nov,2,5.15,0.6185567010309279,False,False,4%-6%,1,multi-peak-directional,48.5,4.12,2.809621993127148,Phenom 300,100.0,1,Phenom 300
North Florida -> Minneapolis,North Florida,Minneapolis,Dec,4,7.22,0.8659793814432989,False,False,6%-9%,2,multi-peak-directional,48.5,4.12,2.809621993127148,Phenom 300,100.0,1,Phenom 300
North Florida -> New York City,North Florida,New York City,Jan,26,8.07,0.968944099378882,False,False,6%-9%,2,multi-peak-directional,322.0,4.5,2.2185817805383024,Phenom 300,100.0,1,Phenom 300
North Florida -> New York City,North Florida,New York City,Feb,22,6.68,0.8012422360248448,False,False,6%-9%,2,multi-peak-directional,322.0,4.5,2.2185817805383024,Phenom 300,100.0,1,Phenom 300
North Florida -> New York City,North Florida,New York City,Mar,29,9.01,1.0807453416149069,True,False,9%-12%,3,multi-peak-directional,322.0,4.5,2.2185817805383024,Phenom 300,100.0,1,Phenom 300
North Florida -> New York City,North Florida,New York City,Apr,30,9.47,1.1366459627329193,True,False,9%-12%,3,multi-peak-directional,322.0,4.5,2.2185817805383024,Phenom 300,100.0,1,Phenom 300
North Florida -> New York City,North Florida,New York City,May,35,10.87,1.3043478260869565,True,False,9%-12%,3,multi-peak-directional,322.0,4.5,2.2185817805383024,Phenom 300,100.0,1,Phenom 300
North Florida -> New York City,North Florida,New York City,Jun,21,6.52,0.782608695652174,False,False,6%-9%,2,multi-peak-directional,322.0,4.5,2.2185817805383024,Phenom 300,100.0,1,Phenom 300
North Florida -> New York City,North Florida,New York City,Jul,18,5.43,0.6521739130434783,False,False,4%-6%,1,multi-peak-directional,322.0,4.5,2.2185817805383024,Phenom 300,100.0,1,Phenom 300
North Florida -> New York City,North Florida,New York City,Aug,16,4.81,0.5776397515527951,False,False,4%-6%,1,multi-peak-directional,322.0,4.5,2.2185817805383024,Phenom 300,100.0,1,Phenom 300
North Florida -> New York City,North Florida,New York City,Sep,23,7.14,0.8571428571428571,False,False,6%-9%,2,multi-peak-directional,322.0,4.5,2.2185817805383024,Phenom 300,100.0,1,Phenom 300
North Florida -> New York City,North Florida,New York City,Oct,34,10.4,1.2484472049689441,True,False,9%-12%,3,multi-peak-directional,322.0,4.5,2.2185817805383024,Phenom 300,100.0,1,Phenom 300
North Florida -> New York City,North Florida,New York City,Nov,32,9.94,1.1925465838509317,True,False,9%-12%,3,multi-peak-directional,322.0,4.5,2.2185817805383024,Phenom 300,100.0,1,Phenom 300
North Florida -> New York City,North Florida,New York City,Dec,38,11.65,1.3975155279503106,True,True,9%-12%,3,multi-peak-directional,322.0,4.5,2.2185817805383024,Phenom 300,100.0,1,Phenom 300
North Florida -> Philadelphia,North Florida,Philadelphia,Jan,8,10.3,1.2363636363636363,True,False,9%-12%,3,multi-peak-directional,82.5,3.03,2.0084848484848483,Phenom 300,100.0,1,Phenom 300
North Florida -> Philadelphia,North Florida,Philadelphia,Feb,6,7.88,0.9454545454545454,False,False,6%-9%,2,multi-peak-directional,82.5,3.03,2.0084848484848483,Phenom 300,100.0,1,Phenom 300
North Florida -> Philadelphia,North Florida,Philadelphia,Mar,4,5.45,0.6545454545454545,False,False,4%-6%,1,multi-peak-directional,82.5,3.03,2.0084848484848483,Phenom 300,100.0,1,Phenom 300
North Florida -> Philadelphia,North Florida,Philadelphia,Apr,6,7.88,0.9454545454545454,False,False,6%-9%,2,multi-peak-directional,82.5,3.03,2.0084848484848483,Phenom 300,100.0,1,Phenom 300
North Florida -> Philadelphia,North Florida,Philadelphia,May,8,10.3,1.2363636363636363,True,False,9%-12%,3,multi-peak-directional,82.5,3.03,2.0084848484848483,Phenom 300,100.0,1,Phenom 300
North Florida -> Philadelphia,North Florida,Philadelphia,Jun,7,8.48,1.0181818181818183,True,False,6%-9%,2,multi-peak-directional,82.5,3.03,2.0084848484848483,Phenom 300,100.0,1,Phenom 300
North Florida -> Philadelphia,North Florida,Philadelphia,Jul,4,4.85,0.5818181818181819,False,False,4%-6%,1,multi-peak-directional,82.5,3.03,2.0084848484848483,Phenom 300,100.0,1,Phenom 300
North Florida -> Philadelphia,North Florida,Philadelphia,Aug,6,7.27,0.8727272727272727,False,False,6%-9%,2,multi-peak-directional,82.5,3.03,2.0084848484848483,Phenom 300,100.0,1,Phenom 300
North Florida -> Philadelphia,North Florida,Philadelphia,Sep,6,7.27,0.8727272727272727,False,False,6%-9%,2,multi-peak-directional,82.5,3.03,2.0084848484848483,Phenom 300,100.0,1,Phenom 300
North Florida -> Philadelphia,North Florida,Philadelphia,Oct,10,11.52,1.381818181818182,True,True,9%-12%,3,multi-peak-directional,82.5,3.03,2.0084848484848483,Phenom 300,100.0,1,Phenom 300
North Florida -> Philadelphia,North Florida,Philadelphia,Nov,8,9.09,1.090909090909091,True,False,9%-12%,3,multi-peak-directional,82.5,3.03,2.0084848484848483,Phenom 300,100.0,1,Phenom 300
North Florida -> Philadelphia,North Florida,Philadelphia,Dec,8,9.7,1.1636363636363638,True,False,9%-12%,3,multi-peak-directional,82.5,3.03,2.0084848484848483,Phenom 300,100.0,1,Phenom 300
North Florida -> Pittsburgh,North Florida,Pittsburgh,Jan,8,6.58,0.7894736842105263,False,False,6%-9%,2,multi-peak-directional,114.0,3.95,1.9163011695906433,Phenom 300,100.0,1,Phenom 300
North Florida -> Pittsburgh,North Florida,Pittsburgh,Feb,10,8.77,1.0526315789473684,True,False,6%-9%,2,multi-peak-directional,114.0,3.95,1.9163011695906433,Phenom 300,100.0,1,Phenom 300
North Florida -> Pittsburgh,North Florida,Pittsburgh,Mar,8,7.46,0.8947368421052632,False,False,6%-9%,2,multi-peak-directional,114.0,3.95,1.9163011695906433,Phenom 300,100.0,1,Phenom 300
North Florida -> Pittsburgh,North Florida,Pittsburgh,Apr,10,8.33,1.0,False,False,6%-9%,2,multi-peak-directional,114.0,3.95,1.9163011695906433,Phenom 300,100.0,1,Phenom 300
North Florida -> Pittsburgh,North Florida,Pittsburgh,May,9,7.89,0.9473684210526315,False,False,6%-9%,2,multi-peak-directional,114.0,3.95,1.9163011695906433,Phenom 300,100.0,1,Phenom 300
North Florida -> Pittsburgh,North Florida,Pittsburgh,Jun,7,6.14,0.7368421052631579,False,False,6%-9%,2,multi-peak-directional,114.0,3.95,1.9163011695906433,Phenom 300,100.0,1,Phenom 300
North Florida -> Pittsburgh,North Florida,Pittsburgh,Jul,8,6.58,0.7894736842105263,False,False,6%-9%,2,multi-peak-directional,114.0,3.95,1.9163011695906433,Phenom 300,100.0,1,Phenom 300
North Florida -> Pittsburgh,North Florida,Pittsburgh,Aug,10,8.33,1.0,False,False,6%-9%,2,multi-peak-directional,114.0,3.95,1.9163011695906433,Phenom 300,100.0,1,Phenom 300
North Florida -> Pittsburgh,North Florida,Pittsburgh,Sep,7,6.14,0.7368421052631579,False,False,6%-9%,2,multi-peak-directional,114.0,3.95,1.9163011695906433,Phenom 300,100.0,1,Phenom 300
North Florida -> Pittsburgh,North Florida,Pittsburgh,Oct,12,10.96,1.3157894736842106,True,False,9%-12%,3,multi-peak-directional,114.0,3.95,1.9163011695906433,Phenom 300,100.0,1,Phenom 300
North Florida -> Pittsburgh,North Florida,Pittsburgh,Nov,14,11.84,1.4210526315789473,True,True,9%-12%,3,multi-peak-directional,114.0,3.95,1.9163011695906433,Phenom 300,100.0,1,Phenom 300
North Florida -> Pittsburgh,North Florida,Pittsburgh,Dec,12,10.96,1.3157894736842106,True,False,9%-12%,3,multi-peak-directional,114.0,3.95,1.9163011695906433,Phenom 300,100.0,1,Phenom 300
North Florida -> St. Louis,North Florida,St. Louis,Jan,11,5.74,0.689295039164491,False,False,4%-6%,1,multi-peak-directional,191.5,2.09,2.1788076588337684,Phenom 300,100.0,1,Phenom 300
North Florida -> St. Louis,North Florida,St. Louis,Feb,17,8.88,1.0652741514360313,True,False,6%-9%,2,multi-peak-directional,191.5,2.09,2.1788076588337684,Phenom 300,100.0,1,Phenom 300
North Florida -> St. Louis,North Florida,St. Louis,Mar,16,8.09,0.9712793733681463,False,False,6%-9%,2,multi-peak-directional,191.5,2.09,2.1788076588337684,Phenom 300,100.0,1,Phenom 300
North Florida -> St. Louis,North Florida,St. Louis,Apr,18,9.66,1.1592689295039165,True,False,9%-12%,3,multi-peak-directional,191.5,2.09,2.1788076588337684,Phenom 300,100.0,1,Phenom 300
North Florida -> St. Louis,North Florida,St. Louis,May,16,8.62,1.0339425587467364,True,False,6%-9%,2,multi-peak-directional,191.5,2.09,2.1788076588337684,Phenom 300,100.0,1,Phenom 300
North Florida -> St. Louis,North Florida,St. Louis,Jun,16,8.62,1.0339425587467364,True,False,6%-9%,2,multi-peak-directional,191.5,2.09,2.1788076588337684,Phenom 300,100.0,1,Phenom 300
North Florida -> St. Louis,North Florida,St. Louis,Jul,11,5.74,0.689295039164491,False,False,4%-6%,1,multi-peak-directional,191.5,2.09,2.1788076588337684,Phenom 300,100.0,1,Phenom 300
North Florida -> St. Louis,North Florida,St. Louis,Aug,9,4.7,0.5639686684073107,False,False,4%-6%,1,multi-peak-directional,191.5,2.09,2.1788076588337684,Phenom 300,100.0,1,Phenom 300
North Florida -> St. Louis,North Florida,St. Louis,Sep,17,8.88,1.0652741514360313,True,False,6%-9%,2,multi-peak-directional,191.5,2.09,2.1788076588337684,Phenom 300,100.0,1,Phenom 300
North Florida -> St. Louis,North Florida,St. Louis,Oct,18,9.66,1.1592689295039165,True,False,9%-12%,3,multi-peak-directional,191.5,2.09,2.1788076588337684,Phenom 300,100.0,1,Phenom 300
North Florida -> St. Louis,North Florida,St. Louis,Nov,22,11.49,1.378590078328982,True,True,9%-12%,3,multi-peak-directional,191.5,2.09,2.1788076588337684,Phenom 300,100.0,1,Phenom 300
North Florida -> St. Louis,North Florida,St. Louis,Dec,19,9.92,1.1906005221932114,True,False,9%-12%,3,multi-peak-directional,191.5,2.09,2.1788076588337684,Phenom 300,100.0,1,Phenom 300
