corridor,month,seasonality_index,cluster_label,slab,intensity
Phoenix Valley -> Minneapolis,Aug,0.67,multi-peak-directional,0.5x-0.7x,1
Phoenix Valley -> Minneapolis,Sep,0.64,multi-peak-directional,0.5x-0.7x,1
Phoenix Valley -> Minneapolis,Oct,0.77,multi-peak-directional,0.7x-1.0x,2
Phoenix Valley -> Minneapolis,Nov,1.12,multi-peak-directional,1.0x-1.3x,3
Phoenix Valley -> Minneapolis,Dec,1.25,multi-peak-directional,1.0x-1.3x,3
Phoenix Valley -> Nashville,Jan,0.61,multi-peak-directional,0.5x-0.7x,1
Phoenix Valley -> Nashville,Feb,1.39,multi-peak-directional,1.3x-1.6x,4
Phoenix Valley -> Nashville,Mar,0.82,multi-peak-directional,0.7x-1.0x,2
Phoenix Valley -> Nashville,Apr,1.02,multi-peak-directional,1.0x-1.3x,3
Phoenix Valley -> Nashville,May,2.25,multi-peak-directional,>= 1.6x,5
Phoenix Valley -> Nashville,Jun,0.7,multi-peak-directional,0.7x-1.0x,2
Phoenix Valley -> Nashville,Jul,0.49,multi-peak-directional,< 0.5x,0
Phoenix Valley -> Nashville,Aug,0.33,multi-peak-directional,< 0.5x,0
Phoenix Valley -> Nashville,Sep,1.15,multi-peak-directional,1.0x-1.3x,3
Phoenix Valley -> Nashville,Oct,1.43,multi-peak-directional,1.3x-1.6x,4
Phoenix Valley -> Nashville,Nov,0.94,multi-peak-directional,0.7x-1.0x,2
Phoenix Valley -> Nashville,Dec,0.86,multi-peak-directional,0.7x-1.0x,2
Phoenix Valley -> New York City,Jan,0.7,multi-peak-directional,0.7x-1.0x,2
Phoenix Valley -> New York City,Feb,0.94,multi-peak-directional,0.7x-1.0x,2
Phoenix Valley -> New York City,Mar,1.37,multi-peak-directional,1.3x-1.6x,4
Phoenix Valley -> New York City,Apr,1.11,multi-peak-directional,1.0x-1.3x,3
Phoenix Valley -> New York City,May,1.4,multi-peak-directional,1.3x-1.6x,4
Phoenix Valley -> New York City,Jun,0.79,multi-peak-directional,0.7x-1.0x,2
Phoenix Valley -> New York City,Jul,0.54,multi-peak-directional,0.5x-0.7x,1
Phoenix Valley -> New York City,Aug,0.64,multi-peak-directional,0.5x-0.7x,1
Phoenix Valley -> New York City,Sep,1.03,multi-peak-directional,1.0x-1.3x,3
Phoenix Valley -> New York City,Oct,0.89,multi-peak-directional,0.7x-1.0x,2
Phoenix Valley -> New York City,Nov,1.43,multi-peak-directional,1.3x-1.6x,4
Phoenix Valley -> New York City,Dec,1.16,multi-peak-directional,1.0x-1.3x,3
Phoenix Valley -> Philadelphia,Jan,1.06,multi-peak-directional,1.0x-1.3x,3
Phoenix Valley -> Philadelphia,Feb,0.91,multi-peak-directional,0.7x-1.0x,2
Phoenix Valley -> Philadelphia,Mar,1.13,multi-peak-directional,1.0x-1.3x,3
Phoenix Valley -> Philadelphia,Apr,1.89,multi-peak-directional,>= 1.6x,5
Phoenix Valley -> Philadelphia,May,1.21,multi-peak-directional,1.0x-1.3x,3
Phoenix Valley -> Philadelphia,Jun,0.98,multi-peak-directional,0.7x-1.0x,2
Phoenix Valley -> Philadelphia,Jul,0.3,multi-peak-directional,< 0.5x,0
Phoenix Valley -> Philadelphia,Aug,0.68,multi-peak-directional,0.5x-0.7x,1
Phoenix Valley -> Philadelphia,Sep,0.91,multi-peak-directional,0.7x-1.0x,2
Phoenix Valley -> Philadelphia,Oct,1.13,multi-peak-directional,1.0x-1.3x,3
Phoenix Valley -> Philadelphia,Nov,0.91,multi-peak-directional,0.7x-1.0x,2
Phoenix Valley -> Philadelphia,Dec,0.91,multi-peak-directional,0.7x-1.0x,2
Phoenix Valley -> St. Louis,Jan,0.99,multi-peak-directional,0.7x-1.0x,2
Phoenix Valley -> St. Louis,Feb,0.42,multi-peak-directional,< 0.5x,0
Phoenix Valley -> St. Louis,Mar,1.13,multi-peak-directional,1.0x-1.3x,3
Phoenix Valley -> St. Louis,Apr,0.42,multi-peak-directional,< 0.5x,0
Phoenix Valley -> St. Louis,May,0.85,multi-peak-directional,0.7x-1.0x,2
Phoenix Valley -> St. Louis,Jun,0.99,multi-peak-directional,0.7x-1.0x,2
Phoenix Valley -> St. Louis,Jul,0.71,multi-peak-directional,0.7x-1.0x,2
Phoenix Valley -> St. Louis,Aug,1.41,multi-peak-directional,1.3x-1.6x,4
Phoenix Valley -> St. Louis,Sep,1.13,multi-peak-directional,1.0x-1.3x,3
Phoenix Valley -> St. Louis,Oct,1.69,multi-peak-directional,>= 1.6x,5
Phoenix Valley -> St. Louis,Nov,1.27,multi-peak-directional,1.0x-1.3x,3
Phoenix Valley -> St. Louis,Dec,0.99,multi-peak-directional,0.7x-1.0x,2
Pittsburgh -> Houston,Jan,0.65,multi-peak-directional,0.5x-0.7x,1
Pittsburgh -> Houston,Feb,0.84,multi-peak-directional,0.7x-1.0x,2
Pittsburgh -> Houston,Mar,0.77,multi-peak-directional,0.7x-1.0x,2
Pittsburgh -> Houston,Apr,1.03,multi-peak-directional,1.0x-1.3x,3
Pittsburgh -> Houston,May,1.03,multi-peak-directional,1.0x-1.3x,3
Pittsburgh -> Houston,Jun,0.9,multi-peak-directional,0.7x-1.0x,2
Pittsburgh -> Houston,Jul,1.03,multi-peak-directional,1.0x-1.3x,3
Pittsburgh -> Houston,Aug,0.65,multi-peak-directional,0.5x-0.7x,1
Pittsburgh -> Houston,Sep,1.68,multi-peak-directional,>= 1.6x,5
Pittsburgh -> Houston,Oct,0.71,multi-peak-directional,0.7x-1.0x,2
Pittsburgh -> Houston,Nov,1.48,multi-peak-directional,1.3x-1.6x,4
Pittsburgh -> Houston,Dec,1.23,multi-peak-directional,1.0x-1.3x,3
Pittsburgh -> LA Basin,Jan,0.81,multi-peak-directional,0.7x-1.0x,2
Pittsburgh -> LA Basin,Feb,0.66,multi-peak-directional,0.5x-0.7x,1
Pittsburgh -> LA Basin,Mar,0.97,multi-peak-directional,0.7x-1.0x,2
Pittsburgh -> LA Basin,Apr,1.23,multi-peak-directional,1.0x-1.3x,3
Pittsburgh -> LA Basin,May,1.05,multi-peak-directional,1.0x-1.3x,3
Pittsburgh -> LA Basin,Jun,1.03,multi-peak-directional,1.0x-1.3x,3
Pittsburgh -> LA Basin,Jul,0.85,multi-peak-directional,0.7x-1.0x,2
Pittsburgh -> LA Basin,Aug,0.99,multi-peak-directional,0.7x-1.0x,2
Pittsburgh -> LA Basin,Sep,1.03,multi-peak-directional,1.0x-1.3x,3
Pittsburgh -> LA Basin,Oct,1.37,multi-peak-directional,1.3x-1.6x,4
Pittsburgh -> LA Basin,Nov,0.99,multi-peak-directional,0.7x-1.0x,2
Pittsburgh -> LA Basin,Dec,0.99,multi-peak-directional,0.7x-1.0x,2
Pittsburgh -> San Antonio,Jan,1.05,multi-peak-directional,1.0x-1.3x,3
Pittsburgh -> San Antonio,Feb,0.92,multi-peak-directional,0.7x-1.0x,2
Pittsburgh -> San Antonio,Mar,1.05,multi-peak-directional,1.0x-1.3x,3
Pittsburgh -> San Antonio,Apr,1.44,multi-peak-directional,1.3x-1.6x,4
Pittsburgh -> San Antonio,May,0.92,multi-peak-directional,0.7x-1.0x,2
Pittsburgh -> San Antonio,Jun,0.72,multi-peak-directional,0.7x-1.0x,2
Pittsburgh -> San Antonio,Jul,0.66,multi-peak-directional,0.5x-0.7x,1
Pittsburgh -> San Antonio,Aug,0.46,multi-peak-directional,< 0.5x,0
Pittsburgh -> San Antonio,Sep,0.92,multi-peak-directional,0.7x-1.0x,2
Pittsburgh -> San Antonio,Oct,1.77,multi-peak-directional,>= 1.6x,5
Pittsburgh -> San Antonio,Nov,1.11,multi-peak-directional,1.0x-1.3x,3
Pittsburgh -> San Antonio,Dec,0.98,multi-peak-directional,0.7x-1.0x,2
San Antonio -> Bay Area,Jan,0.8,multi-peak-directional,0.7x-1.0x,2
San Antonio -> Bay Area,Feb,0.57,multi-peak-directional,0.5x-0.7x,1
San Antonio -> Bay Area,Mar,1.15,multi-peak-directional,1.0x-1.3x,3
San Antonio -> Bay Area,Apr,1.04,multi-peak-directional,1.0x-1.3x,3
San Antonio -> Bay Area,May,0.91,multi-peak-directional,0.7x-1.0x,2
San Antonio -> Bay Area,Jun,1.05,multi-peak-directional,1.0x-1.3x,3
San Antonio -> Bay Area,Jul,1.02,multi-peak-directional,1.0x-1.3x,3
San Antonio -> Bay Area,Aug,0.96,multi-peak-directional,0.7x-1.0x,2
San Antonio -> Bay Area,Sep,0.94,multi-peak-directional,0.7x-1.0x,2
San Antonio -> Bay Area,Oct,1.56,multi-peak-directional,1.3x-1.6x,4
San Antonio -> Bay Area,Nov,1.1,multi-peak-directional,1.0x-1.3x,3
San Antonio -> Bay Area,Dec,0.89,multi-peak-directional,0.7x-1.0x,2
San Antonio -> Chicago,Jan,0.24,multi-peak-directional,< 0.5x,0
San Antonio -> Chicago,Feb,0.48,multi-peak-directional,< 0.5x,0
San Antonio -> Chicago,Mar,0.0,multi-peak-directional,< 0.5x,0
San Antonio -> Chicago,Apr,0.72,multi-peak-directional,0.7x-1.0x,2
San Antonio -> Chicago,May,1.68,multi-peak-directional,>= 1.6x,5
San Antonio -> Chicago,Jun,1.44,multi-peak-directional,1.3x-1.6x,4
San Antonio -> Chicago,Jul,1.44,multi-peak-directional,1.3x-1.6x,4
San Antonio -> Chicago,Aug,0.48,multi-peak-directional,< 0.5x,0
San Antonio -> Chicago,Sep,0.48,multi-peak-directional,< 0.5x,0
San Antonio -> Chicago,Oct,1.2,multi-peak-directional,1.0x-1.3x,3
San Antonio -> Chicago,Nov,0.96,multi-peak-directional,0.7x-1.0x,2
San Antonio -> Chicago,Dec,2.88,multi-peak-directional,>= 1.6x,5
San Antonio -> DMV,Jan,0.58,multi-peak-directional,0.5x-0.7x,1
San Antonio -> DMV,Feb,0.94,multi-peak-directional,0.7x-1.0x,2
San Antonio -> DMV,Mar,1.01,multi-peak-directional,1.0x-1.3x,3
San Antonio -> DMV,Apr,1.44,multi-peak-directional,1.3x-1.6x,4
San Antonio -> DMV,May,1.05,multi-peak-directional,1.0x-1.3x,3
San Antonio -> DMV,Jun,0.86,multi-peak-directional,0.7x-1.0x,2
San Antonio -> DMV,Jul,0.55,multi-peak-directional,0.5x-0.7x,1
San Antonio -> DMV,Aug,0.74,multi-peak-directional,0.7x-1.0x,2
San Antonio -> DMV,Sep,1.44,multi-peak-directional,1.3x-1.6x,4
San Antonio -> DMV,Oct,1.52,multi-peak-directional,1.3x-1.6x,4
San Antonio -> DMV,Nov,1.32,multi-peak-directional,1.3x-1.6x,4
San Antonio -> DMV,Dec,0.55,multi-peak-directional,0.5x-0.7x,1
San Antonio -> LA Basin,Jan,0.82,multi-peak-directional,0.7x-1.0x,2
San Antonio -> LA Basin,Feb,1.0,multi-peak-directional,1.0x-1.3x,3
San Antonio -> LA Basin,Mar,1.36,multi-peak-directional,1.3x-1.6x,4
San Antonio -> LA Basin,Apr,1.18,multi-peak-directional,1.0x-1.3x,3
San Antonio -> LA Basin,May,1.03,multi-peak-directional,1.0x-1.3x,3
San Antonio -> LA Basin,Jun,0.74,multi-peak-directional,0.7x-1.0x,2
San Antonio -> LA Basin,Jul,0.64,multi-peak-directional,0.5x-0.7x,1
San Antonio -> LA Basin,Aug,0.54,multi-peak-directional,0.5x-0.7x,1
San Antonio -> LA Basin,Sep,1.16,multi-peak-directional,1.0x-1.3x,3
San Antonio -> LA Basin,Oct,1.27,multi-peak-directional,1.0x-1.3x,3
San Antonio -> LA Basin,Nov,1.18,multi-peak-directional,1.0x-1.3x,3
San Antonio -> LA Basin,Dec,1.08,multi-peak-directional,1.0x-1.3x,3
San Antonio -> New York City,Jan,0.85,multi-peak-directional,0.7x-1.0x,2
San Antonio -> New York City,Feb,0.6,multi-peak-directional,0.5x-0.7x,1
San Antonio -> New York City,Mar,0.8,multi-peak-directional,0.7x-1.0x,2
San Antonio -> New York City,Apr,1.12,multi-peak-directional,1.0x-1.3x,3
San Antonio -> New York City,May,1.13,multi-peak-directional,1.0x-1.3x,3
San Antonio -> New York City,Jun,1.12,multi-peak-directional,1.0x-1.3x,3
San Antonio -> New York City,Jul,0.58,multi-peak-directional,0.5x-0.7x,1
San Antonio -> New York City,Aug,0.71,multi-peak-directional,0.7x-1.0x,2
San Antonio -> New York City,Sep,1.09,multi-peak-directional,1.0x-1.3x,3
San Antonio -> New York City,Oct,1.63,multi-peak-directional,>= 1.6x,5
San Antonio -> New York City,Nov,1.31,multi-peak-directional,1.3x-1.6x,4
San Antonio -> New York City,Dec,1.05,multi-peak-directional,1.0x-1.3x,3
San Antonio -> Philadelphia,Jan,0.43,multi-peak-directional,< 0.5x,0
San Antonio -> Philadelphia,Feb,1.23,multi-peak-directional,1.0x-1.3x,3
San Antonio -> Philadelphia,Mar,0.92,multi-peak-directional,0.7x-1.0x,2
San Antonio -> Philadelphia,Apr,0.74,multi-peak-directional,0.7x-1.0x,2
San Antonio -> Philadelphia,May,1.6,multi-peak-directional,>= 1.6x,5
San Antonio -> Philadelphia,Jun,0.86,multi-peak-directional,0.7x-1.0x,2
San Antonio -> Philadelphia,Jul,0.68,multi-peak-directional,0.5x-0.7x,1
San Antonio -> Philadelphia,Aug,0.68,multi-peak-directional,0.5x-0.7x,1
San Antonio -> Philadelphia,Sep,1.05,multi-peak-directional,1.0x-1.3x,3
San Antonio -> Philadelphia,Oct,1.78,multi-peak-directional,>= 1.6x,5
San Antonio -> Philadelphia,Nov,1.42,multi-peak-directional,1.3x-1.6x,4
San Antonio -> Philadelphia,Dec,0.62,multi-peak-directional,0.5x-0.7x,1
San Antonio -> Seattle,Jan,0.62,multi-peak-directional,0.5x-0.7x,1
San Antonio -> Seattle,Feb,0.74,multi-peak-directional,0.7x-1.0x,2
San Antonio -> Seattle,Mar,1.21,multi-peak-directional,1.0x-1.3x,3
San Antonio -> Seattle,Apr,1.01,multi-peak-directional,1.0x-1.3x,3
San Antonio -> Seattle,May,1.17,multi-peak-directional,1.0x-1.3x,3
San Antonio -> Seattle,Jun,1.25,multi-peak-directional,1.0x-1.3x,3
San Antonio -> Seattle,Jul,1.09,multi-peak-directional,1.0x-1.3x,3
San Antonio -> Seattle,Aug,1.25,multi-peak-directional,1.0x-1.3x,3
San Antonio -> Seattle,Sep,0.86,multi-peak-directional,0.7x-1.0x,2
San Antonio -> Seattle,Oct,1.09,multi-peak-directional,1.0x-1.3x,3
San Antonio -> Seattle,Nov,0.9,multi-peak-directional,0.7x-1.0x,2
San Antonio -> Seattle,Dec,0.82,multi-peak-directional,0.7x-1.0x,2
Seattle -> DMV,Jan,0.94,multi-peak-directional,0.7x-1.0x,2
Seattle -> DMV,Feb,0.75,multi-peak-directional,0.7x-1.0x,2
Seattle -> DMV,Mar,0.85,multi-peak-directional,0.7x-1.0x,2
Seattle -> DMV,Apr,0.98,multi-peak-directional,0.7x-1.0x,2
Seattle -> DMV,May,1.17,multi-peak-directional,1.0x-1.3x,3
Seattle -> DMV,Jun,1.2,multi-peak-directional,1.0x-1.3x,3
Seattle -> DMV,Jul,1.2,multi-peak-directional,1.0x-1.3x,3
Seattle -> DMV,Aug,0.98,multi-peak-directional,0.7x-1.0x,2
Seattle -> DMV,Sep,1.46,multi-peak-directional,1.3x-1.6x,4
Seattle -> DMV,Oct,0.98,multi-peak-directional,0.7x-1.0x,2
Seattle -> DMV,Nov,0.81,multi-peak-directional,0.7x-1.0x,2
Seattle -> DMV,Dec,0.68,multi-peak-directional,0.5x-0.7x,1
Seattle -> Houston,Jan,1.32,multi-peak-directional,1.3x-1.6x,4
Seattle -> Houston,Feb,0.79,multi-peak-directional,0.7x-1.0x,2
Seattle -> Houston,Mar,0.88,multi-peak-directional,0.7x-1.0x,2
Seattle -> Houston,Apr,0.88,multi-peak-directional,0.7x-1.0x,2
Seattle -> Houston,May,0.94,multi-peak-directional,0.7x-1.0x,2
Seattle -> Houston,Jun,0.85,multi-peak-directional,0.7x-1.0x,2
Seattle -> Houston,Jul,1.2,multi-peak-directional,1.0x-1.3x,3
Seattle -> Houston,Aug,1.03,multi-peak-directional,1.0x-1.3x,3
Seattle -> Houston,Sep,1.2,multi-peak-directional,1.0x-1.3x,3
Seattle -> Houston,Oct,1.03,multi-peak-directional,1.0x-1.3x,3
Seattle -> Houston,Nov,0.88,multi-peak-directional,0.7x-1.0x,2
Seattle -> Houston,Dec,1.0,multi-peak-directional,1.0x-1.3x,3
Seattle -> North Florida,Jan,0.92,multi-peak-directional,0.7x-1.0x,2
Seattle -> North Florida,Feb,1.02,multi-peak-directional,1.0x-1.3x,3
Seattle -> North Florida,Mar,1.28,multi-peak-directional,1.0x-1.3x,3
Seattle -> North Florida,Apr,0.92,multi-peak-directional,0.7x-1.0x,2
Seattle -> North Florida,May,0.87,multi-peak-directional,0.7x-1.0x,2
Seattle -> North Florida,Jun,0.71,multi-peak-directional,0.7x-1.0x,2
Seattle -> North Florida,Jul,1.17,multi-peak-directional,1.0x-1.3x,3
Seattle -> North Florida,Aug,1.12,multi-peak-directional,1.0x-1.3x,3
Seattle -> North Florida,Sep,1.17,multi-peak-directional,1.0x-1.3x,3
Seattle -> North Florida,Oct,0.82,multi-peak-directional,0.7x-1.0x,2
Seattle -> North Florida,Nov,1.12,multi-peak-directional,1.0x-1.3x,3
Seattle -> North Florida,Dec,0.87,multi-peak-directional,0.7x-1.0x,2
Seattle -> San Antonio,Jan,0.57,multi-peak-directional,0.5x-0.7x,1
Seattle -> San Antonio,Feb,0.7,multi-peak-directional,0.7x-1.0x,2
Seattle -> San Antonio,Mar,1.41,multi-peak-directional,1.3x-1.6x,4
Seattle -> San Antonio,Apr,0.97,multi-peak-directional,0.7x-1.0x,2
Seattle -> San Antonio,May,1.01,multi-peak-directional,1.0x-1.3x,3
Seattle -> San Antonio,Jun,1.1,multi-peak-directional,1.0x-1.3x,3
Seattle -> San Antonio,Jul,1.14,multi-peak-directional,1.0x-1.3x,3
Seattle -> San Antonio,Aug,1.14,multi-peak-directional,1.0x-1.3x,3
Seattle -> San Antonio,Sep,1.1,multi-peak-directional,1.0x-1.3x,3
Seattle -> San Antonio,Oct,0.92,multi-peak-directional,0.7x-1.0x,2
Seattle -> San Antonio,Nov,0.92,multi-peak-directional,0.7x-1.0x,2
Seattle -> San Antonio,Dec,1.01,multi-peak-directional,1.0x-1.3x,3
Seattle -> South Florida,Jan,1.34,multi-peak-directional,1.3x-1.6x,4
Seattle -> South Florida,Feb,0.95,multi-peak-directional,0.7x-1.0x,2
Seattle -> South Florida,Mar,1.5,multi-peak-directional,1.3x-1.6x,4
Seattle -> South Florida,Apr,1.14,multi-peak-directional,1.0x-1.3x,3
Seattle -> South Florida,May,0.62,multi-peak-directional,0.5x-0.7x,1
Seattle -> South Florida,Jun,0.92,multi-peak-directional,0.7x-1.0x,2
Seattle -> South Florida,Jul,0.52,multi-peak-directional,0.5x-0.7x,1
Seattle -> South Florida,Aug,0.75,multi-peak-directional,0.7x-1.0x,2
Seattle -> South Florida,Sep,0.72,multi-peak-directional,0.7x-1.0x,2
Seattle -> South Florida,Oct,1.6,multi-peak-directional,>= 1.6x,5
Seattle -> South Florida,Nov,0.92,multi-peak-directional,0.7x-1.0x,2
Seattle -> South Florida,Dec,1.01,multi-peak-directional,1.0x-1.3x,3
South Florida -> Boston,Jan,0.85,multi-peak-directional,0.7x-1.0x,2
South Florida -> Boston,Feb,1.12,multi-peak-directional,1.0x-1.3x,3
South Florida -> Boston,Mar,1.22,multi-peak-directional,1.0x-1.3x,3
South Florida -> Boston,Apr,1.26,multi-peak-directional,1.0x-1.3x,3
South Florida -> Boston,May,1.41,multi-peak-directional,1.3x-1.6x,4
South Florida -> Boston,Jun,1.01,multi-peak-directional,1.0x-1.3x,3
South Florida -> Boston,Jul,0.81,multi-peak-directional,0.7x-1.0x,2
South Florida -> Boston,Aug,0.65,multi-peak-directional,0.5x-0.7x,1
South Florida -> Boston,Sep,0.52,multi-peak-directional,0.5x-0.7x,1
South Florida -> Boston,Oct,0.81,multi-peak-directional,0.7x-1.0x,2
South Florida -> Boston,Nov,0.95,multi-peak-directional,0.7x-1.0x,2
South Florida -> Boston,Dec,1.38,multi-peak-directional,1.3x-1.6x,4
South Florida -> Seattle,Jan,1.08,multi-peak-directional,1.0x-1.3x,3
South Florida -> Seattle,Feb,0.85,multi-peak-directional,0.7x-1.0x,2
South Florida -> Seattle,Mar,1.36,multi-peak-directional,1.3x-1.6x,4
South Florida -> Seattle,Apr,1.05,multi-peak-directional,1.0x-1.3x,3
South Florida -> Seattle,May,1.32,multi-peak-directional,1.3x-1.6x,4
South Florida -> Seattle,Jun,1.63,multi-peak-directional,>= 1.6x,5
South Florida -> Seattle,Jul,1.22,multi-peak-directional,1.0x-1.3x,3
South Florida -> Seattle,Aug,0.71,multi-peak-directional,0.7x-1.0x,2
South Florida -> Seattle,Sep,0.64,multi-peak-directional,0.5x-0.7x,1
South Florida -> Seattle,Oct,0.64,multi-peak-directional,0.5x-0.7x,1
South Florida -> Seattle,Nov,0.81,multi-peak-directional,0.7x-1.0x,2
South Florida -> Seattle,Dec,0.68,multi-peak-directional,0.5x-0.7x,1
St. Louis -> Bay Area,Jan,0.89,multi-peak-directional,0.7x-1.0x,2
St. Louis -> Bay Area,Feb,0.79,multi-peak-directional,0.7x-1.0x,2
St. Louis -> Bay Area,Mar,0.69,multi-peak-directional,0.5x-0.7x,1
St. Louis -> Bay Area,Apr,1.06,multi-peak-directional,1.0x-1.3x,3
St. Louis -> Bay Area,May,1.22,multi-peak-directional,1.0x-1.3x,3
St. Louis -> Bay Area,Jun,1.02,multi-peak-directional,1.0x-1.3x,3
St. Louis -> Bay Area,Jul,0.92,multi-peak-directional,0.7x-1.0x,2
St. Louis -> Bay Area,Aug,1.21,multi-peak-directional,1.0x-1.3x,3
St. Louis -> Bay Area,Sep,1.33,multi-peak-directional,1.3x-1.6x,4
St. Louis -> Bay Area,Oct,1.14,multi-peak-directional,1.0x-1.3x,3
St. Louis -> Bay Area,Nov,0.98,multi-peak-directional,0.7x-1.0x,2
St. Louis -> Bay Area,Dec,0.76,multi-peak-directional,0.7x-1.0x,2
St. Louis -> LA Basin,Jan,0.94,multi-peak-directional,0.7x-1.0x,2
St. Louis -> LA Basin,Feb,1.08,multi-peak-directional,1.0x-1.3x,3
St. Louis -> LA Basin,Mar,0.81,multi-peak-directional,0.7x-1.0x,2
St. Louis -> LA Basin,Apr,1.09,multi-peak-directional,1.0x-1.3x,3
St. Louis -> LA Basin,May,1.04,multi-peak-directional,1.0x-1.3x,3
St. Louis -> LA Basin,Jun,0.92,multi-peak-directional,0.7x-1.0x,2
St. Louis -> LA Basin,Jul,0.77,multi-peak-directional,0.7x-1.0x,2
St. Louis -> LA Basin,Aug,1.0,multi-peak-directional,1.0x-1.3x,3
St. Louis -> LA Basin,Sep,0.94,multi-peak-directional,0.7x-1.0x,2
St. Louis -> LA Basin,Oct,1.36,multi-peak-directional,1.3x-1.6x,4
St. Louis -> LA Basin,Nov,0.96,multi-peak-directional,0.7x-1.0x,2
St. Louis -> LA Basin,Dec,1.1,multi-peak-directional,1.0x-1.3x,3
St. Louis -> Seattle,Jan,0.99,multi-peak-directional,0.7x-1.0x,2
St. Louis -> Seattle,Feb,0.87,multi-peak-directional,0.7x-1.0x,2
St. Louis -> Seattle,Mar,0.84,multi-peak-directional,0.7x-1.0x,2
St. Louis -> Seattle,Apr,0.8,multi-peak-directional,0.7x-1.0x,2
St. Louis -> Seattle,May,1.02,multi-peak-directional,1.0x-1.3x,3
St. Louis -> Seattle,Jun,1.02,multi-peak-directional,1.0x-1.3x,3
St. Louis -> Seattle,Jul,1.42,multi-peak-directional,1.3x-1.6x,4
St. Louis -> Seattle,Aug,1.11,multi-peak-directional,1.0x-1.3x,3
St. Louis -> Seattle,Sep,0.93,multi-peak-directional,0.7x-1.0x,2
St. Louis -> Seattle,Oct,1.33,multi-peak-directional,1.3x-1.6x,4
St. Louis -> Seattle,Nov,0.77,multi-peak-directional,0.7x-1.0x,2
St. Louis -> Seattle,Dec,0.9,multi-peak-directional,0.7x-1.0x,2
Atlanta -> Boston,Jan,0.0,summer-peak,< 0.5x,0
Atlanta -> Boston,Feb,0.35,summer-peak,< 0.5x,0
Atlanta -> Boston,Mar,1.41,summer-peak,1.3x-1.6x,4
Atlanta -> Boston,Apr,1.06,summer-peak,1.0x-1.3x,3
Atlanta -> Boston,May,0.35,summer-peak,< 0.5x,0
Atlanta -> Boston,Jun,0.71,summer-peak,0.7x-1.0x,2
Atlanta -> Boston,Jul,2.47,summer-peak,>= 1.6x,5
Atlanta -> Boston,Aug,1.41,summer-peak,1.3x-1.6x,4
Atlanta -> Boston,Sep,1.06,summer-peak,1.0x-1.3x,3
Atlanta -> Boston,Oct,2.12,summer-peak,>= 1.6x,5
Atlanta -> Boston,Nov,0.71,summer-peak,0.7x-1.0x,2
Atlanta -> Boston,Dec,0.35,summer-peak,< 0.5x,0
Atlanta -> New York City,Jan,0.0,summer-peak,< 0.5x,0
Atlanta -> New York City,Feb,0.0,summer-peak,< 0.5x,0
Atlanta -> New York City,Mar,0.0,summer-peak,< 0.5x,0
Atlanta -> New York City,Apr,1.89,summer-peak,>= 1.6x,5
Atlanta -> New York City,May,2.21,summer-peak,>= 1.6x,5
Atlanta -> New York City,Jun,1.58,summer-peak,1.3x-1.6x,4
Atlanta -> New York City,Jul,0.32,summer-peak,< 0.5x,0
Atlanta -> New York City,Aug,1.26,summer-peak,1.0x-1.3x,3
Atlanta -> New York City,Sep,1.26,summer-peak,1.0x-1.3x,3
Atlanta -> New York City,Oct,1.89,summer-peak,>= 1.6x,5
Atlanta -> New York City,Nov,0.32,summer-peak,< 0.5x,0
Atlanta -> New York City,Dec,1.26,summer-peak,1.0x-1.3x,3
Bay Area -> Boston,Jan,0.61,summer-peak,0.5x-0.7x,1
Bay Area -> Boston,Feb,0.38,summer-peak,< 0.5x,0
Bay Area -> Boston,Mar,0.71,summer-peak,0.7x-1.0x,2
Bay Area -> Boston,Apr,0.69,summer-peak,0.5x-0.7x,1
Bay Area -> Boston,May,1.38,summer-peak,1.3x-1.6x,4
Bay Area -> Boston,Jun,1.62,summer-peak,>= 1.6x,5
Bay Area -> Boston,Jul,1.35,summer-peak,1.3x-1.6x,4
Bay Area -> Boston,Aug,1.41,summer-peak,1.3x-1.6x,4
Bay Area -> Boston,Sep,1.08,summer-peak,1.0x-1.3x,3
Bay Area -> Boston,Oct,1.35,summer-peak,1.3x-1.6x,4
Bay Area -> Boston,Nov,0.8,summer-peak,0.7x-1.0x,2
Bay Area -> Boston,Dec,0.61,summer-peak,0.5x-0.7x,1
Bay Area -> Charlotte,Jan,0.5,summer-peak,0.5x-0.7x,1
Bay Area -> Charlotte,Feb,0.62,summer-peak,0.5x-0.7x,1
Bay Area -> Charlotte,Mar,0.84,summer-peak,0.7x-1.0x,2
Bay Area -> Charlotte,Apr,1.12,summer-peak,1.0x-1.3x,3
Bay Area -> Charlotte,May,0.87,summer-peak,0.7x-1.0x,2
Bay Area -> Charlotte,Jun,1.27,summer-peak,1.0x-1.3x,3
Bay Area -> Charlotte,Jul,0.96,summer-peak,0.7x-1.0x,2
Bay Area -> Charlotte,Aug,1.24,summer-peak,1.0x-1.3x,3
Bay Area -> Charlotte,Sep,1.18,summer-peak,1.0x-1.3x,3
Bay Area -> Charlotte,Oct,1.62,summer-peak,>= 1.6x,5
Bay Area -> Charlotte,Nov,1.12,summer-peak,1.0x-1.3x,3
Bay Area -> Charlotte,Dec,0.65,summer-peak,0.5x-0.7x,1
Bay Area -> Chicago,Jan,0.53,summer-peak,0.5x-0.7x,1
Bay Area -> Chicago,Feb,0.68,summer-peak,0.5x-0.7x,1
