cluster_label,corridor,month,density_pct,seasonality_index,slab,intensity
core-utilization,Nashville -> Denver,Jun,8.26,0.9912,6%-9%,2
core-utilization,Nashville -> Denver,Jul,9.16,1.0992,9%-12%,3
core-utilization,Nashville -> Denver,Aug,10.58,1.2696,9%-12%,3
core-utilization,Nashville -> Denver,Sep,8.0,0.96,6%-9%,2
core-utilization,Nashville -> Denver,Oct,7.48,0.8976,6%-9%,2
core-utilization,Nashville -> Denver,Nov,6.32,0.7584,6%-9%,2
core-utilization,Nashville -> Denver,Dec,9.03,1.0836,9%-12%,3
core-utilization,New York City -> Denver,Jan,8.56,1.0272,6%-9%,2
core-utilization,New York City -> Denver,Feb,10.96,1.3152,9%-12%,3
core-utilization,New York City -> Denver,Mar,10.74,1.2888,9%-12%,3
core-utilization,New York City -> Denver,Apr,4.14,0.4968,4%-6%,1
core-utilization,New York City -> Denver,May,3.65,0.438,< 4%,0
core-utilization,New York City -> Denver,Jun,9.28,1.1136,9%-12%,3
core-utilization,New York City -> Denver,Jul,9.72,1.1664,9%-12%,3
core-utilization,New York City -> Denver,Aug,11.43,1.3716,9%-12%,3
core-utilization,New York City -> Denver,Sep,7.89,0.9468,6%-9%,2
core-utilization,New York City -> Denver,Oct,6.67,0.8004,6%-9%,2
core-utilization,New York City -> Denver,Nov,4.17,0.5004,4%-6%,1
core-utilization,New York City -> Denver,Dec,12.8,1.536,12%-15%,4
core-utilization,North Florida -> Denver,Jan,7.54,0.9048,6%-9%,2
core-utilization,North Florida -> Denver,Feb,10.29,1.2348,9%-12%,3
core-utilization,North Florida -> Denver,Mar,10.37,1.2444,9%-12%,3
core-utilization,North Florida -> Denver,Apr,4.87,0.5844,4%-6%,1
core-utilization,North Florida -> Denver,May,7.07,0.8484,6%-9%,2
core-utilization,North Florida -> Denver,Jun,9.82,1.1784,9%-12%,3
core-utilization,North Florida -> Denver,Jul,9.58,1.1496,9%-12%,3
core-utilization,North Florida -> Denver,Aug,7.54,0.9048,6%-9%,2
core-utilization,North Florida -> Denver,Sep,6.99,0.8388,6%-9%,2
core-utilization,North Florida -> Denver,Oct,7.46,0.8952,6%-9%,2
core-utilization,North Florida -> Denver,Nov,6.83,0.8196,6%-9%,2
core-utilization,North Florida -> Denver,Dec,11.63,1.3956,9%-12%,3
core-utilization,North Florida -> Seattle,Jan,5.85,0.702,4%-6%,1
core-utilization,North Florida -> Seattle,Feb,5.85,0.702,4%-6%,1
core-utilization,North Florida -> Seattle,Mar,11.71,1.4052,9%-12%,3
core-utilization,North Florida -> Seattle,Apr,5.85,0.702,4%-6%,1
core-utilization,North Florida -> Seattle,May,8.78,1.0536,6%-9%,2
core-utilization,North Florida -> Seattle,Jun,13.17,1.5804,12%-15%,4
core-utilization,North Florida -> Seattle,Jul,12.2,1.464,12%-15%,4
core-utilization,North Florida -> Seattle,Aug,7.32,0.8784,6%-9%,2
core-utilization,North Florida -> Seattle,Sep,6.83,0.8196,6%-9%,2
core-utilization,North Florida -> Seattle,Oct,4.88,0.5856,4%-6%,1
core-utilization,North Florida -> Seattle,Nov,6.83,0.8196,6%-9%,2
core-utilization,North Florida -> Seattle,Dec,10.73,1.2876,9%-12%,3
core-utilization,Philadelphia -> Denver,Jan,7.26,0.8712,6%-9%,2
core-utilization,Philadelphia -> Denver,Feb,8.5,1.02,6%-9%,2
core-utilization,Philadelphia -> Denver,Mar,12.36,1.4832,12%-15%,4
core-utilization,Philadelphia -> Denver,Apr,4.33,0.5196,4%-6%,1
core-utilization,Philadelphia -> Denver,May,5.72,0.6864,4%-6%,1
core-utilization,Philadelphia -> Denver,Jun,9.12,1.0944,9%-12%,3
core-utilization,Philadelphia -> Denver,Jul,10.36,1.2432,9%-12%,3
core-utilization,Philadelphia -> Denver,Aug,12.06,1.4472,12%-15%,4
core-utilization,Philadelphia -> Denver,Sep,8.19,0.9828,6%-9%,2
core-utilization,Philadelphia -> Denver,Oct,6.18,0.7416,6%-9%,2
core-utilization,Philadelphia -> Denver,Nov,4.95,0.594,4%-6%,1
core-utilization,Philadelphia -> Denver,Dec,10.97,1.3164,9%-12%,3
core-utilization,Pittsburgh -> Denver,Jan,8.94,1.0728,6%-9%,2
core-utilization,Pittsburgh -> Denver,Feb,9.9,1.188,9%-12%,3
core-utilization,Pittsburgh -> Denver,Mar,8.8,1.056,6%-9%,2
core-utilization,Pittsburgh -> Denver,Apr,3.99,0.4788,< 4%,0
core-utilization,Pittsburgh -> Denver,May,5.78,0.6936,4%-6%,1
core-utilization,Pittsburgh -> Denver,Jun,9.63,1.1556,9%-12%,3
core-utilization,Pittsburgh -> Denver,Jul,10.87,1.3044,9%-12%,3
core-utilization,Pittsburgh -> Denver,Aug,9.9,1.188,9%-12%,3
core-utilization,Pittsburgh -> Denver,Sep,12.1,1.452,12%-15%,4
core-utilization,Pittsburgh -> Denver,Oct,7.57,0.9084,6%-9%,2
core-utilization,Pittsburgh -> Denver,Nov,5.91,0.7092,4%-6%,1
core-utilization,Pittsburgh -> Denver,Dec,6.6,0.792,6%-9%,2
core-utilization,San Antonio -> Denver,Jan,13.94,1.6728,12%-15%,4
core-utilization,San Antonio -> Denver,Feb,12.72,1.5264,12%-15%,4
core-utilization,San Antonio -> Denver,Mar,13.41,1.6092,12%-15%,4
core-utilization,San Antonio -> Denver,Apr,3.66,0.4392,< 4%,0
core-utilization,San Antonio -> Denver,May,3.83,0.4596,< 4%,0
core-utilization,San Antonio -> Denver,Jun,5.75,0.69,4%-6%,1
core-utilization,San Antonio -> Denver,Jul,9.41,1.1292,9%-12%,3
core-utilization,San Antonio -> Denver,Aug,6.79,0.8148,6%-9%,2
core-utilization,San Antonio -> Denver,Sep,8.36,1.0032,6%-9%,2
core-utilization,San Antonio -> Denver,Oct,5.4,0.648,4%-6%,1
core-utilization,San Antonio -> Denver,Nov,2.61,0.3132,< 4%,0
core-utilization,San Antonio -> Denver,Dec,14.11,1.6932,12%-15%,4
core-utilization,San Antonio -> Minneapolis,Jan,7.94,0.9528,6%-9%,2
core-utilization,San Antonio -> Minneapolis,Feb,11.11,1.3332,9%-12%,3
core-utilization,San Antonio -> Minneapolis,Mar,1.59,0.1908,< 4%,0
core-utilization,San Antonio -> Minneapolis,Apr,7.94,0.9528,6%-9%,2
core-utilization,San Antonio -> Minneapolis,May,4.76,0.5712,4%-6%,1
core-utilization,San Antonio -> Minneapolis,Jun,12.7,1.524,12%-15%,4
core-utilization,San Antonio -> Minneapolis,Jul,9.52,1.1424,9%-12%,3
core-utilization,San Antonio -> Minneapolis,Aug,11.11,1.3332,9%-12%,3
core-utilization,San Antonio -> Minneapolis,Sep,6.35,0.762,6%-9%,2
core-utilization,San Antonio -> Minneapolis,Oct,4.76,0.5712,4%-6%,1
core-utilization,San Antonio -> Minneapolis,Nov,6.35,0.762,6%-9%,2
core-utilization,San Antonio -> Minneapolis,Dec,15.87,1.9044,> 15%,5
core-utilization,San Antonio -> South Florida,Jan,8.21,0.9852,6%-9%,2
core-utilization,San Antonio -> South Florida,Feb,5.22,0.6264,4%-6%,1
core-utilization,San Antonio -> South Florida,Mar,7.46,0.8952,6%-9%,2
core-utilization,San Antonio -> South Florida,Apr,5.97,0.7164,4%-6%,1
core-utilization,San Antonio -> South Florida,May,6.72,0.8064,6%-9%,2
core-utilization,San Antonio -> South Florida,Jun,16.42,1.9704,> 15%,5
core-utilization,San Antonio -> South Florida,Jul,14.18,1.7016,12%-15%,4
core-utilization,San Antonio -> South Florida,Aug,12.69,1.5228,12%-15%,4
core-utilization,San Antonio -> South Florida,Sep,3.73,0.4476,< 4%,0
core-utilization,San Antonio -> South Florida,Oct,5.22,0.6264,4%-6%,1
core-utilization,San Antonio -> South Florida,Nov,5.97,0.7164,4%-6%,1
core-utilization,San Antonio -> South Florida,Dec,8.21,0.9852,6%-9%,2
core-utilization,Seattle -> Phoenix Valley,Jan,8.33,0.9996,6%-9%,2
core-utilization,Seattle -> Phoenix Valley,Feb,6.25,0.75,6%-9%,2
core-utilization,Seattle -> Phoenix Valley,Mar,10.42,1.2504,9%-12%,3
core-utilization,Seattle -> Phoenix Valley,Apr,4.17,0.5004,4%-6%,1
core-utilization,Seattle -> Phoenix Valley,May,8.33,0.9996,6%-9%,2
core-utilization,Seattle -> Phoenix Valley,Jun,9.38,1.1256,9%-12%,3
core-utilization,Seattle -> Phoenix Valley,Jul,8.33,0.9996,6%-9%,2
core-utilization,Seattle -> Phoenix Valley,Aug,13.54,1.6248,12%-15%,4
core-utilization,Seattle -> Phoenix Valley,Sep,11.46,1.3752,9%-12%,3
core-utilization,Seattle -> Phoenix Valley,Oct,10.42,1.2504,9%-12%,3
core-utilization,Seattle -> Phoenix Valley,Nov,4.17,0.5004,4%-6%,1
core-utilization,Seattle -> Phoenix Valley,Dec,5.21,0.6252,4%-6%,1
core-utilization,South Florida -> Denver,Jan,9.68,1.1616,9%-12%,3
core-utilization,South Florida -> Denver,Feb,12.74,1.5288,12%-15%,4
core-utilization,South Florida -> Denver,Mar,15.67,1.8804,> 15%,5
core-utilization,South Florida -> Denver,Apr,5.53,0.6636,4%-6%,1
core-utilization,South Florida -> Denver,May,5.92,0.7104,4%-6%,1
core-utilization,South Florida -> Denver,Jun,8.98,1.0776,6%-9%,2
core-utilization,South Florida -> Denver,Jul,8.14,0.9768,6%-9%,2
core-utilization,South Florida -> Denver,Aug,6.76,0.8112,6%-9%,2
core-utilization,South Florida -> Denver,Sep,4.38,0.5256,4%-6%,1
core-utilization,South Florida -> Denver,Oct,4.09,0.4908,4%-6%,1
core-utilization,South Florida -> Denver,Nov,4.76,0.5712,4%-6%,1
core-utilization,South Florida -> Denver,Dec,13.35,1.602,12%-15%,4
core-utilization,St. Louis -> Denver,Jan,17.79,2.1348,> 15%,5
core-utilization,St. Louis -> Denver,Feb,16.01,1.9212,> 15%,5
core-utilization,St. Louis -> Denver,Mar,10.68,1.2816,9%-12%,3
core-utilization,St. Louis -> Denver,Apr,4.27,0.5124,4%-6%,1
core-utilization,St. Louis -> Denver,May,3.56,0.4272,< 4%,0
core-utilization,St. Louis -> Denver,Jun,9.25,1.11,9%-12%,3
core-utilization,St. Louis -> Denver,Jul,8.19,0.9828,6%-9%,2
core-utilization,St. Louis -> Denver,Aug,7.83,0.9396,6%-9%,2
core-utilization,St. Louis -> Denver,Sep,3.91,0.4692,< 4%,0
core-utilization,St. Louis -> Denver,Oct,6.76,0.8112,6%-9%,2
core-utilization,St. Louis -> Denver,Nov,3.2,0.384,< 4%,0
core-utilization,St. Louis -> Denver,Dec,8.54,1.0248,6%-9%,2
core-utilization,St. Louis -> South Florida,Jan,8.55,1.026,6%-9%,2
core-utilization,St. Louis -> South Florida,Feb,5.58,0.6696,4%-6%,1
core-utilization,St. Louis -> South Florida,Mar,12.64,1.5168,12%-15%,4
core-utilization,St. Louis -> South Florida,Apr,8.55,1.026,6%-9%,2
core-utilization,St. Louis -> South Florida,May,7.06,0.8472,6%-9%,2
core-utilization,St. Louis -> South Florida,Jun,7.06,0.8472,6%-9%,2
core-utilization,St. Louis -> South Florida,Jul,10.78,1.2936,9%-12%,3
core-utilization,St. Louis -> South Florida,Aug,7.81,0.9372,6%-9%,2
core-utilization,St. Louis -> South Florida,Sep,6.69,0.8028,6%-9%,2
core-utilization,St. Louis -> South Florida,Oct,6.69,0.8028,6%-9%,2
core-utilization,St. Louis -> South Florida,Nov,7.06,0.8472,6%-9%,2
core-utilization,St. Louis -> South Florida,Dec,11.52,1.3824,9%-12%,3
multi-peak-directional,Atlanta -> Bay Area,Jan,2.81,0.3372,< 4%,0
multi-peak-directional,Atlanta -> Bay Area,Feb,6.56,0.7872,6%-9%,2
multi-peak-directional,Atlanta -> Bay Area,Mar,5.85,0.702,4%-6%,1
multi-peak-directional,Atlanta -> Bay Area,Apr,13.58,1.6296,12%-15%,4
multi-peak-directional,Atlanta -> Bay Area,May,7.49,0.8988,6%-9%,2
multi-peak-directional,Atlanta -> Bay Area,Jun,8.2,0.984,6%-9%,2
multi-peak-directional,Atlanta -> Bay Area,Jul,7.26,0.8712,6%-9%,2
multi-peak-directional,Atlanta -> Bay Area,Aug,11.94,1.4328,9%-12%,3
multi-peak-directional,Atlanta -> Bay Area,Sep,6.56,0.7872,6%-9%,2
multi-peak-directional,Atlanta -> Bay Area,Oct,13.58,1.6296,12%-15%,4
multi-peak-directional,Atlanta -> Bay Area,Nov,10.54,1.2648,9%-12%,3
multi-peak-directional,Atlanta -> Bay Area,Dec,5.62,0.6744,4%-6%,1
multi-peak-directional,Atlanta -> LA Basin,Jan,7.52,0.9024,6%-9%,2
multi-peak-directional,Atlanta -> LA Basin,Feb,10.2,1.224,9%-12%,3
multi-peak-directional,Atlanta -> LA Basin,Mar,7.83,0.9396,6%-9%,2
multi-peak-directional,Atlanta -> LA Basin,Apr,9.99,1.1988,9%-12%,3
multi-peak-directional,Atlanta -> LA Basin,May,8.24,0.9888,6%-9%,2
multi-peak-directional,Atlanta -> LA Basin,Jun,7.52,0.9024,6%-9%,2
multi-peak-directional,Atlanta -> LA Basin,Jul,5.25,0.63,4%-6%,1
multi-peak-directional,Atlanta -> LA Basin,Aug,7.21,0.8652,6%-9%,2
multi-peak-directional,Atlanta -> LA Basin,Sep,7.72,0.9264,6%-9%,2
multi-peak-directional,Atlanta -> LA Basin,Oct,10.3,1.236,9%-12%,3
multi-peak-directional,Atlanta -> LA Basin,Nov,10.61,1.2732,9%-12%,3
multi-peak-directional,Atlanta -> LA Basin,Dec,7.62,0.9144,6%-9%,2
multi-peak-directional,Atlanta -> Minneapolis,Jan,6.06,0.7272,6%-9%,2
multi-peak-directional,Atlanta -> Minneapolis,Feb,1.52,0.1824,< 4%,0
multi-peak-directional,Atlanta -> Minneapolis,Mar,3.03,0.3636,< 4%,0
multi-peak-directional,Atlanta -> Minneapolis,Apr,9.09,1.0908,9%-12%,3
multi-peak-directional,Atlanta -> Minneapolis,May,13.64,1.6368,12%-15%,4
multi-peak-directional,Atlanta -> Minneapolis,Jun,3.03,0.3636,< 4%,0
multi-peak-directional,Atlanta -> Minneapolis,Jul,3.03,0.3636,< 4%,0
multi-peak-directional,Atlanta -> Minneapolis,Aug,4.55,0.546,4%-6%,1
multi-peak-directional,Atlanta -> Minneapolis,Sep,1.52,0.1824,< 4%,0
multi-peak-directional,Atlanta -> Minneapolis,Oct,15.15,1.818,> 15%,5
multi-peak-directional,Atlanta -> Minneapolis,Nov,18.18,2.1816,> 15%,5
multi-peak-directional,Atlanta -> Minneapolis,Dec,21.21,2.5452,> 15%,5
multi-peak-directional,Atlanta -> Phoenix Valley,Jan,6.9,0.828,6%-9%,2
multi-peak-directional,Atlanta -> Phoenix Valley,Feb,10.99,1.3188,9%-12%,3
multi-peak-directional,Atlanta -> Phoenix Valley,Mar,10.78,1.2936,9%-12%,3
multi-peak-directional,Atlanta -> Phoenix Valley,Apr,12.07,1.4484,12%-15%,4
multi-peak-directional,Atlanta -> Phoenix Valley,May,10.56,1.2672,9%-12%,3
multi-peak-directional,Atlanta -> Phoenix Valley,Jun,4.53,0.5436,4%-6%,1
multi-peak-directional,Atlanta -> Phoenix Valley,Jul,5.39,0.6468,4%-6%,1
multi-peak-directional,Atlanta -> Phoenix Valley,Aug,4.53,0.5436,4%-6%,1
multi-peak-directional,Atlanta -> Phoenix Valley,Sep,8.41,1.0092,6%-9%,2
multi-peak-directional,Atlanta -> Phoenix Valley,Oct,8.41,1.0092,6%-9%,2
multi-peak-directional,Atlanta -> Phoenix Valley,Nov,8.19,0.9828,6%-9%,2
multi-peak-directional,Atlanta -> Phoenix Valley,Dec,9.27,1.1124,9%-12%,3
multi-peak-directional,Atlanta -> Seattle,Jan,4.71,0.5652,4%-6%,1
multi-peak-directional,Atlanta -> Seattle,Feb,5.72,0.6864,4%-6%,1
multi-peak-directional,Atlanta -> Seattle,Mar,10.44,1.2528,9%-12%,3
multi-peak-directional,Atlanta -> Seattle,Apr,9.43,1.1316,9%-12%,3
multi-peak-directional,Atlanta -> Seattle,May,6.73,0.8076,6%-9%,2
multi-peak-directional,Atlanta -> Seattle,Jun,6.06,0.7272,6%-9%,2
multi-peak-directional,Atlanta -> Seattle,Jul,12.79,1.5348,12%-15%,4
multi-peak-directional,Atlanta -> Seattle,Aug,7.74,0.9288,6%-9%,2
multi-peak-directional,Atlanta -> Seattle,Sep,11.78,1.4136,9%-12%,3
multi-peak-directional,Atlanta -> Seattle,Oct,8.42,1.0104,6%-9%,2
multi-peak-directional,Atlanta -> Seattle,Nov,8.08,0.9696,6%-9%,2
multi-peak-directional,Atlanta -> Seattle,Dec,8.08,0.9696,6%-9%,2
multi-peak-directional,Bay Area -> Atlanta,Jan,3.86,0.4632,< 4%,0
multi-peak-directional,Bay Area -> Atlanta,Feb,8.41,1.0092,6%-9%,2
multi-peak-directional,Bay Area -> Atlanta,Mar,7.05,0.846,6%-9%,2
multi-peak-directional,Bay Area -> Atlanta,Apr,12.05,1.446,12%-15%,4
multi-peak-directional,Bay Area -> Atlanta,May,6.36,0.7632,6%-9%,2
multi-peak-directional,Bay Area -> Atlanta,Jun,8.18,0.9816,6%-9%,2
multi-peak-directional,Bay Area -> Atlanta,Jul,5.68,0.6816,4%-6%,1
multi-peak-directional,Bay Area -> Atlanta,Aug,13.64,1.6368,12%-15%,4
multi-peak-directional,Bay Area -> Atlanta,Sep,7.05,0.846,6%-9%,2
multi-peak-directional,Bay Area -> Atlanta,Oct,10.91,1.3092,9%-12%,3
multi-peak-directional,Bay Area -> Atlanta,Nov,11.36,1.3632,9%-12%,3
multi-peak-directional,Bay Area -> Atlanta,Dec,5.45,0.654,4%-6%,1
multi-peak-directional,Bay Area -> DMV,Jan,8.22,0.9864,6%-9%,2
multi-peak-directional,Bay Area -> DMV,Feb,6.24,0.7488,6%-9%,2
multi-peak-directional,Bay Area -> DMV,Mar,8.98,1.0776,6%-9%,2
multi-peak-directional,Bay Area -> DMV,Apr,9.13,1.0956,9%-12%,3
multi-peak-directional,Bay Area -> DMV,May,9.59,1.1508,9%-12%,3
multi-peak-directional,Bay Area -> DMV,Jun,9.74,1.1688,9%-12%,3
multi-peak-directional,Bay Area -> DMV,Jul,7.0,0.84,6%-9%,2
multi-peak-directional,Bay Area -> DMV,Aug,6.7,0.804,6%-9%,2
multi-peak-directional,Bay Area -> DMV,Sep,8.52,1.0224,6%-9%,2
multi-peak-directional,Bay Area -> DMV,Oct,9.44,1.1328,9%-12%,3
multi-peak-directional,Bay Area -> DMV,Nov,8.83,1.0596,6%-9%,2
multi-peak-directional,Bay Area -> DMV,Dec,7.61,0.9132,6%-9%,2
multi-peak-directional,Bay Area -> Dallas,Jan,6.83,0.8196,6%-9%,2
multi-peak-directional,Bay Area -> Dallas,Feb,6.06,0.7272,6%-9%,2
multi-peak-directional,Bay Area -> Dallas,Mar,7.6,0.912,6%-9%,2
multi-peak-directional,Bay Area -> Dallas,Apr,7.29,0.8748,6%-9%,2
multi-peak-directional,Bay Area -> Dallas,May,8.52,1.0224,6%-9%,2
multi-peak-directional,Bay Area -> Dallas,Jun,9.06,1.0872,9%-12%,3
multi-peak-directional,Bay Area -> Dallas,Jul,9.29,1.1148,9%-12%,3
multi-peak-directional,Bay Area -> Dallas,Aug,9.52,1.1424,9%-12%,3
multi-peak-directional,Bay Area -> Dallas,Sep,9.75,1.17,9%-12%,3
multi-peak-directional,Bay Area -> Dallas,Oct,11.13,1.3356,9%-12%,3
multi-peak-directional,Bay Area -> Dallas,Nov,8.14,0.9768,6%-9%,2
multi-peak-directional,Bay Area -> Dallas,Dec,6.83,0.8196,6%-9%,2
multi-peak-directional,Bay Area -> Houston,Jan,7.71,0.9252,6%-9%,2
multi-peak-directional,Bay Area -> Houston,Feb,9.0,1.08,9%-12%,3
multi-peak-directional,Bay Area -> Houston,Mar,6.86,0.8232,6%-9%,2
multi-peak-directional,Bay Area -> Houston,Apr,10.14,1.2168,9%-12%,3
multi-peak-directional,Bay Area -> Houston,May,6.43,0.7716,6%-9%,2
multi-peak-directional,Bay Area -> Houston,Jun,9.29,1.1148,9%-12%,3
multi-peak-directional,Bay Area -> Houston,Jul,8.14,0.9768,6%-9%,2
multi-peak-directional,Bay Area -> Houston,Aug,9.86,1.1832,9%-12%,3
multi-peak-directional,Bay Area -> Houston,Sep,8.14,0.9768,6%-9%,2
multi-peak-directional,Bay Area -> Houston,Oct,9.71,1.1652,9%-12%,3
multi-peak-directional,Bay Area -> Houston,Nov,8.86,1.0632,6%-9%,2
multi-peak-directional,Bay Area -> Houston,Dec,5.86,0.7032,4%-6%,1
multi-peak-directional,Bay Area -> Nashville,Jan,7.29,0.8748,6%-9%,2
multi-peak-directional,Bay Area -> Nashville,Feb,7.29,0.8748,6%-9%,2
multi-peak-directional,Bay Area -> Nashville,Mar,7.04,0.8448,6%-9%,2
multi-peak-directional,Bay Area -> Nashville,Apr,6.78,0.8136,6%-9%,2
multi-peak-directional,Bay Area -> Nashville,May,10.05,1.206,9%-12%,3
multi-peak-directional,Bay Area -> Nashville,Jun,9.55,1.146,9%-12%,3
multi-peak-directional,Bay Area -> Nashville,Jul,7.04,0.8448,6%-9%,2
multi-peak-directional,Bay Area -> Nashville,Aug,7.79,0.9348,6%-9%,2
multi-peak-directional,Bay Area -> Nashville,Sep,13.32,1.5984,12%-15%,4
multi-peak-directional,Bay Area -> Nashville,Oct,11.56,1.3872,9%-12%,3
multi-peak-directional,Bay Area -> Nashville,Nov,6.28,0.7536,6%-9%,2
multi-peak-directional,Bay Area -> Nashville,Dec,6.03,0.7236,6%-9%,2
multi-peak-directional,Bay Area -> New York City,Jan,6.03,0.7236,6%-9%,2
multi-peak-directional,Bay Area -> New York City,Feb,4.73,0.5676,4%-6%,1
multi-peak-directional,Bay Area -> New York City,Mar,6.68,0.8016,6%-9%,2
multi-peak-directional,Bay Area -> New York City,Apr,7.55,0.906,6%-9%,2
multi-peak-directional,Bay Area -> New York City,May,9.4,1.128,9%-12%,3
multi-peak-directional,Bay Area -> New York City,Jun,11.14,1.3368,9%-12%,3
multi-peak-directional,Bay Area -> New York City,Jul,6.79,0.8148,6%-9%,2
multi-peak-directional,Bay Area -> New York City,Aug,7.88,0.9456,6%-9%,2
multi-peak-directional,Bay Area -> New York City,Sep,11.2,1.344,9%-12%,3
multi-peak-directional,Bay Area -> New York City,Oct,10.49,1.2588,9%-12%,3
multi-peak-directional,Bay Area -> New York City,Nov,10.6,1.272,9%-12%,3
multi-peak-directional,Bay Area -> New York City,Dec,7.5,0.9,6%-9%,2
multi-peak-directional,Bay Area -> North Florida,Jan,7.92,0.9504,6%-9%,2
multi-peak-directional,Bay Area -> North Florida,Feb,8.17,0.9804,6%-9%,2
multi-peak-directional,Bay Area -> North Florida,Mar,10.15,1.218,9%-12%,3
multi-peak-directional,Bay Area -> North Florida,Apr,5.69,0.6828,4%-6%,1
multi-peak-directional,Bay Area -> North Florida,May,8.91,1.0692,6%-9%,2
multi-peak-directional,Bay Area -> North Florida,Jun,6.44,0.7728,6%-9%,2
multi-peak-directional,Bay Area -> North Florida,Jul,5.94,0.7128,4%-6%,1
multi-peak-directional,Bay Area -> North Florida,Aug,7.92,0.9504,6%-9%,2
multi-peak-directional,Bay Area -> North Florida,Sep,8.42,1.0104,6%-9%,2
multi-peak-directional,Bay Area -> North Florida,Oct,11.14,1.3368,9%-12%,3
multi-peak-directional,Bay Area -> North Florida,Nov,10.64,1.2768,9%-12%,3
multi-peak-directional,Bay Area -> North Florida,Dec,8.66,1.0392,6%-9%,2
multi-peak-directional,Bay Area -> Philadelphia,Jan,9.85,1.182,9%-12%,3
multi-peak-directional,Bay Area -> Philadelphia,Feb,4.01,0.4812,4%-6%,1
multi-peak-directional,Bay Area -> Philadelphia,Mar,5.47,0.6564,4%-6%,1
multi-peak-directional,Bay Area -> Philadelphia,Apr,6.93,0.8316,6%-9%,2
multi-peak-directional,Bay Area -> Philadelphia,May,8.76,1.0512,6%-9%,2
multi-peak-directional,Bay Area -> Philadelphia,Jun,11.68,1.4016,9%-12%,3
multi-peak-directional,Bay Area -> Philadelphia,Jul,8.39,1.0068,6%-9%,2
multi-peak-directional,Bay Area -> Philadelphia,Aug,7.66,0.9192,6%-9%,2
multi-peak-directional,Bay Area -> Philadelphia,Sep,10.95,1.314,9%-12%,3
multi-peak-directional,Bay Area -> Philadelphia,Oct,9.85,1.182,9%-12%,3
multi-peak-directional,Bay Area -> Philadelphia,Nov,8.76,1.0512,6%-9%,2
multi-peak-directional,Bay Area -> Philadelphia,Dec,7.66,0.9192,6%-9%,2
multi-peak-directional,Bay Area -> San Antonio,Jan,5.4,0.648,4%-6%,1
multi-peak-directional,Bay Area -> San Antonio,Feb,5.85,0.702,4%-6%,1
multi-peak-directional,Bay Area -> San Antonio,Mar,9.0,1.08,9%-12%,3
multi-peak-directional,Bay Area -> San Antonio,Apr,9.0,1.08,9%-12%,3
multi-peak-directional,Bay Area -> San Antonio,May,7.35,0.882,6%-9%,2
multi-peak-directional,Bay Area -> San Antonio,Jun,7.95,0.954,6%-9%,2
multi-peak-directional,Bay Area -> San Antonio,Jul,7.65,0.918,6%-9%,2
multi-peak-directional,Bay Area -> San Antonio,Aug,9.45,1.134,9%-12%,3
multi-peak-directional,Bay Area -> San Antonio,Sep,9.15,1.098,9%-12%,3
multi-peak-directional,Bay Area -> San Antonio,Oct,11.39,1.3668,9%-12%,3
multi-peak-directional,Bay Area -> San Antonio,Nov,10.79,1.2948,9%-12%,3
multi-peak-directional,Bay Area -> San Antonio,Dec,7.05,0.846,6%-9%,2
multi-peak-directional,Bay Area -> St. Louis,Jan,5.93,0.7116,4%-6%,1
multi-peak-directional,Bay Area -> St. Louis,Feb,7.13,0.8556,6%-9%,2
multi-peak-directional,Bay Area -> St. Louis,Mar,5.32,0.6384,4%-6%,1
multi-peak-directional,Bay Area -> St. Louis,Apr,9.43,1.1316,9%-12%,3
multi-peak-directional,Bay Area -> St. Louis,May,9.79,1.1748,9%-12%,3
multi-peak-directional,Bay Area -> St. Louis,Jun,9.07,1.0884,9%-12%,3
multi-peak-directional,Bay Area -> St. Louis,Jul,9.19,1.1028,9%-12%,3
multi-peak-directional,Bay Area -> St. Louis,Aug,9.31,1.1172,9%-12%,3
multi-peak-directional,Bay Area -> St. Louis,Sep,9.79,1.1748,9%-12%,3
multi-peak-directional,Bay Area -> St. Louis,Oct,10.16,1.2192,9%-12%,3
multi-peak-directional,Bay Area -> St. Louis,Nov,8.71,1.0452,6%-9%,2
multi-peak-directional,Bay Area -> St. Louis,Dec,6.17,0.7404,6%-9%,2
multi-peak-directional,Boston -> Atlanta,Jan,8.82,1.0584,6%-9%,2
multi-peak-directional,Boston -> Atlanta,Feb,4.9,0.588,4%-6%,1
multi-peak-directional,Boston -> Atlanta,Mar,6.37,0.7644,6%-9%,2
multi-peak-directional,Boston -> Atlanta,Apr,7.35,0.882,6%-9%,2
multi-peak-directional,Boston -> Atlanta,May,10.78,1.2936,9%-12%,3
multi-peak-directional,Boston -> Atlanta,Jun,5.39,0.6468,4%-6%,1
multi-peak-directional,Boston -> Atlanta,Jul,9.8,1.176,9%-12%,3
multi-peak-directional,Boston -> Atlanta,Aug,13.24,1.5888,12%-15%,4
multi-peak-directional,Boston -> Atlanta,Sep,6.37,0.7644,6%-9%,2
multi-peak-directional,Boston -> Atlanta,Oct,9.8,1.176,9%-12%,3
multi-peak-directional,Boston -> Atlanta,Nov,9.31,1.1172,9%-12%,3
multi-peak-directional,Boston -> Atlanta,Dec,7.84,0.9408,6%-9%,2
multi-peak-directional,Boston -> North Florida,Jan,7.22,0.8664,6%-9%,2
multi-peak-directional,Boston -> North Florida,Feb,8.48,1.0176,6%-9%,2
