AircraftType,corridor,month,seasonality_index,cluster_label,slab,intensity
Super Mid,DMV -> St. Louis,May,0.98,winter-spring-peak,0.7x-1.0x,2
Super Mid,DMV -> St. Louis,Jun,0.24,winter-spring-peak,< 0.5x,0
Super Mid,DMV -> St. Louis,Jul,0.0,winter-spring-peak,< 0.5x,0
Super Mid,DMV -> St. Louis,Aug,0.0,winter-spring-peak,< 0.5x,0
Super Mid,DMV -> St. Louis,Sep,0.0,winter-spring-peak,< 0.5x,0
Super Mid,DMV -> St. Louis,Oct,0.49,winter-spring-peak,< 0.5x,0
Super Mid,DMV -> St. Louis,Nov,1.22,winter-spring-peak,1.0x-1.3x,3
Super Mid,DMV -> St. Louis,Dec,2.69,winter-spring-peak,>= 1.6x,5
Super Mid,Dallas -> Phoenix Valley,Jan,1.41,winter-spring-peak,1.3x-1.6x,4
Super Mid,Dallas -> Phoenix Valley,Feb,2.12,winter-spring-peak,>= 1.6x,5
Super Mid,Dallas -> Phoenix Valley,Mar,2.41,winter-spring-peak,>= 1.6x,5
Super Mid,Dallas -> Phoenix Valley,Apr,1.53,winter-spring-peak,1.3x-1.6x,4
Super Mid,Dallas -> Phoenix Valley,May,1.0,winter-spring-peak,1.0x-1.3x,3
Super Mid,Dallas -> Phoenix Valley,Jun,0.29,winter-spring-peak,< 0.5x,0
Super Mid,Dallas -> Phoenix Valley,Jul,0.06,winter-spring-peak,< 0.5x,0
Super Mid,Dallas -> Phoenix Valley,Aug,0.06,winter-spring-peak,< 0.5x,0
Super Mid,Dallas -> Phoenix Valley,Sep,0.18,winter-spring-peak,< 0.5x,0
Super Mid,Dallas -> Phoenix Valley,Oct,0.71,winter-spring-peak,0.7x-1.0x,2
Super Mid,Dallas -> Phoenix Valley,Nov,1.47,winter-spring-peak,1.3x-1.6x,4
Super Mid,Dallas -> Phoenix Valley,Dec,0.76,winter-spring-peak,0.7x-1.0x,2
Super Mid,Denver -> South Florida,Jan,1.51,winter-spring-peak,1.3x-1.6x,4
Super Mid,Denver -> South Florida,Feb,1.45,winter-spring-peak,1.3x-1.6x,4
Super Mid,Denver -> South Florida,Mar,2.17,winter-spring-peak,>= 1.6x,5
Super Mid,Denver -> South Florida,Apr,0.7,winter-spring-peak,0.7x-1.0x,2
Super Mid,Denver -> South Florida,May,0.43,winter-spring-peak,< 0.5x,0
Super Mid,Denver -> South Florida,Jun,0.5,winter-spring-peak,0.5x-0.7x,1
Super Mid,Denver -> South Florida,Jul,0.79,winter-spring-peak,0.7x-1.0x,2
Super Mid,Denver -> South Florida,Aug,0.93,winter-spring-peak,0.7x-1.0x,2
Super Mid,Denver -> South Florida,Sep,0.78,winter-spring-peak,0.7x-1.0x,2
Super Mid,Denver -> South Florida,Oct,0.94,winter-spring-peak,0.7x-1.0x,2
Super Mid,Denver -> South Florida,Nov,0.66,winter-spring-peak,0.5x-0.7x,1
Super Mid,Denver -> South Florida,Dec,1.16,winter-spring-peak,1.0x-1.3x,3
Super Mid,Detroit -> Dallas,Jan,1.76,winter-spring-peak,>= 1.6x,5
Super Mid,Detroit -> Dallas,Feb,1.36,winter-spring-peak,1.3x-1.6x,4
Super Mid,Detroit -> Dallas,Mar,0.88,winter-spring-peak,0.7x-1.0x,2
Super Mid,Detroit -> Dallas,Apr,0.95,winter-spring-peak,0.7x-1.0x,2
Super Mid,Detroit -> Dallas,May,1.42,winter-spring-peak,1.3x-1.6x,4
Super Mid,Detroit -> Dallas,Jun,0.47,winter-spring-peak,< 0.5x,0
Super Mid,Detroit -> Dallas,Jul,1.02,winter-spring-peak,1.0x-1.3x,3
Super Mid,Detroit -> Dallas,Aug,0.34,winter-spring-peak,< 0.5x,0
Super Mid,Detroit -> Dallas,Sep,0.61,winter-spring-peak,0.5x-0.7x,1
Super Mid,Detroit -> Dallas,Oct,0.61,winter-spring-peak,0.5x-0.7x,1
Super Mid,Detroit -> Dallas,Nov,1.49,winter-spring-peak,1.3x-1.6x,4
Super Mid,Detroit -> Dallas,Dec,1.08,winter-spring-peak,1.0x-1.3x,3
Super Mid,Detroit -> South Florida,Jan,1.52,winter-spring-peak,1.3x-1.6x,4
Super Mid,Detroit -> South Florida,Feb,1.3,winter-spring-peak,1.3x-1.6x,4
Super Mid,Detroit -> South Florida,Mar,1.23,winter-spring-peak,1.0x-1.3x,3
Super Mid,Detroit -> South Florida,Apr,0.65,winter-spring-peak,0.5x-0.7x,1
Super Mid,Detroit -> South Florida,May,0.77,winter-spring-peak,0.7x-1.0x,2
Super Mid,Detroit -> South Florida,Jun,0.39,winter-spring-peak,< 0.5x,0
Super Mid,Detroit -> South Florida,Jul,0.64,winter-spring-peak,0.5x-0.7x,1
Super Mid,Detroit -> South Florida,Aug,0.52,winter-spring-peak,0.5x-0.7x,1
Super Mid,Detroit -> South Florida,Sep,0.65,winter-spring-peak,0.5x-0.7x,1
Super Mid,Detroit -> South Florida,Oct,1.07,winter-spring-peak,1.0x-1.3x,3
Super Mid,Detroit -> South Florida,Nov,1.37,winter-spring-peak,1.3x-1.6x,4
Super Mid,Detroit -> South Florida,Dec,1.88,winter-spring-peak,>= 1.6x,5
Super Mid,Houston -> Phoenix Valley,Jan,1.32,winter-spring-peak,1.3x-1.6x,4
Super Mid,Houston -> Phoenix Valley,Feb,1.85,winter-spring-peak,>= 1.6x,5
Super Mid,Houston -> Phoenix Valley,Mar,1.58,winter-spring-peak,1.3x-1.6x,4
Super Mid,Houston -> Phoenix Valley,Apr,1.55,winter-spring-peak,1.3x-1.6x,4
Super Mid,Houston -> Phoenix Valley,May,1.29,winter-spring-peak,1.0x-1.3x,3
Super Mid,Houston -> Phoenix Valley,Jun,0.36,winter-spring-peak,< 0.5x,0
Super Mid,Houston -> Phoenix Valley,Jul,0.3,winter-spring-peak,< 0.5x,0
Super Mid,Houston -> Phoenix Valley,Aug,0.23,winter-spring-peak,< 0.5x,0
Super Mid,Houston -> Phoenix Valley,Sep,0.69,winter-spring-peak,0.5x-0.7x,1
Super Mid,Houston -> Phoenix Valley,Oct,0.99,winter-spring-peak,0.7x-1.0x,2
Super Mid,Houston -> Phoenix Valley,Nov,1.22,winter-spring-peak,1.0x-1.3x,3
Super Mid,Houston -> Phoenix Valley,Dec,0.63,winter-spring-peak,0.5x-0.7x,1
Super Mid,LA Basin -> Seattle,Jan,2.2,winter-spring-peak,>= 1.6x,5
Super Mid,LA Basin -> Seattle,Feb,1.12,winter-spring-peak,1.0x-1.3x,3
Super Mid,LA Basin -> Seattle,Mar,1.01,winter-spring-peak,1.0x-1.3x,3
Super Mid,LA Basin -> Seattle,Apr,1.47,winter-spring-peak,1.3x-1.6x,4
Super Mid,LA Basin -> Seattle,May,0.7,winter-spring-peak,0.7x-1.0x,2
Super Mid,LA Basin -> Seattle,Jun,0.28,winter-spring-peak,< 0.5x,0
Super Mid,LA Basin -> Seattle,Jul,0.38,winter-spring-peak,< 0.5x,0
Super Mid,LA Basin -> Seattle,Aug,0.45,winter-spring-peak,< 0.5x,0
Super Mid,LA Basin -> Seattle,Sep,0.31,winter-spring-peak,< 0.5x,0
Super Mid,LA Basin -> Seattle,Oct,0.87,winter-spring-peak,0.7x-1.0x,2
Super Mid,LA Basin -> Seattle,Nov,1.64,winter-spring-peak,>= 1.6x,5
Super Mid,LA Basin -> Seattle,Dec,1.57,winter-spring-peak,1.3x-1.6x,4
Super Mid,LA Basin -> South Florida,Jan,1.25,winter-spring-peak,1.0x-1.3x,3
Super Mid,LA Basin -> South Florida,Feb,1.29,winter-spring-peak,1.0x-1.3x,3
Super Mid,LA Basin -> South Florida,Mar,1.41,winter-spring-peak,1.3x-1.6x,4
Super Mid,LA Basin -> South Florida,Apr,1.15,winter-spring-peak,1.0x-1.3x,3
Super Mid,LA Basin -> South Florida,May,0.77,winter-spring-peak,0.7x-1.0x,2
Super Mid,LA Basin -> South Florida,Jun,0.63,winter-spring-peak,0.5x-0.7x,1
Super Mid,LA Basin -> South Florida,Jul,0.5,winter-spring-peak,0.5x-0.7x,1
Super Mid,LA Basin -> South Florida,Aug,0.56,winter-spring-peak,0.5x-0.7x,1
Super Mid,LA Basin -> South Florida,Sep,0.72,winter-spring-peak,0.7x-1.0x,2
Super Mid,LA Basin -> South Florida,Oct,1.09,winter-spring-peak,1.0x-1.3x,3
Super Mid,LA Basin -> South Florida,Nov,1.35,winter-spring-peak,1.3x-1.6x,4
Super Mid,LA Basin -> South Florida,Dec,1.28,winter-spring-peak,1.0x-1.3x,3
Super Mid,Minneapolis -> Phoenix Valley,Jan,1.09,winter-spring-peak,1.0x-1.3x,3
Super Mid,Minneapolis -> Phoenix Valley,Feb,1.62,winter-spring-peak,>= 1.6x,5
Super Mid,Minneapolis -> Phoenix Valley,Mar,1.24,winter-spring-peak,1.0x-1.3x,3
Super Mid,Minneapolis -> Phoenix Valley,Apr,1.37,winter-spring-peak,1.3x-1.6x,4
Super Mid,Minneapolis -> Phoenix Valley,May,1.12,winter-spring-peak,1.0x-1.3x,3
Super Mid,Minneapolis -> Phoenix Valley,Jun,0.5,winter-spring-peak,0.5x-0.7x,1
Super Mid,Minneapolis -> Phoenix Valley,Jul,0.51,winter-spring-peak,0.5x-0.7x,1
Super Mid,Minneapolis -> Phoenix Valley,Aug,0.44,winter-spring-peak,< 0.5x,0
Super Mid,Minneapolis -> Phoenix Valley,Sep,0.56,winter-spring-peak,0.5x-0.7x,1
Super Mid,Minneapolis -> Phoenix Valley,Oct,1.23,winter-spring-peak,1.0x-1.3x,3
Super Mid,Minneapolis -> Phoenix Valley,Nov,1.32,winter-spring-peak,1.3x-1.6x,4
Super Mid,Minneapolis -> Phoenix Valley,Dec,1.01,winter-spring-peak,1.0x-1.3x,3
Super Mid,Minneapolis -> San Antonio,Jan,1.02,winter-spring-peak,1.0x-1.3x,3
Super Mid,Minneapolis -> San Antonio,Feb,1.42,winter-spring-peak,1.3x-1.6x,4
Super Mid,Minneapolis -> San Antonio,Mar,0.81,winter-spring-peak,0.7x-1.0x,2
Super Mid,Minneapolis -> San Antonio,Apr,1.22,winter-spring-peak,1.0x-1.3x,3
Super Mid,Minneapolis -> San Antonio,May,1.63,winter-spring-peak,>= 1.6x,5
Super Mid,Minneapolis -> San Antonio,Jun,0.81,winter-spring-peak,0.7x-1.0x,2
Super Mid,Minneapolis -> San Antonio,Jul,0.41,winter-spring-peak,< 0.5x,0
Super Mid,Minneapolis -> San Antonio,Aug,0.41,winter-spring-peak,< 0.5x,0
Super Mid,Minneapolis -> San Antonio,Sep,0.41,winter-spring-peak,< 0.5x,0
Super Mid,Minneapolis -> San Antonio,Oct,0.81,winter-spring-peak,0.7x-1.0x,2
Super Mid,Minneapolis -> San Antonio,Nov,2.24,winter-spring-peak,>= 1.6x,5
Super Mid,Minneapolis -> San Antonio,Dec,0.81,winter-spring-peak,0.7x-1.0x,2
Super Mid,Minneapolis -> South Florida,Jan,1.29,winter-spring-peak,1.0x-1.3x,3
Super Mid,Minneapolis -> South Florida,Feb,1.38,winter-spring-peak,1.3x-1.6x,4
Super Mid,Minneapolis -> South Florida,Mar,1.21,winter-spring-peak,1.0x-1.3x,3
Super Mid,Minneapolis -> South Florida,Apr,1.06,winter-spring-peak,1.0x-1.3x,3
Super Mid,Minneapolis -> South Florida,May,0.88,winter-spring-peak,0.7x-1.0x,2
Super Mid,Minneapolis -> South Florida,Jun,0.64,winter-spring-peak,0.5x-0.7x,1
Super Mid,Minneapolis -> South Florida,Jul,0.61,winter-spring-peak,0.5x-0.7x,1
Super Mid,Minneapolis -> South Florida,Aug,0.56,winter-spring-peak,0.5x-0.7x,1
Super Mid,Minneapolis -> South Florida,Sep,0.56,winter-spring-peak,0.5x-0.7x,1
Super Mid,Minneapolis -> South Florida,Oct,0.82,winter-spring-peak,0.7x-1.0x,2
Super Mid,Minneapolis -> South Florida,Nov,1.22,winter-spring-peak,1.0x-1.3x,3
Super Mid,Minneapolis -> South Florida,Dec,1.77,winter-spring-peak,>= 1.6x,5
Super Mid,New York City -> Atlanta,Jan,2.16,winter-spring-peak,>= 1.6x,5
Super Mid,New York City -> Atlanta,Feb,1.95,winter-spring-peak,>= 1.6x,5
Super Mid,New York City -> Atlanta,Mar,0.86,winter-spring-peak,0.7x-1.0x,2
Super Mid,New York City -> Atlanta,Apr,0.43,winter-spring-peak,< 0.5x,0
Super Mid,New York City -> Atlanta,May,1.3,winter-spring-peak,1.3x-1.6x,4
Super Mid,New York City -> Atlanta,Jun,0.54,winter-spring-peak,0.5x-0.7x,1
Super Mid,New York City -> Atlanta,Jul,0.43,winter-spring-peak,< 0.5x,0
Super Mid,New York City -> Atlanta,Aug,0.22,winter-spring-peak,< 0.5x,0
Super Mid,New York City -> Atlanta,Sep,0.65,winter-spring-peak,0.5x-0.7x,1
Super Mid,New York City -> Atlanta,Oct,0.54,winter-spring-peak,0.5x-0.7x,1
Super Mid,New York City -> Atlanta,Nov,1.3,winter-spring-peak,1.3x-1.6x,4
Super Mid,New York City -> Atlanta,Dec,1.62,winter-spring-peak,>= 1.6x,5
Super Mid,New York City -> Nashville,Jan,1.51,winter-spring-peak,1.3x-1.6x,4
Super Mid,New York City -> Nashville,Feb,1.28,winter-spring-peak,1.0x-1.3x,3
Super Mid,New York City -> Nashville,Mar,0.58,winter-spring-peak,0.5x-0.7x,1
Super Mid,New York City -> Nashville,Apr,1.05,winter-spring-peak,1.0x-1.3x,3
Super Mid,New York City -> Nashville,May,1.28,winter-spring-peak,1.0x-1.3x,3
Super Mid,New York City -> Nashville,Jun,0.47,winter-spring-peak,< 0.5x,0
Super Mid,New York City -> Nashville,Jul,0.58,winter-spring-peak,0.5x-0.7x,1
Super Mid,New York City -> Nashville,Aug,0.93,winter-spring-peak,0.7x-1.0x,2
Super Mid,New York City -> Nashville,Sep,0.35,winter-spring-peak,< 0.5x,0
Super Mid,New York City -> Nashville,Oct,0.35,winter-spring-peak,< 0.5x,0
Super Mid,New York City -> Nashville,Nov,1.63,winter-spring-peak,>= 1.6x,5
Super Mid,New York City -> Nashville,Dec,1.98,winter-spring-peak,>= 1.6x,5
Super Mid,New York City -> North Florida,Jan,1.6,winter-spring-peak,>= 1.6x,5
Super Mid,New York City -> North Florida,Feb,1.27,winter-spring-peak,1.0x-1.3x,3
Super Mid,New York City -> North Florida,Mar,1.27,winter-spring-peak,1.0x-1.3x,3
Super Mid,New York City -> North Florida,Apr,1.04,winter-spring-peak,1.0x-1.3x,3
Super Mid,New York City -> North Florida,May,0.92,winter-spring-peak,0.7x-1.0x,2
Super Mid,New York City -> North Florida,Jun,0.63,winter-spring-peak,0.5x-0.7x,1
Super Mid,New York City -> North Florida,Jul,0.48,winter-spring-peak,< 0.5x,0
Super Mid,New York City -> North Florida,Aug,0.63,winter-spring-peak,0.5x-0.7x,1
Super Mid,New York City -> North Florida,Sep,1.0,winter-spring-peak,1.0x-1.3x,3
Super Mid,New York City -> North Florida,Oct,0.82,winter-spring-peak,0.7x-1.0x,2
Super Mid,New York City -> North Florida,Nov,0.78,winter-spring-peak,0.7x-1.0x,2
Super Mid,New York City -> North Florida,Dec,1.56,winter-spring-peak,1.3x-1.6x,4
Super Mid,New York City -> South Florida,Jan,1.62,winter-spring-peak,>= 1.6x,5
Super Mid,New York City -> South Florida,Feb,1.37,winter-spring-peak,1.3x-1.6x,4
Super Mid,New York City -> South Florida,Mar,1.26,winter-spring-peak,1.0x-1.3x,3
Super Mid,New York City -> South Florida,Apr,1.07,winter-spring-peak,1.0x-1.3x,3
Super Mid,New York City -> South Florida,May,0.85,winter-spring-peak,0.7x-1.0x,2
Super Mid,New York City -> South Florida,Jun,0.37,winter-spring-peak,< 0.5x,0
Super Mid,New York City -> South Florida,Jul,0.31,winter-spring-peak,< 0.5x,0
Super Mid,New York City -> South Florida,Aug,0.36,winter-spring-peak,< 0.5x,0
Super Mid,New York City -> South Florida,Sep,0.67,winter-spring-peak,0.5x-0.7x,1
Super Mid,New York City -> South Florida,Oct,0.93,winter-spring-peak,0.7x-1.0x,2
Super Mid,New York City -> South Florida,Nov,1.27,winter-spring-peak,1.0x-1.3x,3
Super Mid,New York City -> South Florida,Dec,1.93,winter-spring-peak,>= 1.6x,5
Super Mid,North Florida -> Chicago,Jan,1.01,winter-spring-peak,1.0x-1.3x,3
Super Mid,North Florida -> Chicago,Feb,1.14,winter-spring-peak,1.0x-1.3x,3
Super Mid,North Florida -> Chicago,Mar,1.67,winter-spring-peak,>= 1.6x,5
Super Mid,North Florida -> Chicago,Apr,0.97,winter-spring-peak,0.7x-1.0x,2
Super Mid,North Florida -> Chicago,May,0.84,winter-spring-peak,0.7x-1.0x,2
Super Mid,North Florida -> Chicago,Jun,0.7,winter-spring-peak,0.7x-1.0x,2
Super Mid,North Florida -> Chicago,Jul,0.57,winter-spring-peak,0.5x-0.7x,1
Super Mid,North Florida -> Chicago,Aug,0.62,winter-spring-peak,0.5x-0.7x,1
Super Mid,North Florida -> Chicago,Sep,0.53,winter-spring-peak,0.5x-0.7x,1
Super Mid,North Florida -> Chicago,Oct,0.7,winter-spring-peak,0.7x-1.0x,2
Super Mid,North Florida -> Chicago,Nov,1.89,winter-spring-peak,>= 1.6x,5
Super Mid,North Florida -> Chicago,Dec,1.36,winter-spring-peak,1.3x-1.6x,4
Super Mid,North Florida -> Dallas,Jan,1.64,winter-spring-peak,>= 1.6x,5
Super Mid,North Florida -> Dallas,Feb,1.34,winter-spring-peak,1.3x-1.6x,4
Super Mid,North Florida -> Dallas,Mar,2.04,winter-spring-peak,>= 1.6x,5
Super Mid,North Florida -> Dallas,Apr,1.36,winter-spring-peak,1.3x-1.6x,4
Super Mid,North Florida -> Dallas,May,1.34,winter-spring-peak,1.3x-1.6x,4
Super Mid,North Florida -> Dallas,Jun,0.34,winter-spring-peak,< 0.5x,0
Super Mid,North Florida -> Dallas,Jul,0.13,winter-spring-peak,< 0.5x,0
Super Mid,North Florida -> Dallas,Aug,0.09,winter-spring-peak,< 0.5x,0
Super Mid,North Florida -> Dallas,Sep,0.49,winter-spring-peak,< 0.5x,0
Super Mid,North Florida -> Dallas,Oct,0.7,winter-spring-peak,0.7x-1.0x,2
Super Mid,North Florida -> Dallas,Nov,1.15,winter-spring-peak,1.0x-1.3x,3
Super Mid,North Florida -> Dallas,Dec,1.38,winter-spring-peak,1.3x-1.6x,4
Super Mid,North Florida -> Houston,Jan,2.28,winter-spring-peak,>= 1.6x,5
Super Mid,North Florida -> Houston,Feb,1.45,winter-spring-peak,1.3x-1.6x,4
Super Mid,North Florida -> Houston,Mar,2.9,winter-spring-peak,>= 1.6x,5
Super Mid,North Florida -> Houston,Apr,1.24,winter-spring-peak,1.0x-1.3x,3
Super Mid,North Florida -> Houston,May,0.62,winter-spring-peak,0.5x-0.7x,1
Super Mid,North Florida -> Houston,Jun,0.62,winter-spring-peak,0.5x-0.7x,1
Super Mid,North Florida -> Houston,Jul,0.0,winter-spring-peak,< 0.5x,0
Super Mid,North Florida -> Houston,Aug,0.0,winter-spring-peak,< 0.5x,0
Super Mid,North Florida -> Houston,Sep,0.62,winter-spring-peak,0.5x-0.7x,1
Super Mid,North Florida -> Houston,Oct,0.21,winter-spring-peak,< 0.5x,0
Super Mid,North Florida -> Houston,Nov,1.03,winter-spring-peak,1.0x-1.3x,3
Super Mid,North Florida -> Houston,Dec,1.03,winter-spring-peak,1.0x-1.3x,3
Super Mid,North Florida -> Phoenix Valley,Jan,1.15,winter-spring-peak,1.0x-1.3x,3
Super Mid,North Florida -> Phoenix Valley,Feb,1.85,winter-spring-peak,>= 1.6x,5
Super Mid,North Florida -> Phoenix Valley,Mar,1.25,winter-spring-peak,1.0x-1.3x,3
Super Mid,North Florida -> Phoenix Valley,Apr,1.45,winter-spring-peak,1.3x-1.6x,4
Super Mid,North Florida -> Phoenix Valley,May,0.84,winter-spring-peak,0.7x-1.0x,2
Super Mid,North Florida -> Phoenix Valley,Jun,0.57,winter-spring-peak,0.5x-0.7x,1
Super Mid,North Florida -> Phoenix Valley,Jul,0.44,winter-spring-peak,< 0.5x,0
Super Mid,North Florida -> Phoenix Valley,Aug,0.51,winter-spring-peak,0.5x-0.7x,1
Super Mid,North Florida -> Phoenix Valley,Sep,0.84,winter-spring-peak,0.7x-1.0x,2
Super Mid,North Florida -> Phoenix Valley,Oct,1.04,winter-spring-peak,1.0x-1.3x,3
Super Mid,North Florida -> Phoenix Valley,Nov,1.04,winter-spring-peak,1.0x-1.3x,3
Super Mid,North Florida -> Phoenix Valley,Dec,1.01,winter-spring-peak,1.0x-1.3x,3
Super Mid,North Florida -> San Antonio,Jan,2.51,winter-spring-peak,>= 1.6x,5
Super Mid,North Florida -> San Antonio,Feb,1.32,winter-spring-peak,1.3x-1.6x,4
Super Mid,North Florida -> San Antonio,Mar,2.12,winter-spring-peak,>= 1.6x,5
Super Mid,North Florida -> San Antonio,Apr,1.1,winter-spring-peak,1.0x-1.3x,3
Super Mid,North Florida -> San Antonio,May,1.15,winter-spring-peak,1.0x-1.3x,3
Super Mid,North Florida -> San Antonio,Jun,0.26,winter-spring-peak,< 0.5x,0
Super Mid,North Florida -> San Antonio,Jul,0.18,winter-spring-peak,< 0.5x,0
Super Mid,North Florida -> San Antonio,Aug,0.18,winter-spring-peak,< 0.5x,0
Super Mid,North Florida -> San Antonio,Sep,0.4,winter-spring-peak,< 0.5x,0
Super Mid,North Florida -> San Antonio,Oct,0.44,winter-spring-peak,< 0.5x,0
Super Mid,North Florida -> San Antonio,Nov,1.41,winter-spring-peak,1.3x-1.6x,4
Super Mid,North Florida -> San Antonio,Dec,0.93,winter-spring-peak,0.7x-1.0x,2
Super Mid,North Florida -> St. Louis,Jan,1.48,winter-spring-peak,1.3x-1.6x,4
Super Mid,North Florida -> St. Louis,Feb,1.81,winter-spring-peak,>= 1.6x,5
Super Mid,North Florida -> St. Louis,Mar,1.81,winter-spring-peak,>= 1.6x,5
Super Mid,North Florida -> St. Louis,Apr,1.64,winter-spring-peak,>= 1.6x,5
Super Mid,North Florida -> St. Louis,May,0.99,winter-spring-peak,0.7x-1.0x,2
Super Mid,North Florida -> St. Louis,Jun,0.16,winter-spring-peak,< 0.5x,0
Super Mid,North Florida -> St. Louis,Jul,0.0,winter-spring-peak,< 0.5x,0
Super Mid,North Florida -> St. Louis,Aug,0.0,winter-spring-peak,< 0.5x,0
Super Mid,North Florida -> St. Louis,Sep,0.33,winter-spring-peak,< 0.5x,0
Super Mid,North Florida -> St. Louis,Oct,0.82,winter-spring-peak,0.7x-1.0x,2
Super Mid,North Florida -> St. Louis,Nov,1.15,winter-spring-peak,1.0x-1.3x,3
Super Mid,North Florida -> St. Louis,Dec,1.81,winter-spring-peak,>= 1.6x,5
Super Mid,Philadelphia -> North Florida,Jan,2.93,winter-spring-peak,>= 1.6x,5
Super Mid,Philadelphia -> North Florida,Feb,0.88,winter-spring-peak,0.7x-1.0x,2
Super Mid,Philadelphia -> North Florida,Mar,1.46,winter-spring-peak,1.3x-1.6x,4
Super Mid,Philadelphia -> North Florida,Apr,0.59,winter-spring-peak,0.5x-0.7x,1
Super Mid,Philadelphia -> North Florida,May,0.29,winter-spring-peak,< 0.5x,0
Super Mid,Philadelphia -> North Florida,Jun,0.29,winter-spring-peak,< 0.5x,0
Super Mid,Philadelphia -> North Florida,Jul,0.59,winter-spring-peak,0.5x-0.7x,1
Super Mid,Philadelphia -> North Florida,Aug,0.88,winter-spring-peak,0.7x-1.0x,2
Super Mid,Philadelphia -> North Florida,Sep,0.59,winter-spring-peak,0.5x-0.7x,1
Super Mid,Philadelphia -> North Florida,Oct,1.17,winter-spring-peak,1.0x-1.3x,3
Super Mid,Philadelphia -> North Florida,Nov,0.88,winter-spring-peak,0.7x-1.0x,2
Super Mid,Philadelphia -> North Florida,Dec,1.46,winter-spring-peak,1.3x-1.6x,4
Super Mid,Philadelphia -> South Florida,Jan,2.04,winter-spring-peak,>= 1.6x,5
Super Mid,Philadelphia -> South Florida,Feb,1.44,winter-spring-peak,1.3x-1.6x,4
Super Mid,Philadelphia -> South Florida,Mar,1.59,winter-spring-peak,1.3x-1.6x,4
Super Mid,Philadelphia -> South Florida,Apr,0.94,winter-spring-peak,0.7x-1.0x,2
Super Mid,Philadelphia -> South Florida,May,0.56,winter-spring-peak,0.5x-0.7x,1
Super Mid,Philadelphia -> South Florida,Jun,0.3,winter-spring-peak,< 0.5x,0
Super Mid,Philadelphia -> South Florida,Jul,0.22,winter-spring-peak,< 0.5x,0
Super Mid,Philadelphia -> South Florida,Aug,0.35,winter-spring-peak,< 0.5x,0
Super Mid,Philadelphia -> South Florida,Sep,0.61,winter-spring-peak,0.5x-0.7x,1
Super Mid,Philadelphia -> South Florida,Oct,0.75,winter-spring-peak,0.7x-1.0x,2
Super Mid,Philadelphia -> South Florida,Nov,1.38,winter-spring-peak,1.3x-1.6x,4
Super Mid,Philadelphia -> South Florida,Dec,1.82,winter-spring-peak,>= 1.6x,5
Super Mid,Philadelphia -> St. Louis,Jan,1.37,winter-spring-peak,1.3x-1.6x,4
Super Mid,Philadelphia -> St. Louis,Feb,1.06,winter-spring-peak,1.0x-1.3x,3
Super Mid,Philadelphia -> St. Louis,Mar,0.91,winter-spring-peak,0.7x-1.0x,2
Super Mid,Philadelphia -> St. Louis,Apr,0.91,winter-spring-peak,0.7x-1.0x,2
Super Mid,Philadelphia -> St. Louis,May,1.82,winter-spring-peak,>= 1.6x,5
Super Mid,Philadelphia -> St. Louis,Jun,1.06,winter-spring-peak,1.0x-1.3x,3
Super Mid,Philadelphia -> St. Louis,Jul,0.61,winter-spring-peak,0.5x-0.7x,1
Super Mid,Philadelphia -> St. Louis,Aug,0.61,winter-spring-peak,0.5x-0.7x,1
Super Mid,Philadelphia -> St. Louis,Sep,0.46,winter-spring-peak,< 0.5x,0
Super Mid,Philadelphia -> St. Louis,Oct,0.61,winter-spring-peak,0.5x-0.7x,1
Super Mid,Philadelphia -> St. Louis,Nov,1.52,winter-spring-peak,1.3x-1.6x,4
Super Mid,Philadelphia -> St. Louis,Dec,1.06,winter-spring-peak,1.0x-1.3x,3
Super Mid,Phoenix Valley -> Atlanta,Jan,0.91,winter-spring-peak,0.7x-1.0x,2
Super Mid,Phoenix Valley -> Atlanta,Feb,1.32,winter-spring-peak,1.3x-1.6x,4
Super Mid,Phoenix Valley -> Atlanta,Mar,1.46,winter-spring-peak,1.3x-1.6x,4
Super Mid,Phoenix Valley -> Atlanta,Apr,1.76,winter-spring-peak,>= 1.6x,5
Super Mid,Phoenix Valley -> Atlanta,May,0.94,winter-spring-peak,0.7x-1.0x,2
Super Mid,Phoenix Valley -> Atlanta,Jun,0.55,winter-spring-peak,0.5x-0.7x,1
Super Mid,Phoenix Valley -> Atlanta,Jul,0.72,winter-spring-peak,0.7x-1.0x,2
Super Mid,Phoenix Valley -> Atlanta,Aug,0.5,winter-spring-peak,0.5x-0.7x,1
Super Mid,Phoenix Valley -> Atlanta,Sep,0.74,winter-spring-peak,0.7x-1.0x,2
Super Mid,Phoenix Valley -> Atlanta,Oct,0.85,winter-spring-peak,0.7x-1.0x,2
Super Mid,Phoenix Valley -> Atlanta,Nov,1.32,winter-spring-peak,1.3x-1.6x,4
Super Mid,Phoenix Valley -> Atlanta,Dec,0.94,winter-spring-peak,0.7x-1.0x,2
Super Mid,Phoenix Valley -> North Florida,Jan,0.73,winter-spring-peak,0.7x-1.0x,2
Super Mid,Phoenix Valley -> North Florida,Feb,1.7,winter-spring-peak,>= 1.6x,5
Super Mid,Phoenix Valley -> North Florida,Mar,1.46,winter-spring-peak,1.3x-1.6x,4
Super Mid,Phoenix Valley -> North Florida,Apr,1.18,winter-spring-peak,1.0x-1.3x,3
Super Mid,Phoenix Valley -> North Florida,May,0.97,winter-spring-peak,0.7x-1.0x,2
